,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
87,1000.0,5.0,0.5,,0.1,,0.02459016393442623,40.66666666666663,4.1546391752577305,0.20481927710843376,0.20481927710843376,1.1691973969631237,2.0395136778115495,1.8011204481792717,1.6881720430107527,1.958579881656805,2.0864197530864192,5.024096385542172,16.54385964912279,8.174311926605496,5.369426751592355,110.11111111111101
88,1000.0,5.0,0.5,,0.11,,0.02354145342886387,42.478260869565176,4.102040816326532,0.20918984280532046,0.20918984280532046,1.197802197802198,2.4482758620689653,2.0864197530864192,2.2894736842105257,2.1746031746031753,2.460207612456747,5.329113924050636,15.949152542372866,9.101010101010091,5.622516556291394,141.85714285714272
89,1000.0,5.0,0.5,,0.12,,0.014198782961460444,70.42857142857136,3.9019607843137236,0.2345679012345679,0.2345679012345679,1.145922746781116,2.2894736842105257,1.7548209366391185,2.1250000000000004,1.958579881656805,2.2573289902280127,4.847953216374272,16.54385964912279,7.771929824561396,5.493506493506493,57.82352941176465
90,1000.0,5.0,0.55,,0.02,,0.42450142450142453,2.355704697986578,2.355704697986578,0.0,0.0,1.1008403361344539,1.4875621890547261,1.4154589371980675,1.309468822170901,1.5062656641604009,1.4875621890547261,10.111111111111114,19.408163265306104,23.390243902439067,10.111111111111114,inf
91,1000.0,5.0,0.55,,0.03,,0.11358574610244988,8.803921568627453,7.333333333333334,0.01832993890020367,0.01832993890020367,1.0408163265306123,1.392344497607656,1.2675736961451245,1.3310023310023313,1.3584905660377362,1.398081534772182,7.547008547008548,16.54385964912279,15.666666666666652,7.620689655172415,999.0000000001102
92,1000.0,5.0,0.55,,0.04,,0.08342361863488623,11.987012987012976,7.695652173913044,0.0395010395010395,0.0395010395010395,1.207505518763797,1.5380710659898476,1.463054187192118,1.398081534772182,1.5062656641604009,1.5380710659898476,6.246376811594202,17.86792452830191,10.764705882352946,6.352941176470594,498.99999999999955
93,1000.0,5.0,0.55,,0.06,,0.0395010395010395,25.315789473684266,7.771929824561396,0.08225108225108224,0.08225108225108224,1.1598272138228942,1.8490028490028492,1.6178010471204187,1.840909090909091,1.785515320334261,1.840909090909091,5.711409395973154,21.222222222222204,8.615384615384606,5.944444444444444,198.99999999999983
94,1000.0,5.0,0.55,,0.07,,0.04384133611691023,22.80952380952379,6.194244604316546,0.10741971207087485,0.10741971207087485,0.9841269841269841,1.8328611898016998,1.6109660574412532,1.7247956403269755,1.770083102493075,1.8169014084507045,5.024096385542172,12.888888888888877,9.638297872340416,5.249999999999999,165.6666666666696
95,1000.0,5.0,0.55,,0.08,,0.0395010395010395,25.315789473684266,6.04225352112676,0.11607142857142858,0.11607142857142858,1.1881838074398245,2.34448160535117,2.1746031746031753,2.144654088050315,2.2258064516129026,2.300330033003301,5.756756756756756,19.408163265306104,9.101010101010091,6.04225352112676,165.6666666666696
96,1000.0,5.0,0.55,,0.1,,0.035196687370600416,28.411764705882327,5.329113924050636,0.1415525114155251,0.1415525114155251,1.2222222222222225,2.6363636363636362,2.0395136778115495,2.3222591362126255,2.4013605442176864,2.64963503649635,4.4347826086956506,13.08450704225353,7.849557522123894,4.714285714285713,110.11111111111101
97,1000.0,5.0,0.55,,0.11,,0.03412616339193382,29.30303030303038,4.4644808743169415,0.17647058823529413,0.17647058823529413,1.2123893805309731,2.731343283582089,2.300330033003301,2.424657534246575,2.484320557491289,2.7037037037037033,4.988023952095807,15.129032258064502,8.523809523809526,5.451612903225805,82.33333333333326
98,1000.0,5.0,0.55,,0.12,,0.029866117404737384,33.48275862068962,4.1546391752577305,0.1976047904191617,0.1976047904191617,1.272727272727273,3.149377593360996,2.4482758620689653,2.846153846153846,2.8910505836575875,3.0816326530612246,5.134969325153377,13.925373134328344,9.41666666666667,5.622516556291394,82.33333333333326
