iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
100.0,5.0,1.0,High,0.7,High,0.0,1.0,0.81,0.19,0.19,,0.87,0.92
100.0,5.0,1.0,High,0.9,High,0.03,0.97,0.76,0.21,0.21,,0.895,0.915
100.0,7.0,0.5,Low,0.001,Low,0.01,0.99,0.96,0.03,0.01,,0.475,0.58
100.0,7.0,0.5,Low,0.003,Low,0.0,1.0,0.98,0.02,0.01,,0.54,0.515
100.0,7.0,0.5,Low,0.005,Low,0.0,1.0,0.97,0.03,0.02,,0.485,0.535
100.0,7.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.93,0.07,0.02,,0.485,0.47
100.0,7.0,0.5,Low,0.009000000000000001,Low,0.0,1.0,0.97,0.03,0.01,,0.575,0.52
100.0,7.0,0.5,Low,0.01,Medium,0.0,1.0,0.93,0.07,0.04,,0.46,0.55
100.0,7.0,0.5,Low,0.03,Medium,0.01,0.99,0.91,0.08,0.04,,0.56,0.555
100.0,7.0,0.5,Low,0.05,Medium,0.0,1.0,0.99,0.01,0.0,,0.595,0.54
100.0,7.0,0.5,Low,0.07,Medium,0.0,1.0,0.97,0.03,0.02,,0.575,0.575
100.0,7.0,0.5,Low,0.09,Medium,0.0,1.0,0.93,0.07,0.03,,0.655,0.67
100.0,7.0,0.5,Low,0.1,High,0.01,0.99,0.98,0.01,0.0,,0.66,0.65
100.0,7.0,0.5,Low,0.3,High,0.0,1.0,0.94,0.06,0.05,,0.855,0.895
100.0,7.0,0.5,Low,0.5,High,0.0,1.0,0.91,0.09,0.08,,0.89,0.935
100.0,7.0,0.5,Low,0.7,High,0.0,1.0,0.93,0.07,0.06,,0.895,0.94
100.0,7.0,0.5,Low,0.9,High,0.0,1.0,0.95,0.05,0.05,,0.875,0.92
100.0,7.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.585,0.57
100.0,7.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.62,0.58
100.0,7.0,0.55,Low,0.005,Low,0.99,0.01,0.01,0.0,0.0,,0.62,0.62
100.0,7.0,0.55,Low,0.006999999999999999,Low,0.88,0.12,0.12,0.0,0.0,,0.55,0.62
100.0,7.0,0.55,Low,0.009000000000000001,Low,0.6,0.4,0.4,0.0,0.0,,0.605,0.555
100.0,7.0,0.55,Low,0.01,Medium,0.54,0.46,0.46,0.0,0.0,,0.58,0.55
100.0,7.0,0.55,Low,0.03,Medium,0.01,0.99,0.99,0.0,0.0,,0.605,0.58
100.0,7.0,0.55,Low,0.05,Medium,0.01,0.99,0.99,0.0,0.0,,0.65,0.62
100.0,7.0,0.55,Low,0.07,Medium,0.0,1.0,0.97,0.03,0.01,,0.675,0.615
100.0,7.0,0.55,Low,0.09,Medium,0.0,1.0,0.95,0.05,0.0,,0.68,0.675
100.0,7.0,0.55,Low,0.1,High,0.01,0.99,0.96,0.03,0.03,,0.7,0.71
100.0,7.0,0.55,Low,0.3,High,0.01,0.99,0.91,0.08,0.07,,0.905,0.91
100.0,7.0,0.55,Low,0.5,High,0.0,1.0,0.93,0.07,0.06,,0.9,0.965
100.0,7.0,0.55,Low,0.7,High,0.0,1.0,0.95,0.05,0.04,,0.9,0.925
100.0,7.0,0.55,Low,0.9,High,0.0,1.0,0.96,0.04,0.03,,0.89,0.915
100.0,7.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.7,0.58
100.0,7.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.705,0.63
100.0,7.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.725,0.615
100.0,7.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.725,0.625
100.0,7.0,0.6,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.73,0.645
100.0,7.0,0.6,Low,0.01,Medium,0.99,0.01,0.01,0.0,0.0,,0.775,0.61
100.0,7.0,0.6,Low,0.03,Medium,0.1,0.9,0.9,0.0,0.0,,0.71,0.62
100.0,7.0,0.6,Low,0.05,Medium,0.04,0.96,0.96,0.0,0.0,,0.7,0.725
100.0,7.0,0.6,Low,0.07,Medium,0.0,1.0,0.99,0.01,0.0,,0.72,0.725
100.0,7.0,0.6,Low,0.09,Medium,0.0,1.0,0.99,0.01,0.0,,0.745,0.76
100.0,7.0,0.6,Low,0.1,High,0.0,1.0,1.0,0.0,0.0,,0.765,0.77
100.0,7.0,0.6,Low,0.3,High,0.0,1.0,0.9,0.1,0.07,,0.91,0.94
100.0,7.0,0.6,Low,0.5,High,0.0,1.0,0.95,0.05,0.04,,0.905,0.935
100.0,7.0,0.6,Low,0.7,High,0.0,1.0,0.96,0.04,0.03,,0.92,0.935
100.0,7.0,0.6,Low,0.9,High,0.0,1.0,0.95,0.05,0.04,,0.93,0.955
100.0,7.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.87,0.745
100.0,7.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.86,0.67
100.0,7.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.86,0.705
100.0,7.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.87,0.605
100.0,7.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.905,0.69
100.0,7.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.88,0.72
100.0,7.0,0.7,Medium,0.03,Medium,0.65,0.35,0.35,0.0,0.0,,0.9,0.735
100.0,7.0,0.7,Medium,0.05,Medium,0.2,0.8,0.8,0.0,0.0,,0.85,0.76
100.0,7.0,0.7,Medium,0.07,Medium,0.02,0.98,0.98,0.0,0.0,,0.89,0.755
100.0,7.0,0.7,Medium,0.09,Medium,0.02,0.98,0.98,0.0,0.0,,0.88,0.885
100.0,7.0,0.7,Medium,0.1,High,0.04,0.96,0.95,0.01,0.0,,0.85,0.815
100.0,7.0,0.7,Medium,0.3,High,0.0,1.0,0.93,0.07,0.04,,0.895,0.945
100.0,7.0,0.7,Medium,0.5,High,0.0,1.0,0.96,0.04,0.01,,0.945,0.965
100.0,7.0,0.7,Medium,0.7,High,0.0,1.0,0.96,0.04,0.02,,0.895,0.94
100.0,7.0,0.7,Medium,0.9,High,0.0,1.0,0.91,0.09,0.06,,0.905,0.945
100.0,7.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.925,0.755
100.0,7.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.925,0.75
100.0,7.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.92,0.765
100.0,7.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.895,0.75
100.0,7.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.94,0.73
100.0,7.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.945,0.75
100.0,7.0,0.75,Medium,0.03,Medium,0.89,0.11,0.11,0.0,0.0,,0.91,0.785
100.0,7.0,0.75,Medium,0.05,Medium,0.23,0.77,0.77,0.0,0.0,,0.935,0.825
100.0,7.0,0.75,Medium,0.07,Medium,0.06,0.94,0.94,0.0,0.0,,0.92,0.88
100.0,7.0,0.75,Medium,0.09,Medium,0.04,0.96,0.96,0.0,0.0,,0.915,0.92
100.0,7.0,0.75,Medium,0.1,High,0.01,0.99,0.99,0.0,0.0,,0.94,0.9
100.0,7.0,0.75,Medium,0.3,High,0.0,1.0,0.93,0.07,0.05,,0.905,0.95
100.0,7.0,0.75,Medium,0.5,High,0.0,1.0,0.95,0.05,0.03,,0.92,0.91
100.0,7.0,0.75,Medium,0.7,High,0.0,1.0,0.9,0.1,0.08,,0.945,0.955
100.0,7.0,0.75,Medium,0.9,High,0.0,1.0,0.93,0.07,0.05,,0.955,0.96
100.0,7.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.95,0.8
100.0,7.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.98,0.795
100.0,7.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.845
100.0,7.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.96,0.815
100.0,7.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.805
100.0,7.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.945,0.82
100.0,7.0,0.8,Medium,0.03,Medium,0.89,0.11,0.11,0.0,0.0,,0.96,0.865
100.0,7.0,0.8,Medium,0.05,Medium,0.41,0.59,0.59,0.0,0.0,,0.995,0.84
100.0,7.0,0.8,Medium,0.07,Medium,0.08,0.92,0.92,0.0,0.0,,0.92,0.885
100.0,7.0,0.8,Medium,0.09,Medium,0.04,0.96,0.96,0.0,0.0,,0.98,0.92
100.0,7.0,0.8,Medium,0.1,High,0.03,0.97,0.97,0.0,0.0,,0.965,0.92
100.0,7.0,0.8,Medium,0.3,High,0.0,1.0,0.99,0.01,0.01,,0.94,0.91
100.0,7.0,0.8,Medium,0.5,High,0.0,1.0,0.95,0.05,0.04,,0.935,0.94
100.0,7.0,0.8,Medium,0.7,High,0.0,1.0,0.95,0.05,0.03,,0.915,0.92
100.0,7.0,0.8,Medium,0.9,High,0.0,1.0,0.96,0.04,0.02,,0.925,0.97
100.0,7.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.925
100.0,7.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.88
100.0,7.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.885
100.0,7.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.98,0.92
100.0,7.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.915
100.0,7.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.94
100.0,7.0,0.9,High,0.03,Medium,0.78,0.22,0.22,0.0,0.0,,0.995,0.935
100.0,7.0,0.9,High,0.05,Medium,0.28,0.72,0.72,0.0,0.0,,0.995,0.95
100.0,7.0,0.9,High,0.07,Medium,0.11,0.89,0.89,0.0,0.0,,1.0,0.975
100.0,7.0,0.9,High,0.09,Medium,0.07,0.93,0.93,0.0,0.0,,0.99,0.96
100.0,7.0,0.9,High,0.1,High,0.0,1.0,1.0,0.0,0.0,,1.0,0.98
100.0,7.0,0.9,High,0.3,High,0.01,0.99,0.95,0.04,0.04,,0.95,0.93
100.0,7.0,0.9,High,0.5,High,0.0,1.0,0.92,0.08,0.04,,0.935,0.925
100.0,7.0,0.9,High,0.7,High,0.0,1.0,0.94,0.06,0.05,,0.91,0.955
100.0,7.0,0.9,High,0.9,High,0.01,0.99,0.92,0.07,0.03,,0.925,0.945
100.0,7.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,7.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,7.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,7.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.96
100.0,7.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.97
100.0,7.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.965
100.0,7.0,0.95,High,0.03,Medium,0.45,0.55,0.55,0.0,0.0,,1.0,0.98
100.0,7.0,0.95,High,0.05,Medium,0.16,0.84,0.84,0.0,0.0,,1.0,0.965
100.0,7.0,0.95,High,0.07,Medium,0.09,0.91,0.91,0.0,0.0,,1.0,0.985
100.0,7.0,0.95,High,0.09,Medium,0.04,0.96,0.96,0.0,0.0,,0.995,0.995
100.0,7.0,0.95,High,0.1,High,0.05,0.95,0.95,0.0,0.0,,0.995,0.975
100.0,7.0,0.95,High,0.3,High,0.01,0.99,0.96,0.03,0.02,,0.94,0.97
100.0,7.0,0.95,High,0.5,High,0.0,1.0,0.92,0.08,0.06,,0.935,0.925
100.0,7.0,0.95,High,0.7,High,0.01,0.99,0.93,0.06,0.05,,0.945,0.93
100.0,7.0,0.95,High,0.9,High,0.0,1.0,0.96,0.04,0.03,,0.975,0.935
100.0,7.0,1.0,High,0.001,Low,0.91,0.09,0.09,0.0,0.0,,1.0,1.0
100.0,7.0,1.0,High,0.003,Low,0.77,0.23,0.23,0.0,0.0,,1.0,1.0
100.0,7.0,1.0,High,0.005,Low,0.69,0.31,0.31,0.0,0.0,,1.0,1.0
100.0,7.0,1.0,High,0.006999999999999999,Low,0.69,0.31,0.31,0.0,0.0,,1.0,1.0
100.0,7.0,1.0,High,0.009000000000000001,Low,0.56,0.44,0.44,0.0,0.0,,1.0,0.995
100.0,7.0,1.0,High,0.01,Medium,0.63,0.37,0.37,0.0,0.0,,1.0,0.995
100.0,7.0,1.0,High,0.03,Medium,0.3,0.7,0.7,0.0,0.0,,1.0,0.995
100.0,7.0,1.0,High,0.05,Medium,0.24,0.76,0.76,0.0,0.0,,1.0,0.985
100.0,7.0,1.0,High,0.07,Medium,0.12,0.88,0.88,0.0,0.0,,1.0,0.995
100.0,7.0,1.0,High,0.09,Medium,0.08,0.92,0.92,0.0,0.0,,1.0,0.985
100.0,7.0,1.0,High,0.1,High,0.02,0.98,0.98,0.0,0.0,,1.0,0.975
100.0,7.0,1.0,High,0.3,High,0.0,1.0,0.98,0.02,0.02,,0.97,0.96
100.0,7.0,1.0,High,0.5,High,0.0,1.0,0.98,0.02,0.01,,0.96,0.95
100.0,7.0,1.0,High,0.7,High,0.0,1.0,0.95,0.05,0.03,,0.925,0.945
100.0,7.0,1.0,High,0.9,High,0.0,1.0,0.95,0.05,0.03,,0.945,0.955
100.0,9.0,0.5,Low,0.001,Low,0.0,1.0,0.7,0.3,0.01,,0.515,0.495
100.0,9.0,0.5,Low,0.003,Low,0.0,1.0,0.7,0.3,0.0,,0.495,0.49
100.0,9.0,0.5,Low,0.005,Low,0.0,1.0,0.79,0.21,0.0,,0.495,0.505
100.0,9.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.72,0.28,0.0,,0.505,0.44
100.0,9.0,0.5,Low,0.009000000000000001,Low,0.0,1.0,0.76,0.24,0.0,,0.58,0.515
100.0,9.0,0.5,Low,0.01,Medium,0.0,1.0,0.71,0.29,0.0,,0.48,0.47
100.0,9.0,0.5,Low,0.03,Medium,0.0,1.0,0.73,0.27,0.0,,0.585,0.555
100.0,9.0,0.5,Low,0.05,Medium,0.0,1.0,0.77,0.23,0.0,,0.625,0.58
100.0,9.0,0.5,Low,0.07,Medium,0.0,1.0,0.69,0.31,0.0,,0.59,0.625
100.0,9.0,0.5,Low,0.09,Medium,0.0,1.0,0.71,0.29,0.0,,0.615,0.655
100.0,9.0,0.5,Low,0.1,High,0.0,1.0,0.81,0.19,0.0,,0.695,0.725
100.0,9.0,0.5,Low,0.3,High,0.0,1.0,0.69,0.31,0.01,,0.905,0.95
100.0,9.0,0.5,Low,0.5,High,0.0,1.0,0.72,0.28,0.01,,0.93,0.935
100.0,9.0,0.5,Low,0.7,High,0.0,1.0,0.71,0.29,0.0,,0.96,0.915
100.0,9.0,0.5,Low,0.9,High,0.0,1.0,0.73,0.27,0.02,,1.0,0.94
100.0,9.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.565,0.58
100.0,9.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.61,0.63
100.0,9.0,0.55,Low,0.005,Low,0.97,0.03,0.03,0.0,0.0,,0.67,0.585
100.0,9.0,0.55,Low,0.006999999999999999,Low,0.69,0.31,0.31,0.0,0.0,,0.595,0.46
100.0,9.0,0.55,Low,0.009000000000000001,Low,0.3,0.7,0.7,0.0,0.0,,0.575,0.525
100.0,9.0,0.55,Low,0.01,Medium,0.12,0.88,0.88,0.0,0.0,,0.63,0.565
100.0,9.0,0.55,Low,0.03,Medium,0.0,1.0,0.96,0.04,0.0,,0.62,0.595
100.0,9.0,0.55,Low,0.05,Medium,0.0,1.0,0.86,0.14,0.0,,0.565,0.61
100.0,9.0,0.55,Low,0.07,Medium,0.0,1.0,0.82,0.18,0.0,,0.725,0.66
100.0,9.0,0.55,Low,0.09,Medium,0.0,1.0,0.87,0.13,0.0,,0.715,0.705
100.0,9.0,0.55,Low,0.1,High,0.0,1.0,0.77,0.23,0.01,,0.79,0.735
100.0,9.0,0.55,Low,0.3,High,0.0,1.0,0.69,0.31,0.01,,0.915,0.91
100.0,9.0,0.55,Low,0.5,High,0.0,1.0,0.61,0.39,0.01,,0.94,0.965
100.0,9.0,0.55,Low,0.7,High,0.0,1.0,0.75,0.25,0.02,,0.935,0.95
100.0,9.0,0.55,Low,0.9,High,0.0,1.0,0.66,0.34,0.01,,0.93,0.96
100.0,9.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.75,0.55
100.0,9.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.715,0.6
100.0,9.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.685,0.635
100.0,9.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.715,0.55
100.0,9.0,0.6,Low,0.009000000000000001,Low,0.99,0.01,0.01,0.0,0.0,,0.68,0.6
100.0,9.0,0.6,Low,0.01,Medium,0.92,0.08,0.08,0.0,0.0,,0.73,0.605
100.0,9.0,0.6,Low,0.03,Medium,0.04,0.96,0.96,0.0,0.0,,0.735,0.62
100.0,9.0,0.6,Low,0.05,Medium,0.0,1.0,0.97,0.03,0.0,,0.77,0.725
100.0,9.0,0.6,Low,0.07,Medium,0.0,1.0,0.95,0.05,0.0,,0.725,0.71
100.0,9.0,0.6,Low,0.09,Medium,0.0,1.0,0.86,0.14,0.0,,0.83,0.765
100.0,9.0,0.6,Low,0.1,High,0.0,1.0,0.83,0.17,0.0,,0.755,0.74
100.0,9.0,0.6,Low,0.3,High,0.0,1.0,0.71,0.29,0.02,,0.93,0.915
100.0,9.0,0.6,Low,0.5,High,0.0,1.0,0.75,0.25,0.01,,0.94,0.935
100.0,9.0,0.6,Low,0.7,High,0.0,1.0,0.65,0.35,0.0,,0.965,0.96
100.0,9.0,0.6,Low,0.9,High,0.0,1.0,0.72,0.28,0.0,,0.955,0.94
100.0,9.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.825,0.705
100.0,9.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.91,0.685
100.0,9.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.89,0.68
100.0,9.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.9,0.67
100.0,9.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.915,0.71
100.0,9.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.88,0.705
100.0,9.0,0.7,Medium,0.03,Medium,0.32,0.68,0.68,0.0,0.0,,0.915,0.705
100.0,9.0,0.7,Medium,0.05,Medium,0.03,0.97,0.97,0.0,0.0,,0.885,0.77
100.0,9.0,0.7,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,0.885,0.79
100.0,9.0,0.7,Medium,0.09,Medium,0.0,1.0,0.95,0.05,0.0,,0.905,0.87
100.0,9.0,0.7,Medium,0.1,High,0.0,1.0,0.95,0.05,0.0,,0.93,0.84
100.0,9.0,0.7,Medium,0.3,High,0.0,1.0,0.77,0.23,0.0,,0.925,0.945
100.0,9.0,0.7,Medium,0.5,High,0.0,1.0,0.8,0.2,0.01,,0.955,0.955
100.0,9.0,0.7,Medium,0.7,High,0.0,1.0,0.67,0.33,0.02,,0.955,0.975
100.0,9.0,0.7,Medium,0.9,High,0.0,1.0,0.76,0.24,0.0,,0.955,0.94
100.0,9.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.95,0.71
100.0,9.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.965,0.75
100.0,9.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.96,0.72
100.0,9.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.935,0.745
100.0,9.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.95,0.735
100.0,9.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.96,0.78
100.0,9.0,0.75,Medium,0.03,Medium,0.58,0.42,0.42,0.0,0.0,,0.925,0.75
100.0,9.0,0.75,Medium,0.05,Medium,0.08,0.92,0.92,0.0,0.0,,0.95,0.85
100.0,9.0,0.75,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,0.925,0.835
100.0,9.0,0.75,Medium,0.09,Medium,0.01,0.99,0.99,0.0,0.0,,0.94,0.885
100.0,9.0,0.75,Medium,0.1,High,0.0,1.0,0.96,0.04,0.0,,0.94,0.88
100.0,9.0,0.75,Medium,0.3,High,0.0,1.0,0.76,0.24,0.0,,0.955,0.925
100.0,9.0,0.75,Medium,0.5,High,0.0,1.0,0.78,0.22,0.01,,0.95,0.955
100.0,9.0,0.75,Medium,0.7,High,0.0,1.0,0.7,0.3,0.01,,0.945,0.97
100.0,9.0,0.75,Medium,0.9,High,0.0,1.0,0.71,0.29,0.01,,0.935,0.915
100.0,9.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.99,0.82
100.0,9.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.84
100.0,9.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.835
100.0,9.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.99,0.875
100.0,9.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.97,0.84
100.0,9.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.98,0.73
100.0,9.0,0.8,Medium,0.03,Medium,0.64,0.36,0.36,0.0,0.0,,0.98,0.835
100.0,9.0,0.8,Medium,0.05,Medium,0.14,0.86,0.86,0.0,0.0,,0.99,0.88
100.0,9.0,0.8,Medium,0.07,Medium,0.01,0.99,0.99,0.0,0.0,,0.975,0.89
100.0,9.0,0.8,Medium,0.09,Medium,0.02,0.98,0.97,0.01,0.0,,0.975,0.91
100.0,9.0,0.8,Medium,0.1,High,0.01,0.99,0.99,0.0,0.0,,0.97,0.895
100.0,9.0,0.8,Medium,0.3,High,0.0,1.0,0.77,0.23,0.0,,0.955,0.945
100.0,9.0,0.8,Medium,0.5,High,0.0,1.0,0.62,0.38,0.0,,0.94,0.98
100.0,9.0,0.8,Medium,0.7,High,0.0,1.0,0.77,0.23,0.01,,0.98,0.975
100.0,9.0,0.8,Medium,0.9,High,0.0,1.0,0.78,0.22,0.0,,0.93,0.945
100.0,9.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.9
100.0,9.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.89
100.0,9.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.9
100.0,9.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.9
100.0,9.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.93
100.0,9.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.995,0.95
100.0,9.0,0.9,High,0.03,Medium,0.53,0.47,0.47,0.0,0.0,,1.0,0.95
100.0,9.0,0.9,High,0.05,Medium,0.04,0.96,0.96,0.0,0.0,,1.0,0.94
100.0,9.0,0.9,High,0.07,Medium,0.01,0.99,0.99,0.0,0.0,,0.995,0.985
100.0,9.0,0.9,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.99
100.0,9.0,0.9,High,0.1,High,0.0,1.0,1.0,0.0,0.0,,1.0,0.995
100.0,9.0,0.9,High,0.3,High,0.0,1.0,0.75,0.25,0.0,,0.99,0.97
100.0,9.0,0.9,High,0.5,High,0.0,1.0,0.8,0.2,0.02,,0.955,0.95
100.0,9.0,0.9,High,0.7,High,0.0,1.0,0.74,0.26,0.01,,0.945,0.96
100.0,9.0,0.9,High,0.9,High,0.0,1.0,0.7,0.3,0.02,,0.945,0.965
100.0,9.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.97
100.0,9.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.97
100.0,9.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,9.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.96
100.0,9.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,9.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.98
100.0,9.0,0.95,High,0.03,Medium,0.14,0.86,0.86,0.0,0.0,,1.0,0.985
100.0,9.0,0.95,High,0.05,Medium,0.04,0.96,0.96,0.0,0.0,,1.0,0.99
100.0,9.0,0.95,High,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.995
100.0,9.0,0.95,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.97
100.0,9.0,0.95,High,0.1,High,0.0,1.0,1.0,0.0,0.0,,0.99,0.985
100.0,9.0,0.95,High,0.3,High,0.0,1.0,0.84,0.16,0.0,,0.975,0.925
100.0,9.0,0.95,High,0.5,High,0.0,1.0,0.69,0.31,0.02,,0.94,0.95
100.0,9.0,0.95,High,0.7,High,0.0,1.0,0.75,0.25,0.0,,0.965,0.945
100.0,9.0,0.95,High,0.9,High,0.0,1.0,0.71,0.29,0.01,,0.96,0.955
100.0,9.0,1.0,High,0.001,Low,0.63,0.37,0.37,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.003,Low,0.42,0.58,0.58,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.005,Low,0.32,0.68,0.68,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.006999999999999999,Low,0.26,0.74,0.74,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.009000000000000001,Low,0.23,0.77,0.77,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.01,Medium,0.2,0.8,0.8,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.03,Medium,0.05,0.95,0.95,0.0,0.0,,1.0,1.0
100.0,9.0,1.0,High,0.05,Medium,0.05,0.95,0.95,0.0,0.0,,1.0,0.995
100.0,9.0,1.0,High,0.07,Medium,0.01,0.99,0.99,0.0,0.0,,1.0,0.985
100.0,9.0,1.0,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.985
100.0,9.0,1.0,High,0.1,High,0.0,1.0,1.0,0.0,0.0,,1.0,0.99
