iterations,voters,mean,std,minority_decisive,expert_decisive,majority_correct
1000.0,7.0,0.95,0.08,,0.0,
1000.0,7.0,0.95,0.082,,0.0,
1000.0,7.0,0.95,0.084,,0.0,
1000.0,7.0,0.95,0.08600000000000001,,0.0,
1000.0,7.0,0.95,0.08800000000000001,,0.0,
1000.0,7.0,0.95,0.09,,0.0,
1000.0,7.0,0.95,0.092,,0.0,
1000.0,7.0,0.95,0.094,,0.0,
1000.0,7.0,0.95,0.096,,0.0,
1000.0,7.0,0.95,0.098,,0.0,
1000.0,7.0,0.95,0.1,,0.0,
1000.0,7.0,0.95,0.10200000000000001,,0.0,
1000.0,7.0,0.95,0.10400000000000001,,0.0,
1000.0,7.0,0.95,0.10600000000000001,,0.0,
1000.0,7.0,0.95,0.108,,0.0,
1000.0,7.0,0.95,0.11,,0.0,
1000.0,7.0,0.95,0.112,,0.0,
1000.0,7.0,0.95,0.114,,0.001,
1000.0,7.0,0.95,0.116,,0.0,
1000.0,7.0,0.95,0.11800000000000001,,0.0,
1000.0,7.0,0.95,0.12000000000000001,,0.0,
1000.0,7.0,0.95,0.122,,0.0,
1000.0,7.0,0.95,0.124,,0.002,
1000.0,7.0,0.95,0.126,,0.0,
1000.0,7.0,0.95,0.128,,0.0,
1000.0,7.0,0.95,0.13,,0.0,
1000.0,7.0,0.95,0.132,,0.0,
1000.0,7.0,0.95,0.134,,0.0,
1000.0,7.0,0.95,0.136,,0.001,
1000.0,7.0,0.95,0.138,,0.0,
1000.0,7.0,0.95,0.14,,0.0,
1000.0,7.0,0.95,0.14200000000000002,,0.0,
1000.0,7.0,0.95,0.14400000000000002,,0.0,
1000.0,7.0,0.95,0.14600000000000002,,0.0,
1000.0,7.0,0.95,0.148,,0.0,
1000.0,7.0,0.95,0.15,,0.0,
1000.0,7.0,0.95,0.152,,0.001,
1000.0,7.0,0.95,0.154,,0.001,
1000.0,7.0,0.95,0.156,,0.0,
1000.0,7.0,0.95,0.158,,0.005,
1000.0,7.0,0.95,0.16,,0.001,
1000.0,7.0,0.95,0.162,,0.001,
1000.0,7.0,0.95,0.164,,0.002,
1000.0,7.0,0.95,0.166,,0.001,
1000.0,7.0,0.95,0.168,,0.0,
1000.0,7.0,0.95,0.17,,0.0,
1000.0,7.0,0.95,0.17200000000000001,,0.002,
1000.0,7.0,0.95,0.17400000000000002,,0.002,
1000.0,7.0,0.95,0.17600000000000002,,0.002,
1000.0,7.0,0.95,0.178,,0.0,
1000.0,7.0,0.95,0.18,,0.0,
1000.0,7.0,0.95,0.182,,0.003,
1000.0,7.0,0.95,0.184,,0.005,
1000.0,7.0,0.95,0.186,,0.004,
1000.0,7.0,0.95,0.188,,0.002,
1000.0,7.0,0.95,0.19,,0.003,
1000.0,7.0,0.95,0.192,,0.008,
1000.0,7.0,0.95,0.194,,0.004,
1000.0,7.0,0.95,0.196,,0.003,
1000.0,7.0,0.95,0.198,,0.003,
1000.0,9.0,0.55,0.002,,0.0,
1000.0,9.0,0.55,0.004,,0.0,
1000.0,9.0,0.55,0.006,,0.0,
1000.0,9.0,0.55,0.008,,0.0,
1000.0,9.0,0.55,0.01,,0.0,
1000.0,9.0,0.55,0.012,,0.0,
1000.0,9.0,0.55,0.014,,0.0,
1000.0,9.0,0.55,0.016,,0.0,
1000.0,9.0,0.55,0.018000000000000002,,0.0,
1000.0,9.0,0.55,0.020000000000000004,,0.0,
1000.0,9.0,0.55,0.022,,0.0,
1000.0,9.0,0.55,0.024,,0.0,
1000.0,9.0,0.55,0.026000000000000002,,0.0,
1000.0,9.0,0.55,0.028000000000000004,,0.0,
1000.0,9.0,0.55,0.03,,0.0,
1000.0,9.0,0.55,0.032,,0.0,
1000.0,9.0,0.55,0.034,,0.0,
1000.0,9.0,0.55,0.036000000000000004,,0.0,
1000.0,9.0,0.55,0.038000000000000006,,0.0,
1000.0,9.0,0.55,0.04,,0.0,
1000.0,9.0,0.55,0.042,,0.0,
1000.0,9.0,0.55,0.044000000000000004,,0.0,
1000.0,9.0,0.55,0.046,,0.0,
1000.0,9.0,0.55,0.048,,0.0,
1000.0,9.0,0.55,0.05,,0.001,
1000.0,9.0,0.55,0.052000000000000005,,0.0,
1000.0,9.0,0.55,0.054000000000000006,,0.001,
1000.0,9.0,0.55,0.056,,0.0,
1000.0,9.0,0.55,0.058,,0.0,
1000.0,9.0,0.55,0.060000000000000005,,0.0,
1000.0,9.0,0.55,0.062,,0.001,
1000.0,9.0,0.55,0.064,,0.0,
1000.0,9.0,0.55,0.066,,0.0,
1000.0,9.0,0.55,0.068,,0.002,
1000.0,9.0,0.55,0.07,,0.001,
1000.0,9.0,0.55,0.07200000000000001,,0.001,
1000.0,9.0,0.55,0.07400000000000001,,0.0,
1000.0,9.0,0.55,0.076,,0.001,
1000.0,9.0,0.55,0.078,,0.0,
1000.0,9.0,0.55,0.08,,0.001,
1000.0,9.0,0.55,0.082,,0.0,
1000.0,9.0,0.55,0.084,,0.0,
1000.0,9.0,0.55,0.08600000000000001,,0.001,
1000.0,9.0,0.55,0.08800000000000001,,0.001,
1000.0,9.0,0.55,0.09,,0.002,
1000.0,9.0,0.55,0.092,,0.003,
1000.0,9.0,0.55,0.094,,0.003,
1000.0,9.0,0.55,0.096,,0.001,
1000.0,9.0,0.55,0.098,,0.003,
1000.0,9.0,0.55,0.1,,0.001,
1000.0,9.0,0.55,0.10200000000000001,,0.002,
1000.0,9.0,0.55,0.10400000000000001,,0.004,
1000.0,9.0,0.55,0.10600000000000001,,0.001,
1000.0,9.0,0.55,0.108,,0.001,
1000.0,9.0,0.55,0.11,,0.001,
1000.0,9.0,0.55,0.112,,0.002,
1000.0,9.0,0.55,0.114,,0.003,
1000.0,9.0,0.55,0.116,,0.001,
1000.0,9.0,0.55,0.11800000000000001,,0.0,
1000.0,9.0,0.55,0.12000000000000001,,0.005,
1000.0,9.0,0.55,0.122,,0.006,
1000.0,9.0,0.55,0.124,,0.006,
1000.0,9.0,0.55,0.126,,0.006,
1000.0,9.0,0.55,0.128,,0.01,
1000.0,9.0,0.55,0.13,,0.009,
1000.0,9.0,0.55,0.132,,0.005,
1000.0,9.0,0.55,0.134,,0.01,
1000.0,9.0,0.55,0.136,,0.005,
1000.0,9.0,0.55,0.138,,0.011,
1000.0,9.0,0.55,0.14,,0.007,
1000.0,9.0,0.55,0.14200000000000002,,0.009,
1000.0,9.0,0.55,0.14400000000000002,,0.015,
1000.0,9.0,0.55,0.14600000000000002,,0.009,
1000.0,9.0,0.55,0.148,,0.01,
1000.0,9.0,0.55,0.15,,0.009,
1000.0,9.0,0.55,0.152,,0.014,
1000.0,9.0,0.55,0.154,,0.011,
1000.0,9.0,0.55,0.156,,0.006,
1000.0,9.0,0.55,0.158,,0.016,
1000.0,9.0,0.55,0.16,,0.016,
1000.0,9.0,0.55,0.162,,0.023,
1000.0,9.0,0.55,0.164,,0.014,
1000.0,9.0,0.55,0.166,,0.012,
1000.0,9.0,0.55,0.168,,0.011,
1000.0,9.0,0.55,0.17,,0.012,
1000.0,9.0,0.55,0.17200000000000001,,0.02,
1000.0,9.0,0.55,0.17400000000000002,,0.021,
1000.0,9.0,0.55,0.17600000000000002,,0.017,
1000.0,9.0,0.55,0.178,,0.012,
1000.0,9.0,0.55,0.18,,0.017,
1000.0,9.0,0.55,0.182,,0.015,
1000.0,9.0,0.55,0.184,,0.015,
1000.0,9.0,0.55,0.186,,0.018,
1000.0,9.0,0.55,0.188,,0.011,
1000.0,9.0,0.55,0.19,,0.012,
1000.0,9.0,0.55,0.192,,0.021,
1000.0,9.0,0.55,0.194,,0.021,
1000.0,9.0,0.55,0.196,,0.022,
1000.0,9.0,0.55,0.198,,0.012,
1000.0,9.0,0.6,0.002,,0.0,
1000.0,9.0,0.6,0.004,,0.0,
1000.0,9.0,0.6,0.006,,0.0,
1000.0,9.0,0.6,0.008,,0.0,
1000.0,9.0,0.6,0.01,,0.0,
1000.0,9.0,0.6,0.012,,0.0,
1000.0,9.0,0.6,0.014,,0.0,
1000.0,9.0,0.6,0.016,,0.0,
1000.0,9.0,0.6,0.018000000000000002,,0.0,
1000.0,9.0,0.6,0.020000000000000004,,0.0,
1000.0,9.0,0.6,0.022,,0.0,
1000.0,9.0,0.6,0.024,,0.0,
1000.0,9.0,0.6,0.026000000000000002,,0.0,
1000.0,9.0,0.6,0.028000000000000004,,0.0,
1000.0,9.0,0.6,0.03,,0.0,
1000.0,9.0,0.6,0.032,,0.0,
1000.0,9.0,0.6,0.034,,0.0,
1000.0,9.0,0.6,0.036000000000000004,,0.0,
1000.0,9.0,0.6,0.038000000000000006,,0.0,
1000.0,9.0,0.6,0.04,,0.0,
1000.0,9.0,0.6,0.042,,0.0,
1000.0,9.0,0.6,0.044000000000000004,,0.0,
1000.0,9.0,0.6,0.046,,0.0,
1000.0,9.0,0.6,0.048,,0.0,
1000.0,9.0,0.6,0.05,,0.0,
1000.0,9.0,0.6,0.052000000000000005,,0.0,
1000.0,9.0,0.6,0.054000000000000006,,0.0,
1000.0,9.0,0.6,0.056,,0.0,
1000.0,9.0,0.6,0.058,,0.0,
1000.0,9.0,0.6,0.060000000000000005,,0.0,
1000.0,9.0,0.6,0.062,,0.0,
1000.0,9.0,0.6,0.064,,0.0,
1000.0,9.0,0.6,0.066,,0.0,
1000.0,9.0,0.6,0.068,,0.0,
1000.0,9.0,0.6,0.07,,0.0,
1000.0,9.0,0.6,0.07200000000000001,,0.0,
1000.0,9.0,0.6,0.07400000000000001,,0.0,
1000.0,9.0,0.6,0.076,,0.0,
1000.0,9.0,0.6,0.078,,0.0,
1000.0,9.0,0.6,0.08,,0.001,
1000.0,9.0,0.6,0.082,,0.0,
1000.0,9.0,0.6,0.084,,0.0,
1000.0,9.0,0.6,0.08600000000000001,,0.0,
1000.0,9.0,0.6,0.08800000000000001,,0.0,
1000.0,9.0,0.6,0.09,,0.0,
1000.0,9.0,0.6,0.092,,0.0,
1000.0,9.0,0.6,0.094,,0.001,
1000.0,9.0,0.6,0.096,,0.002,
1000.0,9.0,0.6,0.098,,0.001,
1000.0,9.0,0.6,0.1,,0.0,
1000.0,9.0,0.6,0.10200000000000001,,0.003,
1000.0,9.0,0.6,0.10400000000000001,,0.002,
1000.0,9.0,0.6,0.10600000000000001,,0.003,
1000.0,9.0,0.6,0.108,,0.001,
1000.0,9.0,0.6,0.11,,0.001,
1000.0,9.0,0.6,0.112,,0.002,
1000.0,9.0,0.6,0.114,,0.001,
1000.0,9.0,0.6,0.116,,0.006,
1000.0,9.0,0.6,0.11800000000000001,,0.005,
1000.0,9.0,0.6,0.12000000000000001,,0.006,
1000.0,9.0,0.6,0.122,,0.005,
1000.0,9.0,0.6,0.124,,0.003,
1000.0,9.0,0.6,0.126,,0.005,
1000.0,9.0,0.6,0.128,,0.005,
1000.0,9.0,0.6,0.13,,0.007,
1000.0,9.0,0.6,0.132,,0.008,
1000.0,9.0,0.6,0.134,,0.006,
1000.0,9.0,0.6,0.136,,0.006,
1000.0,9.0,0.6,0.138,,0.006,
1000.0,9.0,0.6,0.14,,0.006,
1000.0,9.0,0.6,0.14200000000000002,,0.008,
1000.0,9.0,0.6,0.14400000000000002,,0.006,
1000.0,9.0,0.6,0.14600000000000002,,0.007,
1000.0,9.0,0.6,0.148,,0.01,
1000.0,9.0,0.6,0.15,,0.005,
1000.0,9.0,0.6,0.152,,0.01,
1000.0,9.0,0.6,0.154,,0.007,
1000.0,9.0,0.6,0.156,,0.006,
1000.0,9.0,0.6,0.158,,0.009,
1000.0,9.0,0.6,0.16,,0.007,
1000.0,9.0,0.6,0.162,,0.01,
1000.0,9.0,0.6,0.164,,0.009,
1000.0,9.0,0.6,0.166,,0.008,
1000.0,9.0,0.6,0.168,,0.013,
1000.0,9.0,0.6,0.17,,0.009,
1000.0,9.0,0.6,0.17200000000000001,,0.012,
1000.0,9.0,0.6,0.17400000000000002,,0.01,
1000.0,9.0,0.6,0.17600000000000002,,0.011,
1000.0,9.0,0.6,0.178,,0.009,
1000.0,9.0,0.6,0.18,,0.011,
1000.0,9.0,0.6,0.182,,0.018,
1000.0,9.0,0.6,0.184,,0.015,
1000.0,9.0,0.6,0.186,,0.017,
1000.0,9.0,0.6,0.188,,0.007,
1000.0,9.0,0.6,0.19,,0.011,
1000.0,9.0,0.6,0.192,,0.017,
1000.0,9.0,0.6,0.194,,0.013,
1000.0,9.0,0.6,0.196,,0.015,
1000.0,9.0,0.6,0.198,,0.015,
1000.0,9.0,0.65,0.002,,0.0,
1000.0,9.0,0.65,0.004,,0.0,
1000.0,9.0,0.65,0.006,,0.0,
1000.0,9.0,0.65,0.008,,0.0,
1000.0,9.0,0.65,0.01,,0.0,
1000.0,9.0,0.65,0.012,,0.0,
1000.0,9.0,0.65,0.014,,0.0,
1000.0,9.0,0.65,0.016,,0.0,
1000.0,9.0,0.65,0.018000000000000002,,0.0,
1000.0,9.0,0.65,0.020000000000000004,,0.0,
1000.0,9.0,0.65,0.022,,0.0,
1000.0,9.0,0.65,0.024,,0.0,
1000.0,9.0,0.65,0.026000000000000002,,0.0,
1000.0,9.0,0.65,0.028000000000000004,,0.0,
1000.0,9.0,0.65,0.03,,0.0,
1000.0,9.0,0.65,0.032,,0.0,
1000.0,9.0,0.65,0.034,,0.0,
1000.0,9.0,0.65,0.036000000000000004,,0.0,
1000.0,9.0,0.65,0.038000000000000006,,0.0,
1000.0,9.0,0.65,0.04,,0.0,
1000.0,9.0,0.65,0.042,,0.0,
1000.0,9.0,0.65,0.044000000000000004,,0.0,
1000.0,9.0,0.65,0.046,,0.0,
1000.0,9.0,0.65,0.048,,0.0,
1000.0,9.0,0.65,0.05,,0.0,
1000.0,9.0,0.65,0.052000000000000005,,0.0,
1000.0,9.0,0.65,0.054000000000000006,,0.0,
1000.0,9.0,0.65,0.056,,0.0,
1000.0,9.0,0.65,0.058,,0.0,
1000.0,9.0,0.65,0.060000000000000005,,0.0,
1000.0,9.0,0.65,0.062,,0.0,
1000.0,9.0,0.65,0.064,,0.0,
1000.0,9.0,0.65,0.066,,0.0,
1000.0,9.0,0.65,0.068,,0.0,
1000.0,9.0,0.65,0.07,,0.0,
1000.0,9.0,0.65,0.07200000000000001,,0.0,
1000.0,9.0,0.65,0.07400000000000001,,0.0,
1000.0,9.0,0.65,0.076,,0.0,
1000.0,9.0,0.65,0.078,,0.0,
1000.0,9.0,0.65,0.08,,0.0,
1000.0,9.0,0.65,0.082,,0.0,
1000.0,9.0,0.65,0.084,,0.0,
1000.0,9.0,0.65,0.08600000000000001,,0.0,
1000.0,9.0,0.65,0.08800000000000001,,0.0,
1000.0,9.0,0.65,0.09,,0.0,
1000.0,9.0,0.65,0.092,,0.002,
1000.0,9.0,0.65,0.094,,0.004,
1000.0,9.0,0.65,0.096,,0.001,
1000.0,9.0,0.65,0.098,,0.002,
1000.0,9.0,0.65,0.1,,0.001,
1000.0,9.0,0.65,0.10200000000000001,,0.001,
1000.0,9.0,0.65,0.10400000000000001,,0.0,
1000.0,9.0,0.65,0.10600000000000001,,0.001,
1000.0,9.0,0.65,0.108,,0.001,
1000.0,9.0,0.65,0.11,,0.0,
1000.0,9.0,0.65,0.112,,0.002,
1000.0,9.0,0.65,0.114,,0.004,
1000.0,9.0,0.65,0.116,,0.004,
1000.0,9.0,0.65,0.11800000000000001,,0.004,
1000.0,9.0,0.65,0.12000000000000001,,0.002,
1000.0,9.0,0.65,0.122,,0.003,
1000.0,9.0,0.65,0.124,,0.003,
1000.0,9.0,0.65,0.126,,0.005,
1000.0,9.0,0.65,0.128,,0.005,
1000.0,9.0,0.65,0.13,,0.005,
1000.0,9.0,0.65,0.132,,0.001,
1000.0,9.0,0.65,0.134,,0.006,
1000.0,9.0,0.65,0.136,,0.003,
1000.0,9.0,0.65,0.138,,0.006,
1000.0,9.0,0.65,0.14,,0.007,
1000.0,9.0,0.65,0.14200000000000002,,0.013,
1000.0,9.0,0.65,0.14400000000000002,,0.007,
1000.0,9.0,0.65,0.14600000000000002,,0.007,
1000.0,9.0,0.65,0.148,,0.006,
1000.0,9.0,0.65,0.15,,0.003,
1000.0,9.0,0.65,0.152,,0.009,
1000.0,9.0,0.65,0.154,,0.008,
1000.0,9.0,0.65,0.156,,0.01,
1000.0,9.0,0.65,0.158,,0.012,
1000.0,9.0,0.65,0.16,,0.006,
1000.0,9.0,0.65,0.162,,0.008,
1000.0,9.0,0.65,0.164,,0.011,
1000.0,9.0,0.65,0.166,,0.005,
1000.0,9.0,0.65,0.168,,0.005,
1000.0,9.0,0.65,0.17,,0.014,
1000.0,9.0,0.65,0.17200000000000001,,0.007,
1000.0,9.0,0.65,0.17400000000000002,,0.01,
1000.0,9.0,0.65,0.17600000000000002,,0.005,
1000.0,9.0,0.65,0.178,,0.013,
1000.0,9.0,0.65,0.18,,0.01,
1000.0,9.0,0.65,0.182,,0.011,
1000.0,9.0,0.65,0.184,,0.013,
1000.0,9.0,0.65,0.186,,0.012,
1000.0,9.0,0.65,0.188,,0.013,
1000.0,9.0,0.65,0.19,,0.011,
1000.0,9.0,0.65,0.192,,0.011,
1000.0,9.0,0.65,0.194,,0.009,
1000.0,9.0,0.65,0.196,,0.012,
1000.0,9.0,0.65,0.198,,0.017,
1000.0,9.0,0.7,0.002,,0.0,
1000.0,9.0,0.7,0.004,,0.0,
1000.0,9.0,0.7,0.006,,0.0,
1000.0,9.0,0.7,0.008,,0.0,
1000.0,9.0,0.7,0.01,,0.0,
1000.0,9.0,0.7,0.012,,0.0,
1000.0,9.0,0.7,0.014,,0.0,
1000.0,9.0,0.7,0.016,,0.0,
1000.0,9.0,0.7,0.018000000000000002,,0.0,
1000.0,9.0,0.7,0.020000000000000004,,0.0,
1000.0,9.0,0.7,0.022,,0.0,
1000.0,9.0,0.7,0.024,,0.0,
1000.0,9.0,0.7,0.026000000000000002,,0.0,
1000.0,9.0,0.7,0.028000000000000004,,0.0,
1000.0,9.0,0.7,0.03,,0.0,
1000.0,9.0,0.7,0.032,,0.0,
1000.0,9.0,0.7,0.034,,0.0,
1000.0,9.0,0.7,0.036000000000000004,,0.0,
1000.0,9.0,0.7,0.038000000000000006,,0.0,
1000.0,9.0,0.7,0.04,,0.0,
1000.0,9.0,0.7,0.042,,0.0,
1000.0,9.0,0.7,0.044000000000000004,,0.0,
1000.0,9.0,0.7,0.046,,0.0,
1000.0,9.0,0.7,0.048,,0.0,
1000.0,9.0,0.7,0.05,,0.0,
1000.0,9.0,0.7,0.052000000000000005,,0.0,
1000.0,9.0,0.7,0.054000000000000006,,0.0,
1000.0,9.0,0.7,0.056,,0.0,
1000.0,9.0,0.7,0.058,,0.0,
1000.0,9.0,0.7,0.060000000000000005,,0.0,
1000.0,9.0,0.7,0.062,,0.0,
1000.0,9.0,0.7,0.064,,0.0,
1000.0,9.0,0.7,0.066,,0.0,
1000.0,9.0,0.7,0.068,,0.0,
1000.0,9.0,0.7,0.07,,0.0,
1000.0,9.0,0.7,0.07200000000000001,,0.0,
1000.0,9.0,0.7,0.07400000000000001,,0.0,
1000.0,9.0,0.7,0.076,,0.0,
1000.0,9.0,0.7,0.078,,0.0,
1000.0,9.0,0.7,0.08,,0.0,
1000.0,9.0,0.7,0.082,,0.0,
1000.0,9.0,0.7,0.084,,0.0,
1000.0,9.0,0.7,0.08600000000000001,,0.0,
1000.0,9.0,0.7,0.08800000000000001,,0.0,
1000.0,9.0,0.7,0.09,,0.0,
1000.0,9.0,0.7,0.092,,0.001,
1000.0,9.0,0.7,0.094,,0.0,
1000.0,9.0,0.7,0.096,,0.001,
1000.0,9.0,0.7,0.098,,0.0,
1000.0,9.0,0.7,0.1,,0.001,
1000.0,9.0,0.7,0.10200000000000001,,0.001,
1000.0,9.0,0.7,0.10400000000000001,,0.001,
1000.0,9.0,0.7,0.10600000000000001,,0.002,
1000.0,9.0,0.7,0.108,,0.001,
1000.0,9.0,0.7,0.11,,0.002,
1000.0,9.0,0.7,0.112,,0.002,
1000.0,9.0,0.7,0.114,,0.001,
1000.0,9.0,0.7,0.116,,0.004,
1000.0,9.0,0.7,0.11800000000000001,,0.0,
1000.0,9.0,0.7,0.12000000000000001,,0.001,
1000.0,9.0,0.7,0.122,,0.004,
1000.0,9.0,0.7,0.124,,0.002,
1000.0,9.0,0.7,0.126,,0.005,
1000.0,9.0,0.7,0.128,,0.003,
1000.0,9.0,0.7,0.13,,0.0,
1000.0,9.0,0.7,0.132,,0.0,
1000.0,9.0,0.7,0.134,,0.004,
1000.0,9.0,0.7,0.136,,0.002,
1000.0,9.0,0.7,0.138,,0.005,
1000.0,9.0,0.7,0.14,,0.002,
1000.0,9.0,0.7,0.14200000000000002,,0.004,
1000.0,9.0,0.7,0.14400000000000002,,0.004,
1000.0,9.0,0.7,0.14600000000000002,,0.004,
1000.0,9.0,0.7,0.148,,0.01,
1000.0,9.0,0.7,0.15,,0.003,
1000.0,9.0,0.7,0.152,,0.005,
1000.0,9.0,0.7,0.154,,0.008,
1000.0,9.0,0.7,0.156,,0.003,
1000.0,9.0,0.7,0.158,,0.002,
1000.0,9.0,0.7,0.16,,0.003,
1000.0,9.0,0.7,0.162,,0.007,
1000.0,9.0,0.7,0.164,,0.004,
1000.0,9.0,0.7,0.166,,0.006,
1000.0,9.0,0.7,0.168,,0.007,
1000.0,9.0,0.7,0.17,,0.005,
1000.0,9.0,0.7,0.17200000000000001,,0.008,
1000.0,9.0,0.7,0.17400000000000002,,0.003,
1000.0,9.0,0.7,0.17600000000000002,,0.008,
1000.0,9.0,0.7,0.178,,0.006,
1000.0,9.0,0.7,0.18,,0.002,
1000.0,9.0,0.7,0.182,,0.005,
1000.0,9.0,0.7,0.184,,0.006,
1000.0,9.0,0.7,0.186,,0.005,
1000.0,9.0,0.7,0.188,,0.007,
1000.0,9.0,0.7,0.19,,0.006,
1000.0,9.0,0.7,0.192,,0.003,
1000.0,9.0,0.7,0.194,,0.006,
1000.0,9.0,0.7,0.196,,0.004,
1000.0,9.0,0.7,0.198,,0.005,
1000.0,9.0,0.75,0.002,,0.0,
1000.0,9.0,0.75,0.004,,0.0,
1000.0,9.0,0.75,0.006,,0.0,
1000.0,9.0,0.75,0.008,,0.0,
1000.0,9.0,0.75,0.01,,0.0,
1000.0,9.0,0.75,0.012,,0.0,
1000.0,9.0,0.75,0.014,,0.0,
1000.0,9.0,0.75,0.016,,0.0,
1000.0,9.0,0.75,0.018000000000000002,,0.0,
1000.0,9.0,0.75,0.020000000000000004,,0.0,
1000.0,9.0,0.75,0.022,,0.0,
1000.0,9.0,0.75,0.024,,0.0,
1000.0,9.0,0.75,0.026000000000000002,,0.0,
1000.0,9.0,0.75,0.028000000000000004,,0.0,
1000.0,9.0,0.75,0.03,,0.0,
1000.0,9.0,0.75,0.032,,0.0,
1000.0,9.0,0.75,0.034,,0.0,
1000.0,9.0,0.75,0.036000000000000004,,0.0,
1000.0,9.0,0.75,0.038000000000000006,,0.0,
1000.0,9.0,0.75,0.04,,0.0,
1000.0,9.0,0.75,0.042,,0.0,
1000.0,9.0,0.75,0.044000000000000004,,0.0,
1000.0,9.0,0.75,0.046,,0.0,
1000.0,9.0,0.75,0.048,,0.0,
1000.0,9.0,0.75,0.05,,0.0,
1000.0,9.0,0.75,0.052000000000000005,,0.0,
1000.0,9.0,0.75,0.054000000000000006,,0.0,
1000.0,9.0,0.75,0.056,,0.0,
1000.0,9.0,0.75,0.058,,0.0,
1000.0,9.0,0.75,0.060000000000000005,,0.0,
1000.0,9.0,0.75,0.062,,0.0,
1000.0,9.0,0.75,0.064,,0.0,
1000.0,9.0,0.75,0.066,,0.0,
1000.0,9.0,0.75,0.068,,0.0,
1000.0,9.0,0.75,0.07,,0.0,
1000.0,9.0,0.75,0.07200000000000001,,0.0,
1000.0,9.0,0.75,0.07400000000000001,,0.0,
1000.0,9.0,0.75,0.076,,0.0,
1000.0,9.0,0.75,0.078,,0.0,
1000.0,9.0,0.75,0.08,,0.0,
1000.0,9.0,0.75,0.082,,0.0,
1000.0,9.0,0.75,0.084,,0.0,
1000.0,9.0,0.75,0.08600000000000001,,0.0,
1000.0,9.0,0.75,0.08800000000000001,,0.0,
1000.0,9.0,0.75,0.09,,0.0,
1000.0,9.0,0.75,0.092,,0.0,
1000.0,9.0,0.75,0.094,,0.0,
1000.0,9.0,0.75,0.096,,0.002,
1000.0,9.0,0.75,0.098,,0.0,
1000.0,9.0,0.75,0.1,,0.002,
1000.0,9.0,0.75,0.10200000000000001,,0.0,
1000.0,9.0,0.75,0.10400000000000001,,0.0,
1000.0,9.0,0.75,0.10600000000000001,,0.0,
1000.0,9.0,0.75,0.108,,0.002,
1000.0,9.0,0.75,0.11,,0.0,
1000.0,9.0,0.75,0.112,,0.0,
1000.0,9.0,0.75,0.114,,0.001,
1000.0,9.0,0.75,0.116,,0.0,
1000.0,9.0,0.75,0.11800000000000001,,0.0,
1000.0,9.0,0.75,0.12000000000000001,,0.0,
1000.0,9.0,0.75,0.122,,0.001,
1000.0,9.0,0.75,0.124,,0.001,
1000.0,9.0,0.75,0.126,,0.0,
1000.0,9.0,0.75,0.128,,0.003,
1000.0,9.0,0.75,0.13,,0.001,
1000.0,9.0,0.75,0.132,,0.002,
1000.0,9.0,0.75,0.134,,0.003,
1000.0,9.0,0.75,0.136,,0.001,
1000.0,9.0,0.75,0.138,,0.0,
1000.0,9.0,0.75,0.14,,0.004,
1000.0,9.0,0.75,0.14200000000000002,,0.004,
1000.0,9.0,0.75,0.14400000000000002,,0.0,
1000.0,9.0,0.75,0.14600000000000002,,0.002,
1000.0,9.0,0.75,0.148,,0.001,
1000.0,9.0,0.75,0.15,,0.001,
1000.0,9.0,0.75,0.152,,0.002,
1000.0,9.0,0.75,0.154,,0.002,
1000.0,9.0,0.75,0.156,,0.004,
1000.0,9.0,0.75,0.158,,0.001,
1000.0,9.0,0.75,0.16,,0.003,
1000.0,9.0,0.75,0.162,,0.003,
1000.0,9.0,0.75,0.164,,0.007,
1000.0,9.0,0.75,0.166,,0.003,
1000.0,9.0,0.75,0.168,,0.004,
1000.0,9.0,0.75,0.17,,0.002,
1000.0,9.0,0.75,0.17200000000000001,,0.002,
1000.0,9.0,0.75,0.17400000000000002,,0.007,
1000.0,9.0,0.75,0.17600000000000002,,0.002,
1000.0,9.0,0.75,0.178,,0.001,
1000.0,9.0,0.75,0.18,,0.002,
1000.0,9.0,0.75,0.182,,0.002,
1000.0,9.0,0.75,0.184,,0.003,
1000.0,9.0,0.75,0.186,,0.005,
1000.0,9.0,0.75,0.188,,0.006,
1000.0,9.0,0.75,0.19,,0.0,
1000.0,9.0,0.75,0.192,,0.003,
1000.0,9.0,0.75,0.194,,0.006,
1000.0,9.0,0.75,0.196,,0.001,
1000.0,9.0,0.75,0.198,,0.004,
1000.0,9.0,0.8,0.002,,0.0,
1000.0,9.0,0.8,0.004,,0.0,
1000.0,9.0,0.8,0.006,,0.0,
1000.0,9.0,0.8,0.008,,0.0,
1000.0,9.0,0.8,0.01,,0.0,
1000.0,9.0,0.8,0.012,,0.0,
1000.0,9.0,0.8,0.014,,0.0,
1000.0,9.0,0.8,0.016,,0.0,
1000.0,9.0,0.8,0.018000000000000002,,0.0,
1000.0,9.0,0.8,0.020000000000000004,,0.0,
1000.0,9.0,0.8,0.022,,0.0,
1000.0,9.0,0.8,0.024,,0.0,
1000.0,9.0,0.8,0.026000000000000002,,0.0,
1000.0,9.0,0.8,0.028000000000000004,,0.0,
1000.0,9.0,0.8,0.03,,0.0,
1000.0,9.0,0.8,0.032,,0.0,
1000.0,9.0,0.8,0.034,,0.0,
1000.0,9.0,0.8,0.036000000000000004,,0.0,
1000.0,9.0,0.8,0.038000000000000006,,0.0,
1000.0,9.0,0.8,0.04,,0.0,
1000.0,9.0,0.8,0.042,,0.0,
