iterations,voters,mean,std,simple_majority,minority_decisive,minority_decisive_not_tyrannic,minority_tyranny,expert_tyranny,majority_correct,expert_correct
1000,5,0.7,0.198,0.034,0.966,0.966,0.158,0.158,0.8665,0.888
1000,5,0.75,0.002,1,0,0,0,0,0.902,0.764
1000,5,0.75,0.004,1,0,0,0,0,0.9015,0.759
1000,5,0.75,0.006,1,0,0,0,0,0.9,0.752
1000,5,0.75,0.008,1,0,0,0,0,0.9005,0.738
1000,5,0.75,0.01,1,0,0,0,0,0.904,0.7755
1000,5,0.75,0.012,1,0,0,0,0,0.906,0.7715
1000,5,0.75,0.014,1,0,0,0,0,0.9,0.7715
1000,5,0.75,0.016,1,0,0,0,0,0.8905,0.7745
1000,5,0.75,0.018,1,0,0,0,0,0.899,0.771
1000,5,0.75,0.02,1,0,0,0,0,0.904,0.7825
1000,5,0.75,0.022,1,0,0,0,0,0.901,0.7695
1000,5,0.75,0.024,0.999,0.001,0.001,0,0,0.8975,0.785
1000,5,0.75,0.026,0.995,0.005,0.005,0,0,0.9015,0.776
1000,5,0.75,0.028,0.999,0.001,0.001,0,0,0.8965,0.7775
1000,5,0.75,0.03,0.986,0.014,0.014,0,0,0.8995,0.787
1000,5,0.75,0.032,0.966,0.034,0.034,0,0,0.9035,0.7795
1000,5,0.75,0.034,0.96,0.04,0.04,0,0,0.9015,0.778
1000,5,0.75,0.036,0.948,0.052,0.052,0,0,0.901,0.7905
1000,5,0.75,0.038,0.919,0.081,0.081,0,0,0.8965,0.798
1000,5,0.75,0.04,0.9,0.1,0.1,0,0,0.9065,0.795
1000,5,0.75,0.042,0.88,0.12,0.12,0,0,0.904,0.79
1000,5,0.75,0.044,0.829,0.171,0.171,0,0,0.8975,0.788
1000,5,0.75,0.046,0.81,0.19,0.19,0,0,0.897,0.8085
1000,5,0.75,0.048,0.794,0.206,0.206,0,0,0.9,0.7865
1000,5,0.75,0.05,0.734,0.266,0.266,0,0,0.887,0.812
1000,5,0.75,0.052,0.687,0.313,0.313,0,0,0.8925,0.805
1000,5,0.75,0.054,0.654,0.346,0.346,0,0,0.901,0.813
1000,5,0.75,0.056,0.6,0.4,0.4,0,0,0.898,0.8275
1000,5,0.75,0.058,0.561,0.439,0.439,0,0,0.9005,0.818
1000,5,0.75,0.06,0.566,0.434,0.434,0,0,0.9135,0.8005
1000,5,0.75,0.062,0.505,0.495,0.495,0,0,0.8905,0.8135
1000,5,0.75,0.064,0.46,0.54,0.54,0.001,0.001,0.893,0.8305
1000,5,0.75,0.066,0.473,0.527,0.527,0,0,0.8895,0.834
1000,5,0.75,0.068,0.433,0.567,0.567,0.001,0.001,0.8875,0.814
1000,5,0.75,0.07,0.386,0.614,0.614,0.001,0.001,0.8945,0.813
1000,5,0.75,0.072,0.372,0.628,0.628,0,0,0.8955,0.8335
1000,5,0.75,0.074,0.351,0.649,0.649,0.002,0.002,0.8905,0.8335
1000,5,0.75,0.076,0.369,0.631,0.631,0.002,0.002,0.898,0.838
1000,5,0.75,0.078,0.314,0.686,0.686,0.005,0.005,0.901,0.8485
1000,5,0.75,0.08,0.268,0.732,0.732,0.005,0.005,0.9025,0.8455
1000,5,0.75,0.082,0.268,0.732,0.732,0.006,0.006,0.907,0.868
1000,5,0.75,0.084,0.243,0.757,0.757,0.007,0.007,0.898,0.843
1000,5,0.75,0.086,0.23,0.77,0.77,0.01,0.01,0.8915,0.8375
1000,5,0.75,0.088,0.221,0.779,0.779,0.012,0.012,0.8945,0.8565
1000,5,0.75,0.09,0.221,0.779,0.779,0.009,0.009,0.9065,0.857
1000,5,0.75,0.092,0.198,0.802,0.802,0.012,0.012,0.8905,0.861
1000,5,0.75,0.094,0.188,0.812,0.812,0.018,0.018,0.903,0.8475
1000,5,0.75,0.096,0.193,0.807,0.807,0.015,0.015,0.8855,0.8665
1000,5,0.75,0.098,0.173,0.827,0.827,0.029,0.029,0.9085,0.8665
1000,5,0.75,0.1,0.165,0.835,0.835,0.018,0.018,0.899,0.86
1000,5,0.75,0.102,0.156,0.844,0.844,0.029,0.029,0.894,0.848
1000,5,0.75,0.104,0.138,0.862,0.862,0.033,0.033,0.9005,0.8775
1000,5,0.75,0.106,0.135,0.865,0.865,0.031,0.031,0.8815,0.8565
1000,5,0.75,0.108,0.131,0.869,0.869,0.033,0.033,0.8995,0.8615
1000,5,0.75,0.11,0.116,0.884,0.884,0.045,0.045,0.8955,0.885
1000,5,0.75,0.112,0.099,0.901,0.901,0.04,0.04,0.885,0.8705
1000,5,0.75,0.114,0.125,0.875,0.875,0.031,0.031,0.8915,0.8695
1000,5,0.75,0.116,0.102,0.898,0.898,0.04,0.04,0.888,0.881
1000,5,0.75,0.118,0.093,0.907,0.907,0.049,0.049,0.899,0.875
1000,5,0.75,0.12,0.096,0.904,0.904,0.054,0.054,0.8985,0.8725
1000,5,0.75,0.122,0.103,0.897,0.897,0.047,0.047,0.9015,0.877
1000,5,0.75,0.124,0.089,0.911,0.911,0.06,0.06,0.8935,0.883
1000,5,0.75,0.126,0.089,0.911,0.911,0.06,0.06,0.893,0.877
1000,5,0.75,0.128,0.086,0.914,0.914,0.064,0.064,0.8925,0.8925
1000,5,0.75,0.13,0.099,0.901,0.901,0.073,0.073,0.881,0.8915
1000,5,0.75,0.132,0.085,0.915,0.915,0.069,0.069,0.8895,0.878
1000,5,0.75,0.134,0.09,0.91,0.91,0.065,0.065,0.898,0.885
1000,5,0.75,0.136,0.076,0.924,0.924,0.06,0.06,0.9025,0.8805
1000,5,0.75,0.138,0.066,0.934,0.934,0.069,0.069,0.9015,0.871
1000,5,0.75,0.14,0.082,0.918,0.918,0.072,0.072,0.89,0.8885
1000,5,0.75,0.142,0.067,0.933,0.933,0.068,0.068,0.8965,0.885
1000,5,0.75,0.144,0.064,0.936,0.936,0.082,0.082,0.899,0.8935
1000,5,0.75,0.146,0.06,0.94,0.94,0.078,0.078,0.8815,0.882
1000,5,0.75,0.148,0.064,0.936,0.936,0.088,0.088,0.899,0.9
1000,5,0.75,0.15,0.075,0.925,0.925,0.083,0.083,0.9005,0.8885
1000,5,0.75,0.152,0.054,0.946,0.946,0.092,0.092,0.904,0.8935
1000,5,0.75,0.154,0.048,0.952,0.952,0.091,0.091,0.8945,0.892
1000,5,0.75,0.156,0.053,0.947,0.947,0.1,0.1,0.8955,0.8875
1000,5,0.75,0.158,0.059,0.941,0.941,0.101,0.101,0.8935,0.9045
1000,5,0.75,0.16,0.044,0.956,0.956,0.081,0.081,0.892,0.878
1000,5,0.75,0.162,0.057,0.943,0.943,0.092,0.092,0.904,0.8965
1000,5,0.75,0.164,0.054,0.946,0.946,0.106,0.106,0.891,0.892
1000,5,0.75,0.166,0.045,0.955,0.955,0.097,0.097,0.8875,0.8895
1000,5,0.75,0.168,0.056,0.944,0.944,0.113,0.113,0.8985,0.902
1000,5,0.75,0.17,0.058,0.942,0.942,0.108,0.108,0.9,0.8915
1000,5,0.75,0.172,0.051,0.949,0.949,0.118,0.118,0.906,0.8905
1000,5,0.75,0.174,0.047,0.953,0.953,0.101,0.101,0.9035,0.892
1000,5,0.75,0.176,0.039,0.961,0.961,0.108,0.108,0.91,0.8995
1000,5,0.75,0.178,0.041,0.959,0.959,0.115,0.115,0.888,0.8995
1000,5,0.75,0.18,0.039,0.961,0.961,0.108,0.108,0.9005,0.8845
1000,5,0.75,0.182,0.051,0.949,0.949,0.12,0.12,0.895,0.897
1000,5,0.75,0.184,0.042,0.958,0.958,0.121,0.121,0.906,0.896
1000,5,0.75,0.186,0.036,0.964,0.964,0.132,0.132,0.8895,0.89
1000,5,0.75,0.188,0.048,0.952,0.952,0.136,0.136,0.891,0.9015
1000,5,0.75,0.19,0.037,0.963,0.963,0.14,0.14,0.8965,0.907
1000,5,0.75,0.192,0.036,0.964,0.964,0.121,0.121,0.8965,0.898
1000,5,0.75,0.194,0.032,0.968,0.968,0.12,0.12,0.9005,0.906
1000,5,0.75,0.196,0.036,0.964,0.964,0.132,0.132,0.883,0.909
1000,5,0.75,0.198,0.04,0.96,0.96,0.139,0.139,0.8965,0.8895
1000,5,0.8,0.002,1,0,0,0,0,0.938,0.8105
1000,5,0.8,0.004,1,0,0,0,0,0.9465,0.81
1000,5,0.8,0.006,1,0,0,0,0,0.9405,0.8095
1000,5,0.8,0.008,1,0,0,0,0,0.9425,0.813
1000,5,0.8,0.01,1,0,0,0,0,0.9425,0.8005
1000,5,0.8,0.012,1,0,0,0,0,0.939,0.8285
1000,5,0.8,0.014,1,0,0,0,0,0.941,0.808
1000,5,0.8,0.016,1,0,0,0,0,0.9455,0.817
1000,5,0.8,0.018,1,0,0,0,0,0.9465,0.824
1000,5,0.8,0.02,1,0,0,0,0,0.949,0.8135
1000,5,0.8,0.022,1,0,0,0,0,0.946,0.831
1000,5,0.8,0.024,1,0,0,0,0,0.9445,0.8315
1000,5,0.8,0.026,0.999,0.001,0.001,0,0,0.9445,0.833
1000,5,0.8,0.028,0.997,0.003,0.003,0,0,0.9365,0.8335
1000,5,0.8,0.03,0.992,0.008,0.008,0,0,0.9475,0.836
1000,5,0.8,0.032,0.993,0.007,0.007,0,0,0.943,0.8255
1000,5,0.8,0.034,0.976,0.024,0.024,0,0,0.9395,0.848
1000,5,0.8,0.036,0.969,0.031,0.031,0,0,0.9485,0.852
1000,5,0.8,0.038,0.95,0.05,0.05,0,0,0.9455,0.8425
1000,5,0.8,0.04,0.932,0.068,0.068,0,0,0.941,0.85
1000,5,0.8,0.042,0.895,0.105,0.105,0,0,0.9395,0.8525
1000,5,0.8,0.044,0.864,0.136,0.136,0,0,0.948,0.8575
1000,5,0.8,0.046,0.851,0.149,0.149,0,0,0.9505,0.8425
1000,5,0.8,0.048,0.785,0.215,0.215,0,0,0.941,0.85
1000,5,0.8,0.05,0.77,0.23,0.23,0,0,0.9435,0.847
1000,5,0.8,0.052,0.71,0.29,0.29,0,0,0.944,0.8705
1000,5,0.8,0.054,0.687,0.313,0.313,0,0,0.949,0.868
1000,5,0.8,0.056,0.666,0.334,0.334,0.001,0.001,0.9355,0.8665
1000,5,0.8,0.058,0.627,0.373,0.373,0.001,0.001,0.935,0.866
1000,5,0.8,0.06,0.617,0.383,0.383,0,0,0.9435,0.868
1000,5,0.8,0.062,0.544,0.456,0.456,0.002,0.002,0.937,0.864
1000,5,0.8,0.064,0.536,0.464,0.464,0.001,0.001,0.9345,0.8735
1000,5,0.8,0.066,0.501,0.499,0.499,0.003,0.003,0.9475,0.883
1000,5,0.8,0.068,0.469,0.531,0.531,0.001,0.001,0.9435,0.8815
1000,5,0.8,0.07,0.459,0.541,0.541,0.004,0.004,0.9425,0.883
1000,5,0.8,0.072,0.392,0.608,0.608,0.004,0.004,0.9485,0.8905
1000,5,0.8,0.074,0.403,0.597,0.597,0.003,0.003,0.9455,0.872
1000,5,0.8,0.076,0.367,0.633,0.633,0.004,0.004,0.9365,0.8895
1000,5,0.8,0.078,0.38,0.62,0.62,0.004,0.004,0.9475,0.895
1000,5,0.8,0.08,0.344,0.656,0.656,0.014,0.014,0.9375,0.887
1000,5,0.8,0.082,0.286,0.714,0.714,0.011,0.011,0.946,0.895
1000,5,0.8,0.084,0.265,0.735,0.735,0.006,0.006,0.94,0.897
1000,5,0.8,0.086,0.289,0.711,0.711,0.012,0.012,0.939,0.897
1000,5,0.8,0.088,0.256,0.744,0.744,0.006,0.006,0.942,0.8965
1000,5,0.8,0.09,0.246,0.754,0.754,0.012,0.012,0.9445,0.907
1000,5,0.8,0.092,0.242,0.758,0.758,0.018,0.018,0.937,0.885
1000,5,0.8,0.094,0.23,0.77,0.77,0.01,0.01,0.94,0.907
1000,5,0.8,0.096,0.215,0.785,0.785,0.016,0.016,0.943,0.8885
1000,5,0.8,0.098,0.211,0.789,0.789,0.025,0.025,0.9435,0.887
1000,5,0.8,0.1,0.205,0.795,0.795,0.015,0.015,0.941,0.897
1000,5,0.8,0.102,0.177,0.823,0.823,0.013,0.013,0.942,0.911
1000,5,0.8,0.104,0.171,0.829,0.829,0.024,0.024,0.9275,0.907
1000,5,0.8,0.106,0.176,0.824,0.824,0.026,0.026,0.935,0.9045
1000,5,0.8,0.108,0.16,0.84,0.84,0.019,0.019,0.9435,0.916
1000,5,0.8,0.11,0.145,0.855,0.855,0.035,0.035,0.9325,0.9095
1000,5,0.8,0.112,0.162,0.838,0.838,0.029,0.029,0.9305,0.9085
1000,5,0.8,0.114,0.123,0.877,0.877,0.035,0.035,0.931,0.901
1000,5,0.8,0.116,0.133,0.867,0.867,0.029,0.029,0.926,0.8975
1000,5,0.8,0.118,0.136,0.864,0.864,0.038,0.038,0.939,0.9205
1000,5,0.8,0.12,0.109,0.891,0.891,0.037,0.037,0.934,0.895
1000,5,0.8,0.122,0.1,0.9,0.9,0.045,0.045,0.9365,0.92
1000,5,0.8,0.124,0.116,0.884,0.884,0.047,0.047,0.9315,0.9125
1000,5,0.8,0.126,0.12,0.88,0.88,0.041,0.041,0.9275,0.9105
1000,5,0.8,0.128,0.098,0.902,0.902,0.04,0.04,0.9345,0.9055
1000,5,0.8,0.13,0.104,0.896,0.896,0.048,0.048,0.933,0.915
1000,5,0.8,0.132,0.106,0.894,0.894,0.042,0.042,0.923,0.9065
1000,5,0.8,0.134,0.091,0.909,0.909,0.048,0.048,0.9375,0.922
1000,5,0.8,0.136,0.097,0.903,0.903,0.059,0.059,0.93,0.9055
1000,5,0.8,0.138,0.101,0.899,0.899,0.063,0.063,0.937,0.914
1000,5,0.8,0.14,0.079,0.921,0.921,0.046,0.046,0.93,0.906
1000,5,0.8,0.142,0.086,0.914,0.914,0.052,0.052,0.9145,0.9275
1000,5,0.8,0.144,0.086,0.914,0.914,0.052,0.052,0.9285,0.9145
1000,5,0.8,0.146,0.079,0.921,0.921,0.065,0.065,0.9275,0.907
1000,5,0.8,0.148,0.086,0.914,0.914,0.067,0.067,0.9265,0.9175
1000,5,0.8,0.15,0.094,0.906,0.906,0.063,0.063,0.915,0.9195
1000,5,0.8,0.152,0.06,0.94,0.94,0.067,0.067,0.932,0.914
1000,5,0.8,0.154,0.071,0.929,0.929,0.064,0.064,0.9215,0.919
1000,5,0.8,0.156,0.063,0.937,0.937,0.077,0.077,0.922,0.9225
1000,5,0.8,0.158,0.073,0.927,0.927,0.08,0.08,0.9285,0.9225
1000,5,0.8,0.16,0.071,0.929,0.929,0.086,0.086,0.916,0.9195
1000,5,0.8,0.162,0.063,0.937,0.937,0.087,0.087,0.9335,0.915
1000,5,0.8,0.164,0.069,0.931,0.931,0.065,0.065,0.93,0.915
1000,5,0.8,0.166,0.072,0.928,0.928,0.062,0.062,0.9195,0.9055
1000,5,0.8,0.168,0.049,0.951,0.951,0.077,0.077,0.9165,0.916
1000,5,0.8,0.17,0.066,0.934,0.934,0.087,0.087,0.923,0.9145
1000,5,0.8,0.172,0.052,0.948,0.948,0.089,0.089,0.927,0.9105
1000,5,0.8,0.174,0.062,0.938,0.938,0.102,0.102,0.925,0.9085
1000,5,0.8,0.176,0.067,0.933,0.933,0.087,0.087,0.919,0.9125
1000,5,0.8,0.178,0.076,0.924,0.924,0.087,0.087,0.917,0.9105
1000,5,0.8,0.18,0.048,0.952,0.952,0.092,0.092,0.9175,0.903
1000,5,0.8,0.182,0.053,0.947,0.947,0.072,0.072,0.9235,0.9175
1000,5,0.8,0.184,0.046,0.954,0.954,0.105,0.105,0.9215,0.911
1000,5,0.8,0.186,0.052,0.948,0.948,0.115,0.115,0.9235,0.921
1000,5,0.8,0.188,0.054,0.946,0.946,0.102,0.102,0.922,0.916
1000,5,0.8,0.19,0.042,0.958,0.958,0.097,0.097,0.926,0.922
1000,5,0.8,0.192,0.04,0.96,0.96,0.109,0.109,0.9245,0.9165
1000,5,0.8,0.194,0.04,0.96,0.96,0.093,0.093,0.9225,0.921
1000,5,0.8,0.196,0.047,0.953,0.953,0.106,0.106,0.9285,0.918
1000,5,0.8,0.198,0.044,0.956,0.956,0.099,0.099,0.9285,0.924
1000,5,0.85,0.002,1,0,0,0,0,0.974,0.861
1000,5,0.85,0.004,1,0,0,0,0,0.9745,0.85
1000,5,0.85,0.006,1,0,0,0,0,0.9725,0.8495
1000,5,0.85,0.008,1,0,0,0,0,0.9745,0.8595
1000,5,0.85,0.01,1,0,0,0,0,0.975,0.851
1000,5,0.85,0.012,1,0,0,0,0,0.972,0.8555
1000,5,0.85,0.014,1,0,0,0,0,0.969,0.8635
1000,5,0.85,0.016,1,0,0,0,0,0.9785,0.883
1000,5,0.85,0.018,1,0,0,0,0,0.9795,0.868
1000,5,0.85,0.02,1,0,0,0,0,0.974,0.8695
1000,5,0.85,0.022,1,0,0,0,0,0.974,0.8735
1000,5,0.85,0.024,1,0,0,0,0,0.9645,0.8615
1000,5,0.85,0.026,0.998,0.002,0.002,0,0,0.972,0.887
1000,5,0.85,0.028,0.996,0.004,0.004,0,0,0.968,0.886
1000,5,0.85,0.03,0.988,0.012,0.012,0,0,0.973,0.885
1000,5,0.85,0.032,0.987,0.013,0.013,0,0,0.9755,0.884
1000,5,0.85,0.034,0.971,0.029,0.029,0,0,0.9685,0.8875
1000,5,0.85,0.036,0.942,0.058,0.058,0,0,0.978,0.912
1000,5,0.85,0.038,0.942,0.058,0.058,0,0,0.9745,0.91
1000,5,0.85,0.04,0.918,0.082,0.082,0,0,0.9725,0.891
1000,5,0.85,0.042,0.885,0.115,0.115,0,0,0.968,0.916
1000,5,0.85,0.044,0.865,0.135,0.135,0,0,0.975,0.9035
1000,5,0.85,0.046,0.798,0.202,0.202,0.001,0.001,0.98,0.901
1000,5,0.85,0.048,0.781,0.219,0.219,0.001,0.001,0.966,0.9095
1000,5,0.85,0.05,0.744,0.256,0.256,0,0,0.9685,0.925
1000,5,0.85,0.052,0.725,0.275,0.275,0.001,0.001,0.977,0.91
1000,5,0.85,0.054,0.655,0.345,0.345,0,0,0.962,0.92
1000,5,0.85,0.056,0.638,0.362,0.362,0,0,0.9705,0.9005
1000,5,0.85,0.058,0.604,0.396,0.396,0.001,0.001,0.971,0.915
1000,5,0.85,0.06,0.59,0.41,0.41,0.003,0.003,0.9705,0.934
1000,5,0.85,0.062,0.545,0.455,0.455,0.002,0.002,0.9705,0.91
1000,5,0.85,0.064,0.513,0.487,0.487,0.002,0.002,0.975,0.9205
1000,5,0.85,0.066,0.488,0.512,0.512,0.003,0.003,0.9745,0.91
1000,5,0.85,0.068,0.447,0.553,0.553,0.002,0.002,0.9745,0.9205
1000,5,0.85,0.07,0.423,0.577,0.577,0.004,0.004,0.9705,0.9185
1000,5,0.85,0.072,0.42,0.58,0.58,0.004,0.004,0.961,0.9295
1000,5,0.85,0.074,0.402,0.598,0.598,0.006,0.006,0.976,0.9275
1000,5,0.85,0.076,0.386,0.614,0.614,0.005,0.005,0.9785,0.9225
1000,5,0.85,0.078,0.366,0.634,0.634,0.007,0.007,0.9745,0.9305
1000,5,0.85,0.08,0.33,0.67,0.67,0.004,0.004,0.973,0.929
1000,5,0.85,0.082,0.314,0.686,0.686,0.007,0.007,0.9775,0.928
1000,5,0.85,0.084,0.307,0.693,0.693,0.007,0.007,0.973,0.9245
1000,5,0.85,0.086,0.293,0.707,0.707,0.003,0.003,0.9685,0.935
1000,5,0.85,0.088,0.293,0.707,0.707,0.009,0.009,0.972,0.934
1000,5,0.85,0.09,0.274,0.726,0.726,0.012,0.012,0.9695,0.9315
1000,5,0.85,0.092,0.245,0.755,0.755,0.011,0.011,0.969,0.932
1000,5,0.85,0.094,0.238,0.762,0.762,0.008,0.008,0.97,0.931
1000,5,0.85,0.096,0.226,0.774,0.774,0.018,0.018,0.972,0.9435
1000,5,0.85,0.098,0.239,0.761,0.761,0.017,0.017,0.9715,0.933
1000,5,0.85,0.1,0.223,0.777,0.777,0.014,0.014,0.967,0.933
1000,5,0.85,0.102,0.206,0.794,0.794,0.013,0.013,0.967,0.94
1000,5,0.85,0.104,0.201,0.799,0.799,0.017,0.017,0.9685,0.9365
1000,5,0.85,0.106,0.197,0.803,0.803,0.022,0.022,0.968,0.9245
1000,5,0.85,0.108,0.186,0.814,0.814,0.02,0.02,0.961,0.94
1000,5,0.85,0.11,0.196,0.804,0.804,0.013,0.013,0.968,0.935
1000,5,0.85,0.112,0.174,0.826,0.826,0.018,0.018,0.966,0.927
1000,5,0.85,0.114,0.133,0.867,0.867,0.02,0.02,0.958,0.949
1000,5,0.85,0.116,0.15,0.85,0.85,0.023,0.023,0.964,0.942
1000,5,0.85,0.118,0.158,0.842,0.842,0.016,0.016,0.959,0.939
1000,5,0.85,0.12,0.149,0.851,0.851,0.026,0.026,0.9655,0.9325
1000,5,0.85,0.122,0.154,0.846,0.846,0.023,0.023,0.961,0.9405
1000,5,0.85,0.124,0.135,0.865,0.865,0.03,0.03,0.96,0.9345
1000,5,0.85,0.126,0.126,0.874,0.874,0.028,0.028,0.96,0.9375
1000,5,0.85,0.128,0.123,0.877,0.877,0.026,0.026,0.953,0.948
1000,5,0.85,0.13,0.125,0.875,0.875,0.03,0.03,0.954,0.941
1000,5,0.85,0.132,0.133,0.867,0.867,0.037,0.037,0.966,0.931
1000,5,0.85,0.134,0.129,0.871,0.871,0.044,0.044,0.959,0.9285
1000,5,0.85,0.136,0.13,0.87,0.87,0.051,0.051,0.9525,0.9425
1000,5,0.85,0.138,0.105,0.895,0.895,0.035,0.035,0.9575,0.9295
1000,5,0.85,0.14,0.092,0.908,0.908,0.038,0.038,0.9555,0.932
1000,5,0.85,0.142,0.096,0.904,0.904,0.033,0.033,0.9485,0.943
1000,5,0.85,0.144,0.094,0.906,0.906,0.051,0.051,0.953,0.9315
1000,5,0.85,0.146,0.11,0.89,0.89,0.045,0.045,0.953,0.9335
1000,5,0.85,0.148,0.107,0.893,0.893,0.054,0.054,0.9485,0.942
1000,5,0.85,0.15,0.081,0.919,0.919,0.048,0.048,0.9445,0.925
1000,5,0.85,0.152,0.097,0.903,0.903,0.045,0.045,0.9515,0.926
1000,5,0.85,0.154,0.082,0.918,0.918,0.046,0.046,0.9515,0.9375
1000,5,0.85,0.156,0.09,0.91,0.91,0.049,0.049,0.948,0.9345
1000,5,0.85,0.158,0.086,0.914,0.914,0.055,0.055,0.942,0.9415
1000,5,0.85,0.16,0.09,0.91,0.91,0.047,0.047,0.94,0.923
1000,5,0.85,0.162,0.077,0.923,0.923,0.06,0.06,0.9435,0.933
1000,5,0.85,0.164,0.08,0.92,0.92,0.068,0.068,0.9405,0.94
1000,5,0.85,0.166,0.081,0.919,0.919,0.057,0.057,0.9415,0.9325
1000,5,0.85,0.168,0.077,0.923,0.923,0.063,0.063,0.9425,0.933
1000,5,0.85,0.17,0.077,0.923,0.923,0.058,0.058,0.941,0.929
1000,5,0.85,0.172,0.07,0.93,0.93,0.061,0.061,0.9375,0.9275
1000,5,0.85,0.174,0.083,0.917,0.917,0.067,0.067,0.942,0.9235
1000,5,0.85,0.176,0.07,0.93,0.93,0.055,0.055,0.955,0.9315
1000,5,0.85,0.178,0.072,0.928,0.928,0.073,0.073,0.9405,0.9265
1000,5,0.85,0.18,0.057,0.943,0.943,0.09,0.09,0.9455,0.9325
1000,5,0.85,0.182,0.046,0.954,0.954,0.075,0.075,0.9345,0.928
1000,5,0.85,0.184,0.065,0.935,0.935,0.068,0.068,0.935,0.937
1000,5,0.85,0.186,0.052,0.948,0.948,0.067,0.067,0.9365,0.9335
1000,5,0.85,0.188,0.06,0.94,0.94,0.074,0.074,0.945,0.932
1000,5,0.85,0.19,0.064,0.936,0.936,0.079,0.079,0.939,0.9335
1000,5,0.85,0.192,0.058,0.942,0.942,0.069,0.069,0.92,0.932
1000,5,0.85,0.194,0.066,0.934,0.934,0.08,0.08,0.939,0.9185
1000,5,0.85,0.196,0.058,0.942,0.942,0.086,0.086,0.931,0.9235
1000,5,0.85,0.198,0.066,0.934,0.934,0.08,0.08,0.946,0.9265
1000,5,0.9,0.002,1,0,0,0,0,0.994,0.894
1000,5,0.9,0.004,1,0,0,0,0,0.992,0.896
1000,5,0.9,0.006,1,0,0,0,0,0.9895,0.9125
1000,5,0.9,0.008,1,0,0,0,0,0.991,0.9005
1000,5,0.9,0.01,1,0,0,0,0,0.993,0.9145
1000,5,0.9,0.012,1,0,0,0,0,0.991,0.939
1000,5,0.9,0.014,1,0,0,0,0,0.9905,0.911
1000,5,0.9,0.016,1,0,0,0,0,0.9915,0.919
1000,5,0.9,0.018,1,0,0,0,0,0.9875,0.9185
1000,5,0.9,0.02,0.999,0.001,0.001,0,0,0.989,0.9255
1000,5,0.9,0.022,0.999,0.001,0.001,0,0,0.9925,0.933
1000,5,0.9,0.024,0.996,0.004,0.004,0,0,0.9905,0.922
1000,5,0.9,0.026,0.99,0.01,0.01,0,0,0.992,0.94
1000,5,0.9,0.028,0.972,0.028,0.028,0,0,0.993,0.9305
1000,5,0.9,0.03,0.958,0.042,0.042,0,0,0.9925,0.94
1000,5,0.9,0.032,0.93,0.07,0.07,0,0,0.9915,0.937
1000,5,0.9,0.034,0.907,0.093,0.093,0,0,0.992,0.9445
1000,5,0.9,0.036,0.863,0.137,0.137,0,0,0.995,0.939
1000,5,0.9,0.038,0.827,0.173,0.173,0,0,0.994,0.942
1000,5,0.9,0.04,0.799,0.201,0.201,0,0,0.9895,0.943
1000,5,0.9,0.042,0.784,0.216,0.216,0,0,0.9935,0.942
1000,5,0.9,0.044,0.73,0.27,0.27,0,0,0.992,0.94
1000,5,0.9,0.046,0.697,0.303,0.303,0,0,0.9905,0.955
1000,5,0.9,0.048,0.651,0.349,0.349,0,0,0.991,0.9455
1000,5,0.9,0.05,0.655,0.345,0.345,0.001,0.001,0.9945,0.953
1000,5,0.9,0.052,0.608,0.392,0.392,0.002,0.002,0.9915,0.955
1000,5,0.9,0.054,0.594,0.406,0.406,0.001,0.001,0.9925,0.953
1000,5,0.9,0.056,0.558,0.442,0.442,0,0,0.988,0.947
1000,5,0.9,0.058,0.524,0.476,0.476,0.002,0.002,0.988,0.9475
1000,5,0.9,0.06,0.504,0.496,0.496,0.003,0.003,0.993,0.9535
1000,5,0.9,0.062,0.518,0.482,0.482,0.002,0.002,0.9905,0.946
1000,5,0.9,0.064,0.458,0.542,0.542,0.002,0.002,0.991,0.956
1000,5,0.9,0.066,0.476,0.524,0.524,0.001,0.001,0.9865,0.9605
1000,5,0.9,0.068,0.474,0.526,0.526,0.002,0.002,0.993,0.953
1000,5,0.9,0.07,0.443,0.557,0.557,0.003,0.003,0.9845,0.962
1000,5,0.9,0.072,0.416,0.584,0.584,0.002,0.002,0.986,0.9605
1000,5,0.9,0.074,0.424,0.576,0.576,0.005,0.005,0.9915,0.9475
1000,5,0.9,0.076,0.359,0.641,0.641,0.003,0.003,0.989,0.951
1000,5,0.9,0.078,0.346,0.654,0.654,0.008,0.008,0.9875,0.9505
1000,5,0.9,0.08,0.364,0.636,0.636,0.005,0.005,0.9875,0.9535
1000,5,0.9,0.082,0.355,0.645,0.645,0.009,0.009,0.9905,0.96
1000,5,0.9,0.084,0.336,0.664,0.664,0.004,0.004,0.9865,0.9505
1000,5,0.9,0.086,0.308,0.692,0.692,0.011,0.011,0.9885,0.961
1000,5,0.9,0.088,0.284,0.716,0.716,0.005,0.005,0.9835,0.9555
1000,5,0.9,0.09,0.323,0.677,0.677,0.009,0.009,0.987,0.9355
1000,5,0.9,0.092,0.292,0.708,0.708,0.005,0.005,0.9815,0.954
1000,5,0.9,0.094,0.272,0.728,0.728,0.01,0.01,0.988,0.956
1000,5,0.9,0.096,0.274,0.726,0.726,0.005,0.005,0.988,0.9495
1000,5,0.9,0.098,0.251,0.749,0.749,0.01,0.01,0.9785,0.952
1000,5,0.9,0.1,0.232,0.768,0.768,0.014,0.014,0.983,0.948
