iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
1000.0,9.0,0.95,,0.03,,0.162,0.838,0.838,0.0,0.0,0.88825,1.0,0.9835
1000.0,9.0,0.95,,0.05,,0.032,0.968,0.968,0.0,0.0,0.8765,1.0,0.985
1000.0,9.0,0.95,,0.07,,0.01,0.99,0.99,0.0,0.0,0.85975,1.0,0.9895
1000.0,9.0,0.95,,0.09,,0.01,0.99,0.99,0.0,0.0,0.8485,0.999,0.983
1000.0,9.0,0.95,,0.1,,0.002,0.998,0.994,0.004,0.0,0.824,0.999,0.981
1000.0,9.0,0.95,,0.3,,0.0,1.0,0.845,0.155,0.002,0.67325,0.973,0.969
1000.0,9.0,0.95,,0.5,,0.0,1.0,0.761,0.239,0.005,0.629,0.962,0.958
1000.0,9.0,0.95,,0.7,,0.0,1.0,0.743,0.257,0.006,0.609,0.954,0.957
1000.0,9.0,0.95,,0.9,,0.0,1.0,0.708,0.292,0.006,0.612,0.956,0.9445
1000.0,9.0,1.0,,0.001,,0.667,0.333,0.333,0.0,0.0,0.999,1.0,1.0
1000.0,9.0,1.0,,0.003,,0.467,0.533,0.533,0.0,0.0,0.9955,1.0,1.0
1000.0,9.0,1.0,,0.005,,0.351,0.649,0.649,0.0,0.0,0.994,1.0,1.0
1000.0,9.0,1.0,,0.007,,0.314,0.686,0.686,0.0,0.0,0.9905,1.0,0.999
1000.0,9.0,1.0,,0.009,,0.258,0.742,0.742,0.0,0.0,0.98875,1.0,1.0
1000.0,9.0,1.0,,0.01,,0.217,0.783,0.783,0.0,0.0,0.986,1.0,0.9985
1000.0,9.0,1.0,,0.03,,0.074,0.926,0.926,0.0,0.0,0.9585,1.0,0.995
1000.0,9.0,1.0,,0.05,,0.021,0.979,0.979,0.0,0.0,0.9365,1.0,0.996
1000.0,9.0,1.0,,0.07,,0.013,0.987,0.987,0.0,0.0,0.908,0.9995,0.986
1000.0,9.0,1.0,,0.09,,0.005,0.995,0.995,0.0,0.0,0.89075,1.0,0.992
1000.0,9.0,1.0,,0.1,,0.006,0.994,0.994,0.0,0.0,0.87975,0.9995,0.9885
1000.0,9.0,1.0,,0.3,,0.0,1.0,0.83,0.17,0.002,0.702,0.98,0.9705
1000.0,9.0,1.0,,0.5,,0.0,1.0,0.76,0.24,0.006,0.647,0.965,0.959
1000.0,9.0,1.0,,0.7,,0.0,1.0,0.731,0.269,0.005,0.62175,0.964,0.954
1000.0,9.0,1.0,,0.9,,0.0,1.0,0.726,0.274,0.007,0.60875,0.955,0.9585
1000.0,11.0,0.5,,0.001,,0.0,1.0,0.354,0.646,0.0,0.05480000000000018,0.5175,0.488
1000.0,11.0,0.5,,0.003,,0.0,1.0,0.335,0.665,0.0,0.06120000000000029,0.5155,0.5145
1000.0,11.0,0.5,,0.005,,0.0,1.0,0.303,0.697,0.0,0.05780000000000018,0.526,0.519
1000.0,11.0,0.5,,0.007,,0.0,1.0,0.329,0.671,0.0,0.06580000000000029,0.5145,0.517
1000.0,11.0,0.5,,0.009,,0.0,1.0,0.328,0.672,0.0,0.06080000000000024,0.5265,0.507
1000.0,11.0,0.5,,0.01,,0.0,1.0,0.326,0.674,0.0,0.06620000000000029,0.513,0.5195
1000.0,11.0,0.5,,0.03,,0.0,1.0,0.344,0.656,0.001,0.06780000000000032,0.564,0.5625
1000.0,11.0,0.5,,0.05,,0.0,1.0,0.295,0.705,0.0,0.07080000000000035,0.619,0.601
1000.0,11.0,0.5,,0.07,,0.0,1.0,0.347,0.653,0.0,0.08160000000000045,0.656,0.63
1000.0,11.0,0.5,,0.09,,0.0,1.0,0.311,0.689,0.001,0.09380000000000065,0.6845,0.656
1000.0,11.0,0.5,,0.1,,0.0,1.0,0.303,0.697,0.0,0.10480000000000073,0.7135,0.694
1000.0,11.0,0.5,,0.3,,0.0,1.0,0.25,0.75,0.006,0.3541999999999983,0.925,0.912
1000.0,11.0,0.5,,0.5,,0.0,1.0,0.262,0.738,0.001,0.4487999999999994,0.9565,0.9505
1000.0,11.0,0.5,,0.7,,0.0,1.0,0.283,0.717,0.001,0.48999999999999894,0.9555,0.95
1000.0,11.0,0.5,,0.9,,0.0,1.0,0.296,0.704,0.001,0.5088000000000001,0.9695,0.9595
1000.0,11.0,0.55,,0.001,,1.0,0.0,0.0,0.0,0.0,0.07120000000000036,0.6465,0.545
1000.0,11.0,0.55,,0.003,,1.0,0.0,0.0,0.0,0.0,0.06620000000000029,0.6575,0.5575
1000.0,11.0,0.55,,0.005,,0.819,0.181,0.181,0.0,0.0,0.06980000000000029,0.6335,0.546
1000.0,11.0,0.55,,0.007,,0.313,0.687,0.687,0.0,0.0,0.07020000000000035,0.638,0.582
1000.0,11.0,0.55,,0.009,,0.077,0.923,0.923,0.0,0.0,0.0696000000000003,0.626,0.568
1000.0,11.0,0.55,,0.01,,0.051,0.949,0.949,0.0,0.0,0.07260000000000033,0.6375,0.575
1000.0,11.0,0.55,,0.03,,0.0,1.0,0.707,0.293,0.0,0.0766000000000004,0.6345,0.588
1000.0,11.0,0.55,,0.05,,0.0,1.0,0.489,0.511,0.0,0.0820000000000005,0.671,0.6265
1000.0,11.0,0.55,,0.07,,0.0,1.0,0.459,0.541,0.0,0.10380000000000067,0.6905,0.6635
1000.0,11.0,0.55,,0.09,,0.0,1.0,0.417,0.583,0.0,0.12160000000000093,0.749,0.706
1000.0,11.0,0.55,,0.1,,0.0,1.0,0.396,0.604,0.0,0.12580000000000083,0.7505,0.725
1000.0,11.0,0.55,,0.3,,0.0,1.0,0.295,0.705,0.006,0.3859999999999992,0.9245,0.9285
1000.0,11.0,0.55,,0.5,,0.0,1.0,0.287,0.713,0.002,0.4683999999999992,0.957,0.953
1000.0,11.0,0.55,,0.7,,0.0,1.0,0.314,0.686,0.002,0.4877999999999999,0.964,0.9555
1000.0,11.0,0.55,,0.9,,0.0,1.0,0.303,0.697,0.001,0.48719999999999986,0.96,0.9535
1000.0,11.0,0.6,,0.001,,1.0,0.0,0.0,0.0,0.0,0.0894000000000005,0.733,0.5965
1000.0,11.0,0.6,,0.003,,1.0,0.0,0.0,0.0,0.0,0.09180000000000062,0.751,0.6205
1000.0,11.0,0.6,,0.005,,1.0,0.0,0.0,0.0,0.0,0.09120000000000057,0.7385,0.616
1000.0,11.0,0.6,,0.007,,0.996,0.004,0.004,0.0,0.0,0.09480000000000066,0.75,0.6195
1000.0,11.0,0.6,,0.009,,0.915,0.085,0.085,0.0,0.0,0.0956000000000006,0.7735,0.6
1000.0,11.0,0.6,,0.01,,0.768,0.232,0.232,0.0,0.0,0.09340000000000061,0.7425,0.6235
1000.0,11.0,0.6,,0.03,,0.001,0.999,0.997,0.002,0.0,0.10380000000000067,0.7495,0.6415
1000.0,11.0,0.6,,0.05,,0.0,1.0,0.806,0.194,0.0,0.1080000000000008,0.7615,0.6915
1000.0,11.0,0.6,,0.07,,0.0,1.0,0.611,0.389,0.0,0.128000000000001,0.775,0.6995
1000.0,11.0,0.6,,0.09,,0.0,1.0,0.525,0.475,0.001,0.15760000000000035,0.8075,0.7225
1000.0,11.0,0.6,,0.1,,0.0,1.0,0.505,0.495,0.0,0.16219999999999993,0.8,0.7675
1000.0,11.0,0.6,,0.3,,0.0,1.0,0.317,0.683,0.001,0.41259999999999886,0.943,0.931
1000.0,11.0,0.6,,0.5,,0.0,1.0,0.295,0.705,0.002,0.4821999999999997,0.9565,0.9545
1000.0,11.0,0.6,,0.7,,0.0,1.0,0.298,0.702,0.001,0.4947999999999999,0.9525,0.9515
1000.0,11.0,0.6,,0.9,,0.0,1.0,0.303,0.697,0.001,0.5023999999999993,0.9695,0.9495
1000.0,11.0,0.7,,0.001,,1.0,0.0,0.0,0.0,0.0,0.16660000000000005,0.922,0.6905
1000.0,11.0,0.7,,0.003,,1.0,0.0,0.0,0.0,0.0,0.17099999999999962,0.9205,0.685
1000.0,11.0,0.7,,0.005,,1.0,0.0,0.0,0.0,0.0,0.17059999999999986,0.925,0.7145
1000.0,11.0,0.7,,0.007,,1.0,0.0,0.0,0.0,0.0,0.17479999999999973,0.9195,0.729
1000.0,11.0,0.7,,0.009,,1.0,0.0,0.0,0.0,0.0,0.1733999999999999,0.923,0.7075
1000.0,11.0,0.7,,0.01,,1.0,0.0,0.0,0.0,0.0,0.16840000000000005,0.9095,0.721
1000.0,11.0,0.7,,0.03,,0.138,0.862,0.862,0.0,0.0,0.19959999999999925,0.9245,0.734
1000.0,11.0,0.7,,0.05,,0.003,0.997,0.997,0.0,0.0,0.21439999999999923,0.9155,0.7785
1000.0,11.0,0.7,,0.07,,0.0,1.0,0.969,0.031,0.0,0.248599999999999,0.9275,0.8095
1000.0,11.0,0.7,,0.09,,0.0,1.0,0.833,0.167,0.0,0.2793999999999985,0.9265,0.8215
1000.0,11.0,0.7,,0.1,,0.0,1.0,0.799,0.201,0.002,0.2991999999999983,0.9335,0.8615
1000.0,11.0,0.7,,0.3,,0.0,1.0,0.344,0.656,0.002,0.4579999999999993,0.9585,0.941
1000.0,11.0,0.7,,0.5,,0.0,1.0,0.307,0.693,0.0,0.5076000000000006,0.9685,0.948
1000.0,11.0,0.7,,0.7,,0.0,1.0,0.279,0.721,0.0,0.4995999999999997,0.9625,0.9515
1000.0,11.0,0.7,,0.9,,0.0,1.0,0.32,0.68,0.003,0.5208000000000002,0.965,0.9535
1000.0,11.0,0.75,,0.001,,1.0,0.0,0.0,0.0,0.0,0.24399999999999894,0.966,0.739
1000.0,11.0,0.75,,0.003,,1.0,0.0,0.0,0.0,0.0,0.2447999999999989,0.96,0.751
1000.0,11.0,0.75,,0.005,,1.0,0.0,0.0,0.0,0.0,0.2513999999999988,0.9635,0.7665
1000.0,11.0,0.75,,0.007,,1.0,0.0,0.0,0.0,0.0,0.2539999999999993,0.967,0.762
1000.0,11.0,0.75,,0.009,,1.0,0.0,0.0,0.0,0.0,0.25199999999999906,0.9705,0.766
1000.0,11.0,0.75,,0.01,,1.0,0.0,0.0,0.0,0.0,0.2443999999999989,0.962,0.77
1000.0,11.0,0.75,,0.03,,0.231,0.769,0.769,0.0,0.0,0.28059999999999846,0.965,0.7945
1000.0,11.0,0.75,,0.05,,0.012,0.988,0.988,0.0,0.0,0.3027999999999983,0.959,0.8365
1000.0,11.0,0.75,,0.07,,0.002,0.998,0.989,0.009,0.0,0.3545999999999976,0.969,0.8665
1000.0,11.0,0.75,,0.09,,0.0,1.0,0.939,0.061,0.0,0.36999999999999783,0.9675,0.884
1000.0,11.0,0.75,,0.1,,0.0,1.0,0.893,0.107,0.0,0.39499999999999785,0.969,0.8925
1000.0,11.0,0.75,,0.3,,0.0,1.0,0.396,0.604,0.002,0.5071999999999999,0.976,0.9515
1000.0,11.0,0.75,,0.5,,0.0,1.0,0.359,0.641,0.002,0.508,0.9725,0.9535
1000.0,11.0,0.75,,0.7,,0.0,1.0,0.326,0.674,0.002,0.5099999999999993,0.9625,0.9565
1000.0,11.0,0.75,,0.9,,0.0,1.0,0.331,0.669,0.0,0.5166000000000003,0.97,0.956
1000.0,11.0,0.8,,0.001,,1.0,0.0,0.0,0.0,0.0,0.3261999999999985,0.99,0.8025
1000.0,11.0,0.8,,0.003,,1.0,0.0,0.0,0.0,0.0,0.3361999999999979,0.987,0.812
1000.0,11.0,0.8,,0.005,,1.0,0.0,0.0,0.0,0.0,0.3247999999999977,0.99,0.801
1000.0,11.0,0.8,,0.007,,1.0,0.0,0.0,0.0,0.0,0.3451999999999977,0.988,0.8135
1000.0,11.0,0.8,,0.009,,1.0,0.0,0.0,0.0,0.0,0.33679999999999793,0.988,0.805
1000.0,11.0,0.8,,0.01,,1.0,0.0,0.0,0.0,0.0,0.3457999999999979,0.992,0.8205
1000.0,11.0,0.8,,0.03,,0.35,0.65,0.65,0.0,0.0,0.38499999999999807,0.9905,0.847
1000.0,11.0,0.8,,0.05,,0.02,0.98,0.98,0.0,0.0,0.4141999999999977,0.9895,0.893
1000.0,11.0,0.8,,0.07,,0.001,0.999,0.995,0.004,0.0,0.456199999999999,0.99,0.905
1000.0,11.0,0.8,,0.09,,0.0,1.0,0.979,0.021,0.0,0.4989999999999995,0.9875,0.925
1000.0,11.0,0.8,,0.1,,0.0,1.0,0.937,0.063,0.0,0.5134000000000004,0.9865,0.941
1000.0,11.0,0.8,,0.3,,0.0,1.0,0.382,0.618,0.001,0.5278000000000002,0.971,0.9575
1000.0,11.0,0.8,,0.5,,0.0,1.0,0.346,0.654,0.002,0.5194000000000007,0.961,0.958
1000.0,11.0,0.8,,0.7,,0.0,1.0,0.317,0.683,0.003,0.5186000000000003,0.9755,0.963
1000.0,11.0,0.8,,0.9,,0.0,1.0,0.317,0.683,0.0,0.5326000000000002,0.9675,0.954
1000.0,11.0,0.9,,0.001,,1.0,0.0,0.0,0.0,0.0,0.5988000000000008,0.9995,0.9065
1000.0,11.0,0.9,,0.003,,1.0,0.0,0.0,0.0,0.0,0.5896000000000018,1.0,0.919
1000.0,11.0,0.9,,0.005,,1.0,0.0,0.0,0.0,0.0,0.6062000000000004,0.9995,0.9145
1000.0,11.0,0.9,,0.007,,1.0,0.0,0.0,0.0,0.0,0.6094000000000004,1.0,0.9145
1000.0,11.0,0.9,,0.009,,1.0,0.0,0.0,0.0,0.0,0.6140000000000013,0.9995,0.9095
1000.0,11.0,0.9,,0.01,,1.0,0.0,0.0,0.0,0.0,0.6298000000000015,0.9995,0.9115
1000.0,11.0,0.9,,0.03,,0.206,0.794,0.794,0.0,0.0,0.6820000000000009,0.9995,0.959
1000.0,11.0,0.9,,0.05,,0.007,0.993,0.993,0.0,0.0,0.7232,0.9995,0.969
1000.0,11.0,0.9,,0.07,,0.001,0.999,0.996,0.003,0.0,0.7312000000000001,1.0,0.971
1000.0,11.0,0.9,,0.09,,0.0,1.0,0.99,0.01,0.0,0.7265999999999987,0.9985,0.9725
1000.0,11.0,0.9,,0.1,,0.0,1.0,0.971,0.029,0.0,0.7180000000000002,0.9995,0.9675
1000.0,11.0,0.9,,0.3,,0.0,1.0,0.466,0.534,0.0,0.5826000000000012,0.985,0.9695
1000.0,11.0,0.9,,0.5,,0.0,1.0,0.368,0.632,0.0,0.5356000000000009,0.966,0.9615
1000.0,11.0,0.9,,0.7,,0.0,1.0,0.318,0.682,0.0,0.5350000000000009,0.9715,0.948
1000.0,11.0,0.9,,0.9,,0.0,1.0,0.313,0.687,0.0,0.5300000000000008,0.9735,0.959
1000.0,11.0,0.95,,0.001,,1.0,0.0,0.0,0.0,0.0,0.7789999999999986,1.0,0.953
1000.0,11.0,0.95,,0.003,,1.0,0.0,0.0,0.0,0.0,0.7783999999999988,1.0,0.9505
1000.0,11.0,0.95,,0.005,,1.0,0.0,0.0,0.0,0.0,0.7941999999999981,1.0,0.95
1000.0,11.0,0.95,,0.007,,1.0,0.0,0.0,0.0,0.0,0.797999999999998,1.0,0.9635
1000.0,11.0,0.95,,0.009,,0.996,0.004,0.004,0.0,0.0,0.8015999999999976,1.0,0.965
1000.0,11.0,0.95,,0.01,,0.994,0.006,0.006,0.0,0.0,0.8043999999999977,1.0,0.97
1000.0,11.0,0.95,,0.03,,0.038,0.962,0.962,0.0,0.0,0.857199999999997,1.0,0.9895
1000.0,11.0,0.95,,0.05,,0.005,0.995,0.995,0.0,0.0,0.8559999999999973,1.0,0.9925
1000.0,11.0,0.95,,0.07,,0.001,0.999,0.996,0.003,0.0,0.8235999999999973,1.0,0.987
1000.0,11.0,0.95,,0.09,,0.0,1.0,0.988,0.012,0.0,0.7957999999999981,0.9995,0.9895
1000.0,11.0,0.95,,0.1,,0.0,1.0,0.984,0.016,0.0,0.7995999999999988,1.0,0.988
1000.0,11.0,0.95,,0.3,,0.0,1.0,0.489,0.511,0.0,0.6132000000000006,0.983,0.9715
1000.0,11.0,0.95,,0.5,,0.0,1.0,0.385,0.615,0.001,0.5624000000000006,0.972,0.963
1000.0,11.0,0.95,,0.7,,0.0,1.0,0.322,0.678,0.001,0.5522000000000009,0.9735,0.9595
1000.0,11.0,0.95,,0.9,,0.0,1.0,0.329,0.671,0.001,0.5432000000000013,0.9785,0.964
1000.0,11.0,1.0,,0.001,,0.391,0.609,0.609,0.0,0.0,0.9983999999999998,1.0,1.0
1000.0,11.0,1.0,,0.003,,0.195,0.805,0.805,0.0,0.0,0.9945999999999997,1.0,0.9995
1000.0,11.0,1.0,,0.005,,0.14,0.86,0.86,0.0,0.0,0.9899999999999991,1.0,0.9995
1000.0,11.0,1.0,,0.007,,0.101,0.899,0.899,0.0,0.0,0.9869999999999989,1.0,0.999
1000.0,11.0,1.0,,0.009,,0.082,0.918,0.918,0.0,0.0,0.9831999999999985,1.0,0.9995
1000.0,11.0,1.0,,0.01,,0.065,0.935,0.935,0.0,0.0,0.9855999999999993,1.0,0.999
1000.0,11.0,1.0,,0.03,,0.015,0.985,0.985,0.0,0.0,0.9539999999999977,1.0,0.9965
1000.0,11.0,1.0,,0.05,,0.005,0.995,0.995,0.0,0.0,0.9161999999999968,1.0,0.9945
1000.0,11.0,1.0,,0.07,,0.0,1.0,0.998,0.002,0.0,0.8891999999999968,1.0,0.992
1000.0,11.0,1.0,,0.09,,0.0,1.0,0.993,0.007,0.0,0.865399999999996,1.0,0.988
1000.0,11.0,1.0,,0.1,,0.0,1.0,0.992,0.008,0.0,0.8529999999999966,1.0,0.9895
1000.0,11.0,1.0,,0.3,,0.0,1.0,0.517,0.483,0.0,0.6480000000000007,0.9925,0.971
1000.0,11.0,1.0,,0.5,,0.0,1.0,0.39,0.61,0.002,0.5692000000000004,0.9785,0.9655
1000.0,11.0,1.0,,0.7,,0.0,1.0,0.35,0.65,0.0,0.5434000000000003,0.9715,0.9595
1000.0,11.0,1.0,,0.9,,0.0,1.0,0.333,0.667,0.002,0.5340000000000006,0.9695,0.9585
