voters,mean,std,true_mean,true_std,majority_correct,d_majority_correct_d_voters,majority_correct_minus_true_mean,optimal_correct,optimal_correct_minus_majority_correct
11,0.7,0.04,0.7000000673659118,0.0399998324268134,0.923,0.015,0.223,0.925,0.002
21,0.7,0.04,0.7000000673659118,0.0399998324268134,0.984,0.03,0.284,0.984,0.0
31,0.7,0.04,0.7000000673659118,0.0399998324268134,0.993,0.005,0.293,0.993,0.0
41,0.7,0.04,0.7000000673659118,0.0399998324268134,0.998,0.003,0.298,0.999,0.001
51,0.7,0.04,0.7000000673659118,0.0399998324268134,0.999,0.001,0.299,0.999,0.0
3,0.7,0.08,0.7014264121509118,0.0780979656281642,0.798,0.0,0.097,0.805,0.007
5,0.7,0.08,0.7014264121509118,0.0780979656281642,0.847,0.024,0.146,0.866,0.019
7,0.7,0.08,0.7014264121509118,0.0780979656281642,0.871,0.012,0.17,0.883,0.012
9,0.7,0.08,0.7014264121509118,0.0780979656281642,0.891,0.01,0.19,0.918,0.027
11,0.7,0.08,0.7014264121509118,0.0780979656281642,0.917,0.013,0.216,0.933,0.016
21,0.7,0.08,0.7014264121509118,0.0780979656281642,0.977,0.03,0.276,0.982,0.005
31,0.7,0.08,0.7014264121509118,0.0780979656281642,0.989,0.006,0.288,0.997,0.008
41,0.7,0.08,0.7014264121509118,0.0780979656281642,0.999,0.005,0.298,0.999,0.0
51,0.7,0.08,0.7014264121509118,0.0780979656281642,0.999,0.0,0.298,0.999,0.0
3,0.7,0.16,0.7212403603702423,0.1203812682978136,0.823,0.0,0.102,0.85,0.027
5,0.7,0.16,0.7212403603702423,0.1203812682978136,0.857,0.017,0.136,0.896,0.039
7,0.7,0.16,0.7212403603702423,0.1203812682978136,0.887,0.015,0.166,0.918,0.031
9,0.7,0.16,0.7212403603702423,0.1203812682978136,0.918,0.016,0.197,0.951,0.033
11,0.7,0.16,0.7212403603702423,0.1203812682978136,0.932,0.007,0.211,0.97,0.038
21,0.7,0.16,0.7212403603702423,0.1203812682978136,0.984,0.026,0.263,0.999,0.015
31,0.7,0.16,0.7212403603702423,0.1203812682978136,0.996,0.006,0.275,0.998,0.002
41,0.7,0.16,0.7212403603702423,0.1203812682978136,1.0,0.002,0.279,0.999,-0.001
51,0.7,0.16,0.7212403603702423,0.1203812682978136,1.0,0.0,0.279,1.0,0.0
3,0.7,0.32,0.7407068605415329,0.1378414411663158,0.831,0.0,0.09,0.891,0.06
5,0.7,0.32,0.7407068605415329,0.1378414411663158,0.877,0.023,0.136,0.92,0.043
7,0.7,0.32,0.7407068605415329,0.1378414411663158,0.915,0.019,0.174,0.952,0.037
9,0.7,0.32,0.7407068605415329,0.1378414411663158,0.954,0.019,0.213,0.974,0.02
11,0.7,0.32,0.7407068605415329,0.1378414411663158,0.955,0.001,0.214,0.983,0.028
21,0.7,0.32,0.7407068605415329,0.1378414411663158,0.988,0.017,0.247,1.0,0.012
31,0.7,0.32,0.7407068605415329,0.1378414411663158,0.999,0.006,0.258,1.0,0.001
41,0.7,0.32,0.7407068605415329,0.1378414411663158,1.0,0.001,0.259,1.0,0.0
51,0.7,0.32,0.7407068605415329,0.1378414411663158,1.0,0.0,0.259,1.0,0.0
3,0.7,0.64,0.7475278660881964,0.1423001020684838,0.832,0.0,0.084,0.86,0.028
5,0.7,0.64,0.7475278660881964,0.1423001020684838,0.885,0.027,0.137,0.939,0.054
7,0.7,0.64,0.7475278660881964,0.1423001020684838,0.923,0.019,0.175,0.966,0.043
9,0.7,0.64,0.7475278660881964,0.1423001020684838,0.946,0.011,0.198,0.976,0.03
11,0.7,0.64,0.7475278660881964,0.1423001020684838,0.965,0.01,0.217,0.989,0.024
21,0.7,0.64,0.7475278660881964,0.1423001020684838,0.989,0.012,0.241,0.998,0.009
31,0.7,0.64,0.7475278660881964,0.1423001020684838,0.998,0.005,0.25,1.0,0.002
41,0.7,0.64,0.7475278660881964,0.1423001020684838,1.0,0.001,0.252,1.0,0.0
51,0.7,0.64,0.7475278660881964,0.1423001020684838,1.0,0.0,0.252,1.0,0.0
3,0.7,1.28,0.7493724721854067,0.1433969127796196,0.845,0.0,0.096,0.887,0.042
5,0.7,1.28,0.7493724721854067,0.1433969127796196,0.897,0.026,0.148,0.943,0.046
7,0.7,1.28,0.7493724721854067,0.1433969127796196,0.934,0.019,0.185,0.968,0.034
9,0.7,1.28,0.7493724721854067,0.1433969127796196,0.948,0.007,0.199,0.982,0.034
11,0.7,1.28,0.7493724721854067,0.1433969127796196,0.967,0.01,0.218,0.995,0.028
21,0.7,1.28,0.7493724721854067,0.1433969127796196,0.991,0.012,0.242,1.0,0.009
31,0.7,1.28,0.7493724721854067,0.1433969127796196,0.998,0.004,0.249,1.0,0.002
41,0.7,1.28,0.7493724721854067,0.1433969127796196,0.999,0.001,0.25,1.0,0.001
51,0.7,1.28,0.7493724721854067,0.1433969127796196,1.0,0.001,0.251,1.0,0.0
3,0.7,2.56,0.7498425221468892,0.143669507043367,0.849,0.0,0.099,0.88,0.031
5,0.7,2.56,0.7498425221468892,0.143669507043367,0.909,0.03,0.159,0.949,0.04
7,0.7,2.56,0.7498425221468892,0.143669507043367,0.932,0.012,0.182,0.965,0.033
9,0.7,2.56,0.7498425221468892,0.143669507043367,0.959,0.013,0.209,0.982,0.023
11,0.7,2.56,0.7498425221468892,0.143669507043367,0.967,0.004,0.217,0.992,0.025
21,0.7,2.56,0.7498425221468892,0.143669507043367,0.99,0.012,0.24,1.0,0.01
31,0.7,2.56,0.7498425221468892,0.143669507043367,0.997,0.004,0.247,0.999,0.002
41,0.7,2.56,0.7498425221468892,0.143669507043367,1.0,0.002,0.25,1.0,0.0
51,0.7,2.56,0.7498425221468892,0.143669507043367,1.0,0.0,0.25,1.0,0.0
3,0.75,0.02,0.75,0.02,0.839,0.0,0.089,0.839,0.0
5,0.75,0.02,0.75,0.02,0.898,0.03,0.148,0.898,0.0
7,0.75,0.02,0.75,0.02,0.931,0.017,0.181,0.931,0.0
9,0.75,0.02,0.75,0.02,0.951,0.01,0.201,0.951,0.0
11,0.75,0.02,0.75,0.02,0.969,0.009,0.219,0.969,0.0
21,0.75,0.02,0.75,0.02,0.996,0.014,0.246,0.996,0.0
31,0.75,0.02,0.75,0.02,0.999,0.002,0.249,0.999,0.0
41,0.75,0.02,0.75,0.02,0.999,0.0,0.249,0.999,0.0
51,0.75,0.02,0.75,0.02,1.0,0.001,0.25,1.0,0.0
3,0.75,0.04,0.75,0.0399999996175998,0.829,0.0,0.079,0.829,0.0
5,0.75,0.04,0.75,0.0399999996175998,0.911,0.041,0.161,0.909,-0.002
7,0.75,0.04,0.75,0.0399999996175998,0.924,0.007,0.174,0.923,-0.001
9,0.75,0.04,0.75,0.0399999996175998,0.944,0.01,0.194,0.947,0.003
11,0.75,0.04,0.75,0.0399999996175998,0.967,0.012,0.217,0.966,-0.001
21,0.75,0.04,0.75,0.0399999996175998,0.995,0.014,0.245,0.996,0.001
31,0.75,0.04,0.75,0.0399999996175998,0.999,0.002,0.249,0.999,0.0
41,0.75,0.04,0.75,0.0399999996175998,1.0,0.001,0.25,1.0,0.0
51,0.75,0.04,0.75,0.0399999996175998,1.0,0.0,0.25,1.0,0.0
3,0.75,0.08,0.75,0.0792122079161315,0.825,0.0,0.075,0.832,0.007
5,0.75,0.08,0.75,0.0792122079161315,0.901,0.038,0.151,0.911,0.01
7,0.75,0.08,0.75,0.0792122079161315,0.93,0.015,0.18,0.926,-0.004
9,0.75,0.08,0.75,0.0792122079161315,0.958,0.014,0.208,0.962,0.004
11,0.75,0.08,0.75,0.0792122079161315,0.97,0.006,0.22,0.981,0.011
21,0.75,0.08,0.75,0.0792122079161315,0.996,0.013,0.246,0.998,0.002
31,0.75,0.08,0.75,0.0792122079161315,0.999,0.002,0.249,0.998,-0.001
41,0.75,0.08,0.75,0.0792122079161315,1.0,0.001,0.25,1.0,0.0
51,0.75,0.08,0.75,0.0792122079161315,1.0,0.0,0.25,1.0,0.0
3,0.75,0.16,0.75,0.121831827498384,0.842,0.0,0.092,0.871,0.029
5,0.75,0.16,0.75,0.121831827498384,0.909,0.034,0.159,0.916,0.007
7,0.75,0.16,0.75,0.121831827498384,0.933,0.012,0.183,0.956,0.023
9,0.75,0.16,0.75,0.121831827498384,0.97,0.018,0.22,0.983,0.013
11,0.75,0.16,0.75,0.121831827498384,0.968,-0.001,0.218,0.991,0.023
21,0.75,0.16,0.75,0.121831827498384,0.994,0.013,0.244,0.999,0.005
31,0.75,0.16,0.75,0.121831827498384,1.0,0.003,0.25,1.0,0.0
41,0.75,0.16,0.75,0.121831827498384,1.0,0.0,0.25,1.0,0.0
51,0.75,0.16,0.75,0.121831827498384,1.0,0.0,0.25,1.0,0.0
3,0.75,0.32,0.75,0.1380159869240552,0.847,0.0,0.097,0.872,0.025
5,0.75,0.32,0.75,0.1380159869240552,0.903,0.028,0.153,0.942,0.039
7,0.75,0.32,0.75,0.1380159869240552,0.942,0.019,0.192,0.973,0.031
9,0.75,0.32,0.75,0.1380159869240552,0.952,0.005,0.202,0.985,0.033
11,0.75,0.32,0.75,0.1380159869240552,0.968,0.008,0.218,0.985,0.017
21,0.75,0.32,0.75,0.1380159869240552,0.993,0.013,0.243,1.0,0.007
31,0.75,0.32,0.75,0.1380159869240552,1.0,0.004,0.25,1.0,0.0
41,0.75,0.32,0.75,0.1380159869240552,1.0,0.0,0.25,1.0,0.0
51,0.75,0.32,0.75,0.1380159869240552,0.999,-0.001,0.249,1.0,0.001
3,0.75,0.64,0.75,0.1423127615011607,0.84,0.0,0.09,0.872,0.032
5,0.75,0.64,0.75,0.1423127615011607,0.902,0.031,0.152,0.944,0.042
7,0.75,0.64,0.75,0.1423127615011607,0.934,0.016,0.184,0.966,0.032
9,0.75,0.64,0.75,0.1423127615011607,0.949,0.007,0.199,0.979,0.03
11,0.75,0.64,0.75,0.1423127615011607,0.962,0.007,0.212,0.989,0.027
21,0.75,0.64,0.75,0.1423127615011607,0.991,0.015,0.241,0.999,0.008
31,0.75,0.64,0.75,0.1423127615011607,0.999,0.004,0.249,1.0,0.001
41,0.75,0.64,0.75,0.1423127615011607,1.0,0.001,0.25,1.0,0.0
51,0.75,0.64,0.75,0.1423127615011607,1.0,0.0,0.25,1.0,0.0
3,0.75,1.28,0.75,0.143397733057198,0.852,0.0,0.102,0.88,0.028
5,0.75,1.28,0.75,0.143397733057198,0.89,0.019,0.14,0.94,0.05
7,0.75,1.28,0.75,0.143397733057198,0.921,0.016,0.171,0.967,0.046
9,0.75,1.28,0.75,0.143397733057198,0.958,0.018,0.208,0.982,0.024
11,0.75,1.28,0.75,0.143397733057198,0.961,0.002,0.211,0.99,0.029
21,0.75,1.28,0.75,0.143397733057198,0.992,0.016,0.242,1.0,0.008
31,0.75,1.28,0.75,0.143397733057198,0.998,0.003,0.248,1.0,0.002
41,0.75,1.28,0.75,0.143397733057198,1.0,0.001,0.25,1.0,0.0
51,0.75,1.28,0.75,0.143397733057198,1.0,0.0,0.25,1.0,0.0
3,0.75,2.56,0.75,0.1436695587713499,0.852,0.0,0.102,0.884,0.032
5,0.75,2.56,0.75,0.1436695587713499,0.897,0.023,0.147,0.94,0.043
7,0.75,2.56,0.75,0.1436695587713499,0.927,0.015,0.177,0.972,0.045
9,0.75,2.56,0.75,0.1436695587713499,0.94,0.006,0.19,0.979,0.039
11,0.75,2.56,0.75,0.1436695587713499,0.959,0.01,0.209,0.983,0.024
21,0.75,2.56,0.75,0.1436695587713499,0.991,0.016,0.241,1.0,0.009
31,0.75,2.56,0.75,0.1436695587713499,0.998,0.004,0.248,1.0,0.002
41,0.75,2.56,0.75,0.1436695587713499,1.0,0.001,0.25,1.0,0.0
51,0.75,2.56,0.75,0.1436695587713499,1.0,0.0,0.25,1.0,0.0
3,0.8,0.02,0.8,0.02,0.888,0.0,0.088,0.888,0.0
5,0.8,0.02,0.8,0.02,0.938,0.025,0.138,0.938,0.0
7,0.8,0.02,0.8,0.02,0.964,0.013,0.164,0.964,0.0
9,0.8,0.02,0.8,0.02,0.978,0.007,0.178,0.978,0.0
11,0.8,0.02,0.8,0.02,0.986,0.004,0.186,0.986,0.0
21,0.8,0.02,0.8,0.02,0.997,0.006,0.197,0.997,0.0
31,0.8,0.02,0.8,0.02,1.0,0.002,0.2,1.0,0.0
41,0.8,0.02,0.8,0.02,1.0,0.0,0.2,1.0,0.0
51,0.8,0.02,0.8,0.02,1.0,0.0,0.2,1.0,0.0
3,0.8,0.04,0.7999999326340882,0.0399998324268134,0.912,0.0,0.112,0.912,0.0
5,0.8,0.04,0.7999999326340882,0.0399998324268134,0.947,0.017,0.147,0.947,0.0
7,0.8,0.04,0.7999999326340882,0.0399998324268134,0.969,0.011,0.169,0.97,0.001
9,0.8,0.04,0.7999999326340882,0.0399998324268134,0.977,0.004,0.177,0.976,-0.001
11,0.8,0.04,0.7999999326340882,0.0399998324268134,0.985,0.004,0.185,0.987,0.002
21,0.8,0.04,0.7999999326340882,0.0399998324268134,1.0,0.008,0.2,1.0,0.0
31,0.8,0.04,0.7999999326340882,0.0399998324268134,1.0,0.0,0.2,1.0,0.0
41,0.8,0.04,0.7999999326340882,0.0399998324268134,1.0,0.0,0.2,1.0,0.0
51,0.8,0.04,0.7999999326340882,0.0399998324268134,1.0,0.0,0.2,1.0,0.0
3,0.8,0.08,0.7985735878490882,0.0780979656281642,0.887,0.0,0.088,0.898,0.011
5,0.8,0.08,0.7985735878490882,0.0780979656281642,0.937,0.025,0.138,0.943,0.006
7,0.8,0.08,0.7985735878490882,0.0780979656281642,0.959,0.011,0.16,0.968,0.009
9,0.8,0.08,0.7985735878490882,0.0780979656281642,0.986,0.014,0.187,0.986,0.0
11,0.8,0.08,0.7985735878490882,0.0780979656281642,0.985,-0.001,0.186,0.992,0.007
21,0.8,0.08,0.7985735878490882,0.0780979656281642,0.998,0.007,0.199,0.999,0.001
31,0.8,0.08,0.7985735878490882,0.0780979656281642,1.0,0.001,0.201,1.0,0.0
41,0.8,0.08,0.7985735878490882,0.0780979656281642,1.0,0.0,0.201,1.0,0.0
51,0.8,0.08,0.7985735878490882,0.0780979656281642,1.0,0.0,0.201,1.0,0.0
3,0.8,0.16,0.7787596396297577,0.1203812682978136,0.849,0.0,0.07,0.888,0.039
5,0.8,0.16,0.7787596396297577,0.1203812682978136,0.916,0.034,0.137,0.942,0.026
7,0.8,0.16,0.7787596396297577,0.1203812682978136,0.959,0.021,0.18,0.973,0.014
9,0.8,0.16,0.7787596396297577,0.1203812682978136,0.975,0.008,0.196,0.992,0.017
11,0.8,0.16,0.7787596396297577,0.1203812682978136,0.98,0.003,0.201,0.994,0.014
21,0.8,0.16,0.7787596396297577,0.1203812682978136,0.998,0.009,0.219,1.0,0.002
31,0.8,0.16,0.7787596396297577,0.1203812682978136,1.0,0.001,0.221,1.0,0.0
41,0.8,0.16,0.7787596396297577,0.1203812682978136,1.0,0.0,0.221,1.0,0.0
51,0.8,0.16,0.7787596396297577,0.1203812682978136,1.0,0.0,0.221,1.0,0.0
3,0.8,0.32,0.7592931394584671,0.1378414411663158,0.85,0.0,0.091,0.885,0.035
5,0.8,0.32,0.7592931394584671,0.1378414411663158,0.906,0.028,0.147,0.924,0.018
7,0.8,0.32,0.7592931394584671,0.1378414411663158,0.938,0.016,0.179,0.969,0.031
9,0.8,0.32,0.7592931394584671,0.1378414411663158,0.953,0.008,0.194,0.982,0.029
11,0.8,0.32,0.7592931394584671,0.1378414411663158,0.969,0.008,0.21,0.988,0.019
21,0.8,0.32,0.7592931394584671,0.1378414411663158,0.995,0.013,0.236,0.999,0.004
31,0.8,0.32,0.7592931394584671,0.1378414411663158,0.998,0.002,0.239,1.0,0.002
41,0.8,0.32,0.7592931394584671,0.1378414411663158,1.0,0.001,0.241,1.0,0.0
51,0.8,0.32,0.7592931394584671,0.1378414411663158,1.0,0.0,0.241,1.0,0.0
3,0.8,0.64,0.7524721339118036,0.1423001020684838,0.846,0.0,0.094,0.893,0.047
5,0.8,0.64,0.7524721339118036,0.1423001020684838,0.904,0.029,0.152,0.942,0.038
7,0.8,0.64,0.7524721339118036,0.1423001020684838,0.939,0.017,0.187,0.966,0.027
9,0.8,0.64,0.7524721339118036,0.1423001020684838,0.953,0.007,0.201,0.988,0.035
11,0.8,0.64,0.7524721339118036,0.1423001020684838,0.966,0.007,0.214,0.99,0.024
21,0.8,0.64,0.7524721339118036,0.1423001020684838,0.993,0.014,0.241,0.999,0.006
31,0.8,0.64,0.7524721339118036,0.1423001020684838,0.999,0.003,0.247,1.0,0.001
41,0.8,0.64,0.7524721339118036,0.1423001020684838,0.999,0.0,0.247,1.0,0.001
51,0.8,0.64,0.7524721339118036,0.1423001020684838,1.0,0.001,0.248,1.0,0.0
3,0.8,1.28,0.7506275278145933,0.1433969127796196,0.859,0.0,0.108,0.894,0.035
5,0.8,1.28,0.7506275278145933,0.1433969127796196,0.907,0.024,0.156,0.938,0.031
7,0.8,1.28,0.7506275278145933,0.1433969127796196,0.918,0.006,0.167,0.959,0.041
9,0.8,1.28,0.7506275278145933,0.1433969127796196,0.942,0.012,0.191,0.978,0.036
11,0.8,1.28,0.7506275278145933,0.1433969127796196,0.957,0.008,0.206,0.989,0.032
21,0.8,1.28,0.7506275278145933,0.1433969127796196,0.994,0.019,0.243,0.998,0.004
31,0.8,1.28,0.7506275278145933,0.1433969127796196,0.998,0.002,0.247,1.0,0.002
41,0.8,1.28,0.7506275278145933,0.1433969127796196,1.0,0.001,0.249,1.0,0.0
51,0.8,1.28,0.7506275278145933,0.1433969127796196,1.0,0.0,0.249,1.0,0.0
3,0.8,2.56,0.7501574778531108,0.143669507043367,0.85,0.0,0.1,0.887,0.037
5,0.8,2.56,0.7501574778531108,0.143669507043367,0.905,0.028,0.155,0.939,0.034
7,0.8,2.56,0.7501574778531108,0.143669507043367,0.934,0.015,0.184,0.971,0.037
9,0.8,2.56,0.7501574778531108,0.143669507043367,0.952,0.009,0.202,0.978,0.026
11,0.8,2.56,0.7501574778531108,0.143669507043367,0.967,0.008,0.217,0.989,0.022
21,0.8,2.56,0.7501574778531108,0.143669507043367,0.992,0.013,0.242,0.999,0.007
31,0.8,2.56,0.7501574778531108,0.143669507043367,1.0,0.004,0.25,1.0,0.0
41,0.8,2.56,0.7501574778531108,0.143669507043367,1.0,0.0,0.25,1.0,0.0
51,0.8,2.56,0.7501574778531108,0.143669507043367,1.0,0.0,0.25,1.0,0.0
3,0.85,0.02,0.8499999999999929,0.0199999999999736,0.934,0.0,0.084,0.934,0.0
5,0.85,0.02,0.8499999999999929,0.0199999999999736,0.974,0.02,0.124,0.974,0.0
7,0.85,0.02,0.8499999999999929,0.0199999999999736,0.991,0.009,0.141,0.991,0.0
9,0.85,0.02,0.8499999999999929,0.0199999999999736,0.994,0.002,0.144,0.994,0.0
11,0.85,0.02,0.8499999999999929,0.0199999999999736,0.996,0.001,0.146,0.996,0.0
21,0.85,0.02,0.8499999999999929,0.0199999999999736,1.0,0.002,0.15,1.0,0.0
31,0.85,0.02,0.8499999999999929,0.0199999999999736,1.0,0.0,0.15,1.0,0.0
41,0.85,0.02,0.8499999999999929,0.0199999999999736,1.0,0.0,0.15,1.0,0.0
51,0.85,0.02,0.8499999999999929,0.0199999999999736,1.0,0.0,0.15,1.0,0.0
3,0.85,0.04,0.8499845133035432,0.0399711426205227,0.95,0.0,0.1,0.95,0.0
5,0.85,0.04,0.8499845133035432,0.0399711426205227,0.976,0.013,0.126,0.976,0.0
7,0.85,0.04,0.8499845133035432,0.0399711426205227,0.992,0.008,0.142,0.993,0.001
9,0.85,0.04,0.8499845133035432,0.0399711426205227,0.996,0.002,0.146,0.997,0.001
11,0.85,0.04,0.8499845133035432,0.0399711426205227,0.996,0.0,0.146,0.997,0.001
21,0.85,0.04,0.8499845133035432,0.0399711426205227,1.0,0.002,0.15,1.0,0.0
31,0.85,0.04,0.8499845133035432,0.0399711426205227,1.0,0.0,0.15,1.0,0.0
41,0.85,0.04,0.8499845133035432,0.0399711426205227,1.0,0.0,0.15,1.0,0.0
51,0.85,0.04,0.8499845133035432,0.0399711426205227,1.0,0.0,0.15,1.0,0.0
3,0.85,0.08,0.8441876231488713,0.0741549942245894,0.945,0.0,0.101,0.949,0.004
5,0.85,0.08,0.8441876231488713,0.0741549942245894,0.966,0.011,0.122,0.967,0.001
7,0.85,0.08,0.8441876231488713,0.0741549942245894,0.985,0.01,0.141,0.993,0.008
9,0.85,0.08,0.8441876231488713,0.0741549942245894,0.992,0.004,0.148,0.994,0.002
11,0.85,0.08,0.8441876231488713,0.0741549942245894,0.996,0.002,0.152,0.998,0.002
21,0.85,0.08,0.8441876231488713,0.0741549942245894,1.0,0.002,0.156,1.0,0.0
31,0.85,0.08,0.8441876231488713,0.0741549942245894,1.0,0.0,0.156,1.0,0.0
41,0.85,0.08,0.8441876231488713,0.0741549942245894,1.0,0.0,0.156,1.0,0.0
51,0.85,0.08,0.8441876231488713,0.0741549942245894,1.0,0.0,0.156,1.0,0.0
3,0.85,0.16,0.8061996528733298,0.116263980745898,0.9,0.0,0.094,0.914,0.014
5,0.85,0.16,0.8061996528733298,0.116263980745898,0.947,0.023,0.141,0.965,0.018
7,0.85,0.16,0.8061996528733298,0.116263980745898,0.97,0.012,0.164,0.986,0.016
9,0.85,0.16,0.8061996528733298,0.116263980745898,0.969,-0.001,0.163,0.983,0.014
11,0.85,0.16,0.8061996528733298,0.116263980745898,0.989,0.01,0.183,0.996,0.007
21,0.85,0.16,0.8061996528733298,0.116263980745898,0.997,0.004,0.191,1.0,0.003
31,0.85,0.16,0.8061996528733298,0.116263980745898,1.0,0.002,0.194,1.0,0.0
41,0.85,0.16,0.8061996528733298,0.116263980745898,1.0,0.0,0.194,1.0,0.0
51,0.85,0.16,0.8061996528733298,0.116263980745898,1.0,0.0,0.194,1.0,0.0
3,0.85,0.32,0.7685394489929013,0.1373207448153733,0.866,0.0,0.097,0.896,0.03
5,0.85,0.32,0.7685394489929013,0.1373207448153733,0.896,0.015,0.127,0.944,0.048
7,0.85,0.32,0.7685394489929013,0.1373207448153733,0.942,0.023,0.173,0.965,0.023
9,0.85,0.32,0.7685394489929013,0.1373207448153733,0.959,0.009,0.19,0.984,0.025
11,0.85,0.32,0.7685394489929013,0.1373207448153733,0.968,0.005,0.199,0.992,0.024
21,0.85,0.32,0.7685394489929013,0.1373207448153733,0.995,0.014,0.226,0.999,0.004
31,0.85,0.32,0.7685394489929013,0.1373207448153733,1.0,0.003,0.231,1.0,0.0
41,0.85,0.32,0.7685394489929013,0.1373207448153733,0.999,-0.001,0.23,1.0,0.001
51,0.85,0.32,0.7685394489929013,0.1373207448153733,1.0,0.001,0.231,1.0,0.0
3,0.85,0.64,0.7549433884252273,0.1422621385524325,0.838,0.0,0.083,0.88,0.042
5,0.85,0.64,0.7549433884252273,0.1422621385524325,0.908,0.035,0.153,0.945,0.037
7,0.85,0.64,0.7549433884252273,0.1422621385524325,0.925,0.009,0.17,0.968,0.043
9,0.85,0.64,0.7549433884252273,0.1422621385524325,0.959,0.017,0.204,0.984,0.025
11,0.85,0.64,0.7549433884252273,0.1422621385524325,0.966,0.004,0.211,0.989,0.023
21,0.85,0.64,0.7549433884252273,0.1422621385524325,0.998,0.016,0.243,1.0,0.002
31,0.85,0.64,0.7549433884252273,0.1422621385524325,1.0,0.001,0.245,1.0,0.0
41,0.85,0.64,0.7549433884252273,0.1422621385524325,1.0,0.0,0.245,1.0,0.0
51,0.85,0.64,0.7549433884252273,0.1422621385524325,1.0,0.0,0.245,1.0,0.0
3,0.85,1.28,0.7512550412708526,0.1433944520081984,0.845,0.0,0.094,0.887,0.042
5,0.85,1.28,0.7512550412708526,0.1433944520081984,0.891,0.023,0.14,0.933,0.042
7,0.85,1.28,0.7512550412708526,0.1433944520081984,0.935,0.022,0.184,0.969,0.034
9,0.85,1.28,0.7512550412708526,0.1433944520081984,0.953,0.009,0.202,0.976,0.023
11,0.85,1.28,0.7512550412708526,0.1433944520081984,0.966,0.007,0.215,0.995,0.029
21,0.85,1.28,0.7512550412708526,0.1433944520081984,0.998,0.016,0.247,0.999,0.001
31,0.85,1.28,0.7512550412708526,0.1433944520081984,1.0,0.001,0.249,1.0,0.0
41,0.85,1.28,0.7512550412708526,0.1433944520081984,1.0,0.0,0.249,1.0,0.0
51,0.85,1.28,0.7512550412708526,0.1433944520081984,1.0,0.0,0.249,1.0,0.0
3,0.85,2.56,0.7503149554794254,0.143669351859656,0.843,0.0,0.093,0.881,0.038
5,0.85,2.56,0.7503149554794254,0.143669351859656,0.886,0.022,0.136,0.937,0.051
7,0.85,2.56,0.7503149554794254,0.143669351859656,0.926,0.02,0.176,0.973,0.047
9,0.85,2.56,0.7503149554794254,0.143669351859656,0.951,0.012,0.201,0.984,0.033
11,0.85,2.56,0.7503149554794254,0.143669351859656,0.953,0.001,0.203,0.99,0.037
21,0.85,2.56,0.7503149554794254,0.143669351859656,0.993,0.02,0.243,0.999,0.006
31,0.85,2.56,0.7503149554794254,0.143669351859656,1.0,0.004,0.25,1.0,0.0
41,0.85,2.56,0.7503149554794254,0.143669351859656,1.0,0.0,0.25,1.0,0.0
51,0.85,2.56,0.7503149554794254,0.143669351859656,1.0,0.0,0.25,1.0,0.0
3,0.9,0.02,0.8999999618679678,0.0199999056229612,0.97,0.0,0.07,0.97,0.0
5,0.9,0.02,0.8999999618679678,0.0199999056229612,0.994,0.012,0.094,0.994,0.0
7,0.9,0.02,0.8999999618679678,0.0199999056229612,0.993,-0.001,0.093,0.993,0.0
9,0.9,0.02,0.8999999618679678,0.0199999056229612,0.998,0.003,0.098,0.998,0.0
11,0.9,0.02,0.8999999618679678,0.0199999056229612,1.0,0.001,0.1,1.0,0.0
21,0.9,0.02,0.8999999618679678,0.0199999056229612,1.0,0.0,0.1,1.0,0.0
31,0.9,0.02,0.8999999618679678,0.0199999056229612,1.0,0.0,0.1,1.0,0.0
41,0.9,0.02,0.8999999618679678,0.0199999056229612,1.0,0.0,0.1,1.0,0.0
51,0.9,0.02,0.8999999618679678,0.0199999056229612,1.0,0.0,0.1,1.0,0.0
3,0.9,0.04,0.8992488782186222,0.0390522055678438,0.962,0.0,0.063,0.962,0.0
5,0.9,0.04,0.8992488782186222,0.0390522055678438,0.993,0.016,0.094,0.993,0.0
7,0.9,0.04,0.8992488782186222,0.0390522055678438,0.998,0.003,0.099,0.998,0.0
9,0.9,0.04,0.8992488782186222,0.0390522055678438,0.999,0.001,0.1,0.999,0.0
11,0.9,0.04,0.8992488782186222,0.0390522055678438,1.0,0.001,0.101,1.0,0.0
21,0.9,0.04,0.8992488782186222,0.0390522055678438,1.0,0.0,0.101,1.0,0.0
31,0.9,0.04,0.8992488782186222,0.0390522055678438,1.0,0.0,0.101,1.0,0.0
41,0.9,0.04,0.8992488782186222,0.0390522055678438,1.0,0.0,0.101,1.0,0.0
51,0.9,0.04,0.8992488782186222,0.0390522055678438,1.0,0.0,0.101,1.0,0.0
3,0.9,0.08,0.8833633060987617,0.0669037894612007,0.96,0.0,0.077,0.963,0.003
5,0.9,0.08,0.8833633060987617,0.0669037894612007,0.986,0.013,0.103,0.991,0.005
7,0.9,0.08,0.8833633060987617,0.0669037894612007,0.996,0.005,0.113,0.996,0.0
9,0.9,0.08,0.8833633060987617,0.0669037894612007,0.998,0.001,0.115,1.0,0.002
11,0.9,0.08,0.8833633060987617,0.0669037894612007,0.999,0.001,0.116,0.999,0.0
21,0.9,0.08,0.8833633060987617,0.0669037894612007,1.0,0.001,0.117,1.0,0.0
31,0.9,0.08,0.8833633060987617,0.0669037894612007,1.0,0.0,0.117,1.0,0.0
41,0.9,0.08,0.8833633060987617,0.0669037894612007,1.0,0.0,0.117,1.0,0.0
