voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
9,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,0.983,0.383,0.233,0.939,0.339,0.189,0.044,0.007,0.01,0.811,0.7,0.955
11,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,0.985,0.385,0.235,0.961,0.361,0.211,0.024,0.011,0.001,0.898,11.0,0.976
21,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,1.0,0.4,0.25,0.997,0.397,0.247,0.003,0.018,0.008,0.988,2.25,0.997
31,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,0.999,0.399,0.249,1.0,0.4,0.25,-0.001,0.002,-0.001,1.004,-2.0,1.001
41,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,1.0,0.4,0.25,1.0,0.4,0.25,0.0,0.0,0.001,1.0,0.0,1.0
51,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,1.0,0.4,0.25,1.0,0.4,0.25,0.0,0.0,0.0,1.0,,1.0
3,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.713,0.063,0.063,0.713,0.063,0.063,0.0,0.0,0.0,1.0,,1.0
5,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.766,0.116,0.116,0.766,0.116,0.116,0.0,0.027,0.027,1.0,1.0,1.0
7,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.801,0.151,0.151,0.801,0.151,0.151,0.0,0.018,0.018,1.0,1.0,1.0
9,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.827,0.177,0.177,0.827,0.177,0.177,0.0,0.013,0.013,1.0,1.0,1.0
11,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.822,0.172,0.172,0.823,0.173,0.173,-0.001,-0.002,-0.003,1.006,0.667,1.001
21,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.931,0.281,0.281,0.93,0.28,0.28,0.001,0.054,0.055,0.996,0.982,0.999
31,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.968,0.318,0.318,0.965,0.315,0.315,0.003,0.017,0.018,0.991,0.944,0.997
41,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.976,0.326,0.326,0.974,0.324,0.324,0.002,0.005,0.004,0.994,1.25,0.998
51,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.0199999999999736,0.986,0.336,0.336,0.986,0.336,0.336,0.0,0.006,0.005,1.0,1.2,1.0
3,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.735,0.085,0.085,0.731,0.081,0.081,0.004,0.0,0.0,0.953,,0.995
5,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.762,0.112,0.112,0.763,0.113,0.113,-0.001,0.016,0.014,1.009,1.143,1.001
7,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.805,0.155,0.155,0.799,0.149,0.149,0.006,0.018,0.022,0.961,0.818,0.993
9,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.833,0.183,0.183,0.839,0.189,0.189,-0.006,0.02,0.014,1.033,1.429,1.007
11,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.869,0.219,0.219,0.865,0.215,0.215,0.004,0.013,0.018,0.982,0.722,0.995
21,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.938,0.288,0.288,0.926,0.276,0.276,0.012,0.031,0.034,0.958,0.912,0.987
31,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.966,0.316,0.316,0.953,0.303,0.303,0.013,0.013,0.014,0.959,0.929,0.987
41,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.98,0.33,0.33,0.969,0.319,0.319,0.011,0.008,0.007,0.967,1.143,0.989
51,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.0399711426205227,0.984,0.334,0.334,0.977,0.327,0.327,0.007,0.004,0.002,0.979,2.0,0.993
3,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.739,0.089,0.083,0.742,0.092,0.086,-0.003,0.0,0.0,1.036,,1.004
5,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.808,0.158,0.152,0.796,0.146,0.14,0.012,0.027,0.035,0.921,0.771,0.985
7,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.828,0.178,0.172,0.808,0.158,0.152,0.02,0.006,0.01,0.884,0.6,0.976
9,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.868,0.218,0.212,0.855,0.205,0.199,0.013,0.023,0.02,0.939,1.15,0.985
11,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.878,0.228,0.222,0.863,0.213,0.207,0.015,0.004,0.005,0.932,0.8,0.983
21,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.956,0.306,0.3,0.93,0.28,0.274,0.026,0.034,0.039,0.913,0.872,0.973
31,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.973,0.323,0.317,0.961,0.311,0.305,0.012,0.015,0.009,0.962,1.667,0.988
41,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.995,0.345,0.339,0.979,0.329,0.323,0.016,0.009,0.011,0.953,0.818,0.984
51,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.0741549942245894,0.994,0.344,0.338,0.988,0.338,0.332,0.006,0.005,-0.001,0.982,-5.0,0.994
3,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.8,0.15,0.106,0.745,0.095,0.051,0.055,0.0,0.0,0.481,,0.931
5,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.894,0.244,0.2,0.844,0.194,0.15,0.05,0.049,0.047,0.75,1.043,0.944
7,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.916,0.266,0.222,0.863,0.213,0.169,0.053,0.01,0.011,0.761,0.909,0.942
9,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.95,0.3,0.256,0.905,0.255,0.211,0.045,0.021,0.017,0.824,1.235,0.953
11,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.957,0.307,0.263,0.915,0.265,0.221,0.042,0.005,0.004,0.84,1.25,0.956
21,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.994,0.344,0.3,0.955,0.305,0.261,0.039,0.02,0.019,0.87,1.053,0.961
31,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.998,0.348,0.304,0.986,0.336,0.292,0.012,0.016,0.002,0.961,8.0,0.988
41,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,0.999,0.349,0.305,0.995,0.345,0.301,0.004,0.005,0.001,0.987,5.0,0.996
51,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.116263980745898,1.0,0.35,0.306,0.999,0.349,0.305,0.001,0.002,0.001,0.997,2.0,0.999
3,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.867,0.217,0.136,0.826,0.176,0.095,0.041,0.0,0.0,0.699,,0.953
5,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.919,0.269,0.188,0.876,0.226,0.145,0.043,0.025,0.026,0.771,0.962,0.953
7,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.953,0.303,0.222,0.922,0.272,0.191,0.031,0.023,0.017,0.86,1.353,0.967
9,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.969,0.319,0.238,0.937,0.287,0.206,0.032,0.008,0.008,0.866,1.0,0.967
11,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.973,0.323,0.242,0.961,0.311,0.23,0.012,0.012,0.002,0.95,6.0,0.988
21,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.998,0.348,0.267,0.986,0.336,0.255,0.012,0.013,0.013,0.955,1.0,0.988
31,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,1.0,0.35,0.269,0.998,0.348,0.267,0.002,0.006,0.001,0.993,6.0,0.998
41,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,1.0,0.35,0.269,0.999,0.349,0.268,0.001,0.001,0.0,0.996,inf,0.999
51,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.1373207448153733,0.999,0.349,0.268,1.0,0.35,0.269,-0.001,0.001,-0.001,1.004,-1.0,1.001
3,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.885,0.235,0.14,0.844,0.194,0.099,0.041,0.0,0.0,0.707,,0.954
5,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.932,0.282,0.187,0.892,0.242,0.147,0.04,0.024,0.024,0.786,1.0,0.957
7,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.967,0.317,0.222,0.927,0.277,0.182,0.04,0.018,0.017,0.82,1.059,0.959
9,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.976,0.326,0.231,0.943,0.293,0.198,0.033,0.008,0.005,0.857,1.6,0.966
11,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.985,0.335,0.24,0.957,0.307,0.212,0.028,0.007,0.005,0.883,1.4,0.972
21,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,0.999,0.349,0.254,0.993,0.343,0.248,0.006,0.018,0.007,0.976,2.571,0.994
31,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,1.0,0.35,0.255,1.0,0.35,0.255,0.0,0.004,0.001,1.0,4.0,1.0
41,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,1.0,0.35,0.255,1.0,0.35,0.255,0.0,0.0,0.0,1.0,,1.0
51,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.1422621385524325,1.0,0.35,0.255,1.0,0.35,0.255,0.0,0.0,0.0,1.0,,1.0
3,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,0.88,0.23,0.131,0.845,0.195,0.096,0.035,0.0,0.0,0.733,,0.96
5,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,0.929,0.279,0.18,0.888,0.238,0.139,0.041,0.022,0.025,0.772,0.88,0.956
7,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,0.968,0.318,0.219,0.937,0.287,0.188,0.031,0.025,0.019,0.858,1.316,0.968
9,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,0.98,0.33,0.231,0.952,0.302,0.203,0.028,0.007,0.006,0.879,1.167,0.971
11,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,0.986,0.336,0.237,0.959,0.309,0.21,0.027,0.004,0.003,0.886,1.333,0.973
21,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,1.0,0.35,0.251,0.993,0.343,0.244,0.007,0.017,0.007,0.972,2.429,0.993
31,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,1.0,0.35,0.251,1.0,0.35,0.251,0.0,0.004,0.0,1.0,inf,1.0
41,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,1.0,0.35,0.251,0.999,0.349,0.25,0.001,-0.001,0.0,0.996,-inf,0.999
51,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.1433944520081984,1.0,0.35,0.251,1.0,0.35,0.251,0.0,0.001,0.0,1.0,inf,1.0
3,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,0.9,0.25,0.15,0.859,0.209,0.109,0.041,0.0,0.0,0.727,,0.954
5,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,0.946,0.296,0.196,0.911,0.261,0.161,0.035,0.026,0.023,0.821,1.13,0.963
7,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,0.975,0.325,0.225,0.94,0.29,0.19,0.035,0.014,0.015,0.844,0.933,0.964
9,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,0.983,0.333,0.233,0.96,0.31,0.21,0.023,0.01,0.004,0.901,2.5,0.977
11,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,0.99,0.34,0.24,0.966,0.316,0.216,0.024,0.003,0.004,0.9,0.75,0.976
21,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,1.0,0.35,0.25,0.992,0.342,0.242,0.008,0.013,0.005,0.968,2.6,0.992
31,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,1.0,0.35,0.25,1.0,0.35,0.25,0.0,0.004,0.0,1.0,inf,1.0
41,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,1.0,0.35,0.25,1.0,0.35,0.25,0.0,0.0,0.0,1.0,,1.0
51,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.143669351859656,1.0,0.35,0.25,1.0,0.35,0.25,0.0,0.0,0.0,1.0,,1.0
3,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.805,0.105,0.105,0.805,0.105,0.105,0.0,0.0,0.0,1.0,,1.0
5,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.83,0.13,0.13,0.83,0.13,0.13,0.0,0.012,0.012,1.0,1.0,1.0
7,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.876,0.176,0.176,0.876,0.176,0.176,0.0,0.023,0.023,1.0,1.0,1.0
9,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.892,0.192,0.192,0.892,0.192,0.192,0.0,0.008,0.008,1.0,1.0,1.0
11,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.926,0.226,0.226,0.924,0.224,0.224,0.002,0.016,0.017,0.991,0.941,0.998
21,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.967,0.267,0.267,0.966,0.266,0.266,0.001,0.021,0.02,0.996,1.05,0.999
31,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.989,0.289,0.289,0.991,0.291,0.291,-0.002,0.013,0.011,1.007,1.182,1.002
41,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.997,0.297,0.297,0.994,0.294,0.294,0.003,0.002,0.004,0.99,0.5,0.997
51,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.998,0.298,0.298,0.999,0.299,0.299,-0.001,0.003,0.001,1.003,3.0,1.001
3,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.793,0.093,0.093,0.793,0.093,0.093,0.0,0.0,0.0,1.0,,1.0
5,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.84,0.14,0.14,0.839,0.139,0.139,0.001,0.023,0.023,0.993,1.0,0.999
7,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.877,0.177,0.177,0.871,0.171,0.171,0.006,0.016,0.019,0.966,0.842,0.993
9,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.895,0.195,0.195,0.893,0.193,0.193,0.002,0.011,0.009,0.99,1.222,0.998
11,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.925,0.225,0.225,0.923,0.223,0.223,0.002,0.015,0.015,0.991,1.0,0.998
21,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.984,0.284,0.284,0.984,0.284,0.284,0.0,0.03,0.029,1.0,1.034,1.0
31,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.993,0.293,0.293,0.993,0.293,0.293,0.0,0.005,0.005,1.0,1.0,1.0
41,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.999,0.299,0.299,0.998,0.298,0.298,0.001,0.003,0.003,0.997,1.0,0.999
51,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.0399998324268134,0.999,0.299,0.299,0.999,0.299,0.299,0.0,0.001,0.0,1.0,inf,1.0
3,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.805,0.105,0.104,0.798,0.098,0.097,0.007,0.0,0.0,0.933,,0.991
5,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.866,0.166,0.165,0.847,0.147,0.146,0.019,0.024,0.03,0.885,0.8,0.978
7,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.883,0.183,0.182,0.871,0.171,0.17,0.012,0.012,0.009,0.934,1.333,0.986
9,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.918,0.218,0.217,0.891,0.191,0.19,0.027,0.01,0.018,0.876,0.556,0.971
11,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.933,0.233,0.232,0.917,0.217,0.216,0.016,0.013,0.008,0.931,1.625,0.983
21,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.982,0.282,0.281,0.977,0.277,0.276,0.005,0.03,0.024,0.982,1.25,0.995
31,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.997,0.297,0.296,0.989,0.289,0.288,0.008,0.006,0.008,0.973,0.75,0.992
41,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.999,0.299,0.298,0.999,0.299,0.298,0.0,0.005,0.001,1.0,5.0,1.0
51,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.0780979656281642,0.999,0.299,0.298,0.999,0.299,0.298,0.0,0.0,0.0,1.0,,1.0
3,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.85,0.15,0.129,0.823,0.123,0.102,0.027,0.0,0.0,0.791,,0.968
5,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.896,0.196,0.175,0.857,0.157,0.136,0.039,0.017,0.023,0.777,0.739,0.956
7,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.918,0.218,0.197,0.887,0.187,0.166,0.031,0.015,0.011,0.843,1.364,0.966
9,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.951,0.251,0.23,0.918,0.218,0.197,0.033,0.016,0.016,0.857,1.0,0.965
11,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.97,0.27,0.249,0.932,0.232,0.211,0.038,0.007,0.01,0.847,0.7,0.961
21,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.999,0.299,0.278,0.984,0.284,0.263,0.015,0.026,0.015,0.946,1.733,0.985
31,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.998,0.298,0.277,0.996,0.296,0.275,0.002,0.006,-0.001,0.993,-6.0,0.998
41,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,0.999,0.299,0.278,1.0,0.3,0.279,-0.001,0.002,0.001,1.004,2.0,1.001
51,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.1203812682978136,1.0,0.3,0.279,1.0,0.3,0.279,0.0,0.0,0.001,1.0,0.0,1.0
3,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,0.891,0.191,0.15,0.831,0.131,0.09,0.06,0.0,0.0,0.6,,0.933
5,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,0.92,0.22,0.179,0.877,0.177,0.136,0.043,0.023,0.015,0.76,1.533,0.953
7,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,0.952,0.252,0.211,0.915,0.215,0.174,0.037,0.019,0.016,0.825,1.188,0.961
9,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,0.974,0.274,0.233,0.954,0.254,0.213,0.02,0.019,0.011,0.914,1.727,0.979
11,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,0.983,0.283,0.242,0.955,0.255,0.214,0.028,0.001,0.005,0.884,0.2,0.972
21,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,1.0,0.3,0.259,0.988,0.288,0.247,0.012,0.017,0.009,0.954,1.889,0.988
31,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,1.0,0.3,0.259,0.999,0.299,0.258,0.001,0.006,0.0,0.996,inf,0.999
41,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,1.0,0.3,0.259,1.0,0.3,0.259,0.0,0.001,0.0,1.0,inf,1.0
51,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.1378414411663158,1.0,0.3,0.259,1.0,0.3,0.259,0.0,0.0,0.0,1.0,,1.0
3,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.86,0.16,0.112,0.832,0.132,0.084,0.028,0.0,0.0,0.75,,0.967
5,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.939,0.239,0.191,0.885,0.185,0.137,0.054,0.027,0.039,0.717,0.692,0.942
7,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.966,0.266,0.218,0.923,0.223,0.175,0.043,0.019,0.014,0.803,1.357,0.955
9,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.976,0.276,0.228,0.946,0.246,0.198,0.03,0.011,0.005,0.868,2.2,0.969
11,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.989,0.289,0.241,0.965,0.265,0.217,0.024,0.01,0.007,0.9,1.429,0.976
21,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.998,0.298,0.25,0.989,0.289,0.241,0.009,0.012,0.005,0.964,2.4,0.991
31,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,1.0,0.3,0.252,0.998,0.298,0.25,0.002,0.005,0.001,0.992,5.0,0.998
41,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,1.0,0.3,0.252,1.0,0.3,0.252,0.0,0.001,0.0,1.0,inf,1.0
51,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,1.0,0.3,0.252,1.0,0.3,0.252,0.0,0.0,0.0,1.0,,1.0
3,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.887,0.187,0.138,0.845,0.145,0.096,0.042,0.0,0.0,0.696,,0.953
5,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.943,0.243,0.194,0.897,0.197,0.148,0.046,0.026,0.028,0.763,0.929,0.951
7,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.968,0.268,0.219,0.934,0.234,0.185,0.034,0.019,0.013,0.845,1.462,0.965
9,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.982,0.282,0.233,0.948,0.248,0.199,0.034,0.007,0.007,0.854,1.0,0.965
11,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.995,0.295,0.246,0.967,0.267,0.218,0.028,0.01,0.007,0.886,1.429,0.972
21,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,1.0,0.3,0.251,0.991,0.291,0.242,0.009,0.012,0.003,0.964,4.0,0.991
31,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,1.0,0.3,0.251,0.998,0.298,0.249,0.002,0.004,0.0,0.992,inf,0.998
41,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,1.0,0.3,0.251,0.999,0.299,0.25,0.001,0.001,0.0,0.996,inf,0.999
51,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,1.0,0.3,0.251,1.0,0.3,0.251,0.0,0.001,0.0,1.0,inf,1.0
3,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.143669507043367,0.88,0.18,0.13,0.849,0.149,0.099,0.031,0.0,0.0,0.762,,0.965
5,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.143669507043367,0.949,0.249,0.199,0.909,0.209,0.159,0.04,0.03,0.034,0.799,0.882,0.958
7,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.143669507043367,0.965,0.265,0.215,0.932,0.232,0.182,0.033,0.012,0.008,0.847,1.5,0.966
9,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.143669507043367,0.982,0.282,0.232,0.959,0.259,0.209,0.023,0.013,0.009,0.901,1.444,0.977
