voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
7,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,0.999,0.099,0.1,0.999,0.099,0.1,0.0,0.004,0.004,1.0,1.0,1.0
9,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.001,0.001,1.0,1.0,1.0
11,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.0,0.0,1.0,,1.0
21,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.0,0.0,1.0,,1.0
31,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.0,0.0,1.0,,1.0
41,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.0,0.0,1.0,,1.0
51,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.0390522055678438,1.0,0.1,0.101,1.0,0.1,0.101,0.0,0.0,0.0,1.0,,1.0
3,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,0.966,0.066,0.083,0.964,0.064,0.081,0.002,0.0,0.0,0.976,,0.998
5,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,0.989,0.089,0.106,0.986,0.086,0.103,0.003,0.011,0.012,0.972,0.917,0.997
7,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,0.998,0.098,0.115,0.997,0.097,0.114,0.001,0.006,0.005,0.991,1.2,0.999
9,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,0.999,0.099,0.116,0.999,0.099,0.116,0.0,0.001,0.001,1.0,1.0,1.0
11,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,1.0,0.1,0.117,0.998,0.098,0.115,0.002,-0.001,0.001,0.983,-1.0,0.998
21,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,1.0,0.1,0.117,1.0,0.1,0.117,0.0,0.001,0.0,1.0,inf,1.0
31,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,1.0,0.1,0.117,1.0,0.1,0.117,0.0,0.0,0.0,1.0,,1.0
41,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,1.0,0.1,0.117,1.0,0.1,0.117,0.0,0.0,0.0,1.0,,1.0
51,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.0669041829945759,1.0,0.1,0.117,1.0,0.1,0.117,0.0,0.0,0.0,1.0,,1.0
3,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,0.937,0.037,0.109,0.91,0.01,0.082,0.027,0.0,0.0,0.752,,0.971
5,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,0.981,0.081,0.153,0.966,0.066,0.138,0.015,0.028,0.022,0.902,1.273,0.985
7,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,0.992,0.092,0.164,0.978,0.078,0.15,0.014,0.006,0.006,0.915,1.0,0.986
9,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,0.996,0.096,0.168,0.992,0.092,0.164,0.004,0.007,0.002,0.976,3.5,0.996
11,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,0.997,0.097,0.169,0.996,0.096,0.168,0.001,0.002,0.001,0.994,2.0,0.999
21,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,1.0,0.1,0.172,1.0,0.1,0.172,0.0,0.002,0.002,1.0,1.0,1.0
31,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,1.0,0.1,0.172,1.0,0.1,0.172,0.0,0.0,0.0,1.0,,1.0
41,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,1.0,0.1,0.172,1.0,0.1,0.172,0.0,0.0,0.0,1.0,,1.0
51,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.1152603758563003,1.0,0.1,0.172,1.0,0.1,0.172,0.0,0.0,0.0,1.0,,1.0
3,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.875,-0.025,0.168,0.779,-0.121,0.072,0.096,0.0,0.0,0.427,,0.89
5,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.94,0.04,0.233,0.849,-0.051,0.142,0.091,0.035,0.032,0.609,1.094,0.903
7,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.964,0.064,0.257,0.887,-0.013,0.18,0.077,0.019,0.012,0.7,1.583,0.92
9,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.984,0.084,0.277,0.915,0.015,0.208,0.069,0.014,0.01,0.751,1.4,0.93
11,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.99,0.09,0.283,0.939,0.039,0.232,0.051,0.012,0.003,0.82,4.0,0.948
21,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.998,0.098,0.291,0.981,0.081,0.274,0.017,0.021,0.004,0.942,5.25,0.983
31,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,1.0,0.1,0.293,0.995,0.095,0.288,0.005,0.007,0.001,0.983,7.0,0.995
41,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,1.0,0.1,0.293,0.997,0.097,0.29,0.003,0.001,0.0,0.99,inf,0.997
51,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,1.0,0.1,0.293,0.999,0.099,0.292,0.001,0.001,0.0,0.997,inf,0.999
3,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.889,-0.011,0.315,0.634,-0.266,0.06,0.255,0.0,0.0,0.191,,0.713
5,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.917,0.017,0.343,0.642,-0.258,0.068,0.275,0.004,0.014,0.199,0.286,0.7
7,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.963,0.063,0.389,0.669,-0.231,0.095,0.294,0.014,0.023,0.245,0.609,0.695
9,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.975,0.075,0.401,0.661,-0.239,0.087,0.314,-0.004,0.006,0.218,-0.667,0.678
11,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.981,0.081,0.407,0.701,-0.199,0.127,0.28,0.02,0.003,0.313,6.667,0.715
21,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.997,0.097,0.423,0.752,-0.148,0.178,0.245,0.026,0.008,0.421,3.25,0.754
31,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.999,0.099,0.425,0.781,-0.119,0.207,0.218,0.015,0.001,0.487,15.0,0.782
41,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,1.0,0.1,0.426,0.829,-0.071,0.255,0.171,0.024,0.001,0.599,24.0,0.829
51,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,1.0,0.1,0.426,0.869,-0.031,0.295,0.131,0.02,0.0,0.693,inf,0.869
3,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.88,-0.02,0.36,0.533,-0.367,0.013,0.347,0.0,0.0,0.037,,0.606
5,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.938,0.038,0.418,0.56,-0.34,0.04,0.378,0.014,0.029,0.096,0.483,0.597
7,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.961,0.061,0.441,0.546,-0.354,0.026,0.415,-0.007,0.012,0.059,-0.583,0.568
9,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.983,0.083,0.463,0.555,-0.345,0.035,0.428,0.005,0.011,0.076,0.455,0.565
11,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.989,0.089,0.469,0.567,-0.333,0.047,0.422,0.006,0.003,0.101,2.0,0.573
21,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,1.0,0.1,0.48,0.585,-0.315,0.065,0.415,0.009,0.006,0.136,1.5,0.585
31,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,1.0,0.1,0.48,0.582,-0.318,0.062,0.418,-0.002,0.0,0.129,-inf,0.582
41,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,1.0,0.1,0.48,0.589,-0.311,0.069,0.411,0.004,0.0,0.144,inf,0.589
51,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,1.0,0.1,0.48,0.613,-0.287,0.093,0.387,0.012,0.0,0.194,inf,0.613
3,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.899,-0.001,0.394,0.507,-0.393,0.002,0.392,0.0,0.0,0.005,,0.564
5,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.934,0.034,0.429,0.509,-0.391,0.004,0.425,0.001,0.018,0.009,0.056,0.545
7,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.971,0.071,0.466,0.515,-0.385,0.01,0.456,0.003,0.018,0.021,0.167,0.53
9,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.968,0.068,0.463,0.518,-0.382,0.013,0.45,0.002,-0.002,0.028,-1.0,0.535
11,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.99,0.09,0.485,0.531,-0.369,0.026,0.459,0.007,0.011,0.054,0.636,0.536
21,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.998,0.098,0.493,0.528,-0.372,0.023,0.47,-0.002,0.004,0.047,-0.5,0.529
31,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.999,0.099,0.494,0.536,-0.364,0.031,0.463,0.004,0.001,0.063,4.0,0.537
41,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,1.0,0.1,0.495,0.54,-0.36,0.035,0.46,0.002,0.001,0.071,2.0,0.54
51,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,1.0,0.1,0.495,0.548,-0.352,0.043,0.452,0.004,0.0,0.087,inf,0.548
3,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,0.995,0.045,0.045,0.995,0.045,0.045,0.0,0.0,0.0,1.0,,1.0
5,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,0.998,0.048,0.048,0.998,0.048,0.048,0.0,0.002,0.002,1.0,1.0,1.0
7,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.001,0.001,1.0,1.0,1.0
9,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
11,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
21,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
31,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
41,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
51,0.95,0.01,"TruncNorm[0.001,0.999]",1000,0.9499999756103809,0.0099999402452248,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,0.993,0.043,0.043,0.993,0.043,0.043,0.0,0.0,0.0,1.0,,1.0
5,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,0.998,0.048,0.048,0.998,0.048,0.048,0.0,0.003,0.003,1.0,1.0,1.0
7,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.001,0.001,1.0,1.0,1.0
9,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
11,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
21,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
31,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
41,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
51,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.0195002526105777,1.0,0.05,0.05,1.0,0.05,0.05,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,0.993,0.043,0.051,0.993,0.043,0.051,0.0,0.0,0.0,1.0,,1.0
5,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,0.998,0.048,0.056,0.998,0.048,0.056,0.0,0.003,0.003,1.0,1.0,1.0
7,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.001,0.001,1.0,1.0,1.0
9,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
11,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
21,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
31,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
41,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
51,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.0333654651813799,1.0,0.05,0.058,1.0,0.05,0.058,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,0.979,0.029,0.065,0.978,0.028,0.064,0.001,0.0,0.0,0.985,,0.999
5,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,0.993,0.043,0.079,0.994,0.044,0.08,-0.001,0.008,0.007,1.013,1.143,1.001
7,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,0.995,0.045,0.081,0.993,0.043,0.079,0.002,-0.001,0.001,0.975,-1.0,0.998
9,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,0.999,0.049,0.085,0.999,0.049,0.085,0.0,0.003,0.002,1.0,1.5,1.0
11,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,1.0,0.05,0.086,1.0,0.05,0.086,0.0,0.001,0.001,1.0,1.0,1.0
21,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,1.0,0.05,0.086,1.0,0.05,0.086,0.0,0.0,0.0,1.0,,1.0
31,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,1.0,0.05,0.086,1.0,0.05,0.086,0.0,0.0,0.0,1.0,,1.0
41,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,1.0,0.05,0.086,1.0,0.05,0.086,0.0,0.0,0.0,1.0,,1.0
51,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480316,0.0575328258098936,1.0,0.05,0.086,1.0,0.05,0.086,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,0.937,-0.013,0.085,0.924,-0.026,0.072,0.013,0.0,0.0,0.847,,0.986
5,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,0.984,0.034,0.132,0.977,0.027,0.125,0.007,0.026,0.023,0.947,1.13,0.993
7,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,0.99,0.04,0.138,0.986,0.036,0.134,0.004,0.005,0.003,0.971,1.667,0.996
9,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,0.998,0.048,0.146,0.995,0.045,0.143,0.003,0.005,0.004,0.979,1.25,0.997
11,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,0.999,0.049,0.147,0.998,0.048,0.146,0.001,0.002,0.001,0.993,2.0,0.999
21,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,1.0,0.05,0.148,1.0,0.05,0.148,0.0,0.001,0.001,1.0,1.0,1.0
31,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,1.0,0.05,0.148,1.0,0.05,0.148,0.0,0.0,0.0,1.0,,1.0
41,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,1.0,0.05,0.148,1.0,0.05,0.148,0.0,0.0,0.0,1.0,,1.0
51,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.1055813109666613,1.0,0.05,0.148,1.0,0.05,0.148,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.892,-0.058,0.165,0.821,-0.129,0.094,0.071,0.0,0.0,0.569,,0.92
5,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.939,-0.011,0.212,0.848,-0.102,0.121,0.091,0.014,0.023,0.57,0.609,0.903
7,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.976,0.026,0.249,0.91,-0.04,0.183,0.066,0.031,0.019,0.735,1.632,0.932
9,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.987,0.037,0.26,0.923,-0.027,0.196,0.064,0.007,0.006,0.754,1.167,0.935
11,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.993,0.043,0.266,0.951,0.001,0.224,0.042,0.014,0.003,0.842,4.667,0.958
21,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,0.999,0.049,0.272,0.989,0.039,0.262,0.01,0.019,0.003,0.963,6.333,0.99
31,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,1.0,0.05,0.273,0.999,0.049,0.272,0.001,0.005,0.001,0.996,5.0,0.999
41,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,1.0,0.05,0.273,1.0,0.05,0.273,0.0,0.001,0.0,1.0,inf,1.0
51,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.1976253991774958,1.0,0.05,0.273,1.0,0.05,0.273,0.0,0.0,0.0,1.0,,1.0
3,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.866,-0.084,0.283,0.613,-0.337,0.03,0.253,0.0,0.0,0.107,,0.708
5,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.948,-0.002,0.365,0.671,-0.279,0.088,0.277,0.029,0.041,0.242,0.707,0.708
7,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.967,0.017,0.384,0.662,-0.288,0.079,0.305,-0.005,0.01,0.207,-0.5,0.685
9,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.981,0.031,0.398,0.687,-0.263,0.104,0.294,0.013,0.007,0.262,1.857,0.7
11,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.985,0.035,0.402,0.714,-0.236,0.131,0.271,0.013,0.002,0.327,6.5,0.725
21,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.998,0.048,0.415,0.771,-0.179,0.188,0.227,0.029,0.007,0.454,4.143,0.773
31,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,1.0,0.05,0.417,0.827,-0.123,0.244,0.173,0.028,0.001,0.586,28.0,0.827
41,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,1.0,0.05,0.417,0.859,-0.091,0.276,0.141,0.016,0.0,0.662,inf,0.859
51,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,1.0,0.05,0.417,0.894,-0.056,0.311,0.106,0.018,0.0,0.746,inf,0.894
3,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.881,-0.069,0.359,0.535,-0.415,0.013,0.346,0.0,0.0,0.035,,0.607
5,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.938,-0.012,0.416,0.561,-0.389,0.039,0.377,0.013,0.028,0.093,0.464,0.598
7,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.967,0.017,0.445,0.56,-0.39,0.038,0.407,-0.001,0.015,0.085,-0.067,0.579
9,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.977,0.027,0.455,0.56,-0.39,0.038,0.417,0.0,0.005,0.083,0.0,0.573
11,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.992,0.042,0.47,0.548,-0.402,0.026,0.444,-0.006,0.008,0.055,-0.75,0.552
21,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,1.0,0.05,0.478,0.575,-0.375,0.053,0.425,0.013,0.004,0.11,3.25,0.575
31,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,1.0,0.05,0.478,0.593,-0.357,0.071,0.407,0.009,0.0,0.148,inf,0.593
41,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,1.0,0.05,0.478,0.61,-0.34,0.088,0.39,0.009,0.0,0.184,inf,0.61
51,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,1.0,0.05,0.478,0.625,-0.325,0.103,0.375,0.008,0.0,0.215,inf,0.625
3,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.89,-0.06,0.384,0.505,-0.445,-0.001,0.385,0.0,0.0,-0.002,,0.567
5,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.933,-0.017,0.427,0.525,-0.425,0.019,0.408,0.01,0.022,0.045,0.455,0.563
7,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.954,0.004,0.448,0.518,-0.432,0.012,0.436,-0.004,0.01,0.028,-0.4,0.543
9,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.983,0.033,0.477,0.522,-0.428,0.016,0.461,0.002,0.015,0.034,0.133,0.531
11,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.994,0.044,0.488,0.521,-0.429,0.015,0.473,-0.001,0.006,0.031,-0.167,0.524
21,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.999,0.049,0.493,0.516,-0.434,0.01,0.483,-0.003,0.003,0.021,-1.0,0.517
31,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,1.0,0.05,0.494,0.536,-0.414,0.03,0.464,0.01,0.001,0.061,10.0,0.536
41,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,1.0,0.05,0.494,0.525,-0.425,0.019,0.475,-0.006,0.0,0.039,-inf,0.525
51,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,1.0,0.05,0.494,0.558,-0.392,0.052,0.442,0.017,0.0,0.106,inf,0.558
