distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
truncnorm,51.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.1999999999999999,0.2014264121509118,1.0,0.1999999999999999,0.2014264121509118,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.09,1000.0,0.7969865407866559,0.906,0.1059999999999999,0.1090134592133441,0.896,0.0959999999999999,0.0990134592133441,0.01,0.0,0.0,0.908,,0.989
truncnorm,5.0,0.8,0.09,1000.0,0.7969865407866559,0.942,0.1419999999999999,0.145013459213344,0.932,0.132,0.1350134592133441,0.01,0.018,0.018,0.931,1.0,0.989
truncnorm,7.0,0.8,0.09,1000.0,0.7969865407866559,0.976,0.1759999999999999,0.1790134592133441,0.967,0.1669999999999999,0.1700134592133441,0.009,0.017,0.017,0.95,1.0,0.991
truncnorm,9.0,0.8,0.09,1000.0,0.7969865407866559,0.971,0.1709999999999999,0.1740134592133441,0.974,0.1739999999999999,0.1770134592133441,-0.003,0.004,-0.003,1.017,-1.333,1.003
truncnorm,11.0,0.8,0.09,1000.0,0.7969865407866559,0.992,0.1919999999999999,0.1950134592133441,0.99,0.1899999999999999,0.1930134592133441,0.002,0.008,0.011,0.99,0.727,0.998
truncnorm,21.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.1999999999999999,0.2030134592133441,1.0,0.1999999999999999,0.2030134592133441,0.0,0.005,0.004,1.0,1.25,1.0
truncnorm,31.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.1999999999999999,0.2030134592133441,1.0,0.1999999999999999,0.2030134592133441,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.1999999999999999,0.2030134592133441,1.0,0.1999999999999999,0.2030134592133441,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.1999999999999999,0.2030134592133441,1.0,0.1999999999999999,0.2030134592133441,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.12,1000.0,0.7894645495748632,0.887,0.0869999999999999,0.0975354504251367,0.877,0.0769999999999999,0.0875354504251367,0.01,0.0,0.0,0.897,,0.989
truncnorm,5.0,0.8,0.12,1000.0,0.7894645495748632,0.952,0.1519999999999999,0.1625354504251367,0.937,0.137,0.1475354504251368,0.015,0.03,0.032,0.908,0.938,0.984
truncnorm,7.0,0.8,0.12,1000.0,0.7894645495748632,0.963,0.1629999999999999,0.1735354504251367,0.944,0.1439999999999999,0.1545354504251367,0.019,0.003,0.006,0.891,0.5,0.98
truncnorm,9.0,0.8,0.12,1000.0,0.7894645495748632,0.984,0.1839999999999999,0.1945354504251367,0.978,0.1779999999999999,0.1885354504251367,0.006,0.017,0.011,0.969,1.545,0.994
truncnorm,11.0,0.8,0.12,1000.0,0.7894645495748632,0.993,0.1929999999999999,0.2035354504251367,0.978,0.1779999999999999,0.1885354504251367,0.015,0.0,0.005,0.926,0.0,0.985
truncnorm,21.0,0.8,0.12,1000.0,0.7894645495748632,0.998,0.1979999999999999,0.2085354504251367,1.0,0.1999999999999999,0.2105354504251367,-0.002,0.011,0.003,1.01,3.667,1.002
truncnorm,31.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.1999999999999999,0.2105354504251367,1.0,0.1999999999999999,0.2105354504251367,0.0,0.0,0.001,1.0,0.0,1.0
truncnorm,41.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.1999999999999999,0.2105354504251367,1.0,0.1999999999999999,0.2105354504251367,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.1999999999999999,0.2105354504251367,1.0,0.1999999999999999,0.2105354504251367,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.13,1000.0,0.7866275716976086,0.911,0.1109999999999999,0.1243724283023914,0.891,0.0909999999999999,0.1043724283023914,0.02,0.0,0.0,0.839,,0.978
truncnorm,5.0,0.8,0.13,1000.0,0.7866275716976086,0.957,0.1569999999999999,0.1703724283023914,0.929,0.129,0.1423724283023915,0.028,0.019,0.023,0.836,0.826,0.971
truncnorm,7.0,0.8,0.13,1000.0,0.7866275716976086,0.971,0.1709999999999999,0.1843724283023914,0.96,0.1599999999999999,0.1733724283023914,0.011,0.015,0.007,0.94,2.143,0.989
truncnorm,9.0,0.8,0.13,1000.0,0.7866275716976086,0.985,0.1849999999999999,0.1983724283023914,0.981,0.1809999999999999,0.1943724283023914,0.004,0.011,0.007,0.98,1.571,0.996
truncnorm,11.0,0.8,0.13,1000.0,0.7866275716976086,0.994,0.1939999999999999,0.2073724283023914,0.987,0.1869999999999999,0.2003724283023914,0.007,0.003,0.005,0.966,0.6,0.993
truncnorm,21.0,0.8,0.13,1000.0,0.7866275716976086,0.999,0.1989999999999999,0.2123724283023914,0.998,0.1979999999999999,0.2113724283023914,0.001,0.006,0.003,0.995,2.0,0.999
truncnorm,31.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.1999999999999999,0.2133724283023914,1.0,0.1999999999999999,0.2133724283023914,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,41.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.1999999999999999,0.2133724283023914,1.0,0.1999999999999999,0.2133724283023914,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.1999999999999999,0.2133724283023914,1.0,0.1999999999999999,0.2133724283023914,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.14,1000.0,0.7838546536945905,0.904,0.1039999999999999,0.1201453463054095,0.872,0.0719999999999999,0.0881453463054094,0.032,0.0,0.0,0.734,,0.965
truncnorm,5.0,0.8,0.14,1000.0,0.7838546536945905,0.955,0.1549999999999999,0.1711453463054094,0.926,0.126,0.1421453463054095,0.029,0.027,0.025,0.831,1.08,0.97
truncnorm,7.0,0.8,0.14,1000.0,0.7838546536945905,0.972,0.1719999999999999,0.1881453463054094,0.954,0.1539999999999999,0.1701453463054094,0.018,0.014,0.009,0.904,1.556,0.981
truncnorm,9.0,0.8,0.14,1000.0,0.7838546536945905,0.982,0.1819999999999999,0.1981453463054094,0.967,0.1669999999999999,0.1831453463054094,0.015,0.007,0.005,0.924,1.4,0.985
truncnorm,11.0,0.8,0.14,1000.0,0.7838546536945905,0.991,0.1909999999999999,0.2071453463054094,0.983,0.1829999999999999,0.1991453463054094,0.008,0.008,0.005,0.961,1.6,0.992
truncnorm,21.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.1999999999999999,0.2161453463054095,1.0,0.1999999999999999,0.2161453463054095,0.0,0.009,0.005,1.0,1.8,1.0
truncnorm,31.0,0.8,0.14,1000.0,0.7838546536945905,0.999,0.1989999999999999,0.2151453463054095,0.999,0.1989999999999999,0.2151453463054095,0.0,-0.001,-0.001,1.0,1.0,1.0
truncnorm,41.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.1999999999999999,0.2161453463054095,1.0,0.1999999999999999,0.2161453463054095,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,51.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.1999999999999999,0.2161453463054095,1.0,0.1999999999999999,0.2161453463054095,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.02,1000.0,0.8499999999999929,0.938,0.0879999999999999,0.088000000000007,0.938,0.0879999999999999,0.088000000000007,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.85,0.02,1000.0,0.8499999999999929,0.974,0.124,0.1240000000000071,0.974,0.124,0.1240000000000071,0.0,0.018,0.018,1.0,1.0,1.0
truncnorm,7.0,0.85,0.02,1000.0,0.8499999999999929,0.991,0.141,0.1410000000000071,0.991,0.141,0.1410000000000071,0.0,0.009,0.009,1.0,1.0,1.0
truncnorm,9.0,0.85,0.02,1000.0,0.8499999999999929,0.99,0.14,0.1400000000000071,0.99,0.14,0.1400000000000071,0.0,-0.001,-0.001,1.0,1.0,1.0
truncnorm,11.0,0.85,0.02,1000.0,0.8499999999999929,0.994,0.144,0.1440000000000071,0.994,0.144,0.1440000000000071,0.0,0.002,0.002,1.0,1.0,1.0
truncnorm,21.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15,0.1500000000000071,1.0,0.15,0.1500000000000071,0.0,0.003,0.003,1.0,1.0,1.0
truncnorm,31.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15,0.1500000000000071,1.0,0.15,0.1500000000000071,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15,0.1500000000000071,1.0,0.15,0.1500000000000071,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15,0.1500000000000071,1.0,0.15,0.1500000000000071,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.03,1000.0,0.8499999473386991,0.936,0.086,0.0860000526613009,0.936,0.086,0.0860000526613009,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.85,0.03,1000.0,0.8499999473386991,0.976,0.126,0.1260000526613008,0.976,0.126,0.1260000526613008,0.0,0.02,0.02,1.0,1.0,1.0
truncnorm,7.0,0.85,0.03,1000.0,0.8499999473386991,0.991,0.141,0.1410000526613009,0.99,0.14,0.1400000526613009,0.001,0.007,0.008,0.993,0.875,0.999
truncnorm,9.0,0.85,0.03,1000.0,0.8499999473386991,0.99,0.14,0.1400000526613009,0.99,0.14,0.1400000526613009,0.0,0.0,-0.001,1.0,-0.0,1.0
truncnorm,11.0,0.85,0.03,1000.0,0.8499999473386991,0.997,0.147,0.1470000526613009,0.997,0.147,0.1470000526613009,0.0,0.004,0.004,1.0,1.0,1.0
truncnorm,21.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15,0.1500000526613009,1.0,0.15,0.1500000526613009,0.0,0.002,0.002,1.0,1.0,1.0
truncnorm,31.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15,0.1500000526613009,1.0,0.15,0.1500000526613009,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15,0.1500000526613009,1.0,0.15,0.1500000526613009,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15,0.1500000526613009,1.0,0.15,0.1500000526613009,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.04,1000.0,0.8499845133035432,0.954,0.1039999999999999,0.1040154866964567,0.954,0.1039999999999999,0.1040154866964567,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.85,0.04,1000.0,0.8499845133035432,0.973,0.123,0.1230154866964567,0.973,0.123,0.1230154866964567,0.0,0.01,0.01,1.0,1.0,1.0
truncnorm,7.0,0.85,0.04,1000.0,0.8499845133035432,0.987,0.137,0.1370154866964568,0.985,0.135,0.1350154866964568,0.002,0.006,0.007,0.985,0.857,0.998
truncnorm,9.0,0.85,0.04,1000.0,0.8499845133035432,0.998,0.148,0.1480154866964568,0.998,0.148,0.1480154866964568,0.0,0.007,0.006,1.0,1.167,1.0
truncnorm,11.0,0.85,0.04,1000.0,0.8499845133035432,0.997,0.147,0.1470154866964568,0.998,0.148,0.1480154866964568,-0.001,0.0,-0.001,1.007,-0.0,1.001
truncnorm,21.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15,0.1500154866964568,1.0,0.15,0.1500154866964568,0.0,0.001,0.002,1.0,0.5,1.0
truncnorm,31.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15,0.1500154866964568,1.0,0.15,0.1500154866964568,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15,0.1500154866964568,1.0,0.15,0.1500154866964568,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15,0.1500154866964568,1.0,0.15,0.1500154866964568,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.07,1000.0,0.8470526830523548,0.924,0.074,0.0769473169476452,0.926,0.076,0.0789473169476452,-0.002,0.0,0.0,1.026,,1.002
truncnorm,5.0,0.85,0.07,1000.0,0.8470526830523548,0.983,0.133,0.1359473169476451,0.975,0.125,0.1279473169476451,0.008,0.024,0.029,0.941,0.828,0.992
truncnorm,7.0,0.85,0.07,1000.0,0.8470526830523548,0.988,0.138,0.1409473169476451,0.985,0.135,0.1379473169476451,0.003,0.005,0.003,0.979,1.667,0.997
truncnorm,9.0,0.85,0.07,1000.0,0.8470526830523548,0.993,0.143,0.1459473169476451,0.99,0.14,0.1429473169476451,0.003,0.003,0.003,0.979,1.0,0.997
truncnorm,11.0,0.85,0.07,1000.0,0.8470526830523548,0.995,0.145,0.1479473169476451,0.996,0.146,0.1489473169476451,-0.001,0.003,0.001,1.007,3.0,1.001
truncnorm,21.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15,0.1529473169476451,1.0,0.15,0.1529473169476451,0.0,0.002,0.003,1.0,0.667,1.0
truncnorm,31.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15,0.1529473169476451,1.0,0.15,0.1529473169476451,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15,0.1529473169476451,1.0,0.15,0.1529473169476451,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15,0.1529473169476451,1.0,0.15,0.1529473169476451,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.08,1000.0,0.8441876231488713,0.938,0.0879999999999999,0.0938123768511286,0.937,0.087,0.0928123768511287,0.001,0.0,0.0,0.989,,0.999
truncnorm,5.0,0.85,0.08,1000.0,0.8441876231488713,0.974,0.124,0.1298123768511286,0.974,0.124,0.1298123768511286,0.0,0.018,0.018,1.0,1.0,1.0
truncnorm,7.0,0.85,0.08,1000.0,0.8441876231488713,0.996,0.146,0.1518123768511287,0.993,0.143,0.1488123768511287,0.003,0.01,0.011,0.98,0.909,0.997
truncnorm,9.0,0.85,0.08,1000.0,0.8441876231488713,0.993,0.143,0.1488123768511287,0.995,0.145,0.1508123768511287,-0.002,0.001,-0.002,1.013,-0.5,1.002
truncnorm,11.0,0.85,0.08,1000.0,0.8441876231488713,0.998,0.148,0.1538123768511287,0.998,0.148,0.1538123768511287,0.0,0.002,0.003,1.0,0.667,1.0
truncnorm,21.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15,0.1558123768511287,1.0,0.15,0.1558123768511287,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,31.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15,0.1558123768511287,1.0,0.15,0.1558123768511287,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15,0.1558123768511287,1.0,0.15,0.1558123768511287,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15,0.1558123768511287,1.0,0.15,0.1558123768511287,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.09,1000.0,0.8404313030479188,0.934,0.084,0.0935686969520812,0.928,0.078,0.0875686969520812,0.006,0.0,0.0,0.936,,0.994
truncnorm,5.0,0.85,0.09,1000.0,0.8404313030479188,0.981,0.131,0.1405686969520811,0.975,0.125,0.1345686969520811,0.006,0.023,0.023,0.957,1.0,0.994
truncnorm,7.0,0.85,0.09,1000.0,0.8404313030479188,0.99,0.14,0.1495686969520812,0.989,0.139,0.1485686969520812,0.001,0.007,0.005,0.993,1.4,0.999
truncnorm,9.0,0.85,0.09,1000.0,0.8404313030479188,0.998,0.148,0.1575686969520812,0.996,0.146,0.1555686969520812,0.002,0.004,0.004,0.987,1.0,0.998
truncnorm,11.0,0.85,0.09,1000.0,0.8404313030479188,0.997,0.147,0.1565686969520812,0.996,0.146,0.1555686969520812,0.001,0.0,-0.001,0.994,-0.0,0.999
truncnorm,21.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15,0.1595686969520812,0.999,0.149,0.1585686969520812,0.001,0.002,0.002,0.994,1.0,0.999
truncnorm,31.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15,0.1595686969520812,1.0,0.15,0.1595686969520812,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,41.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15,0.1595686969520812,1.0,0.15,0.1595686969520812,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15,0.1595686969520812,1.0,0.15,0.1595686969520812,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.12,1000.0,0.8259266896236936,0.935,0.085,0.1090733103763064,0.929,0.079,0.1030733103763064,0.006,0.0,0.0,0.945,,0.994
truncnorm,5.0,0.85,0.12,1000.0,0.8259266896236936,0.971,0.121,0.1450733103763063,0.953,0.1029999999999999,0.1270733103763063,0.018,0.012,0.018,0.876,0.667,0.981
truncnorm,7.0,0.85,0.12,1000.0,0.8259266896236936,0.993,0.143,0.1670733103763063,0.985,0.135,0.1590733103763063,0.008,0.016,0.011,0.952,1.455,0.992
truncnorm,9.0,0.85,0.12,1000.0,0.8259266896236936,0.992,0.142,0.1660733103763063,0.986,0.136,0.1600733103763063,0.006,0.001,-0.001,0.964,-1.0,0.994
truncnorm,11.0,0.85,0.12,1000.0,0.8259266896236936,0.998,0.148,0.1720733103763063,0.995,0.145,0.1690733103763063,0.003,0.005,0.003,0.983,1.667,0.997
truncnorm,21.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15,0.1740733103763063,0.999,0.149,0.1730733103763063,0.001,0.002,0.001,0.994,2.0,0.999
truncnorm,31.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15,0.1740733103763063,1.0,0.15,0.1740733103763063,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,41.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15,0.1740733103763063,1.0,0.15,0.1740733103763063,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15,0.1740733103763063,1.0,0.15,0.1740733103763063,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.13,1000.0,0.8207316781109555,0.932,0.082,0.1112683218890445,0.918,0.068,0.0972683218890445,0.014,0.0,0.0,0.874,,0.985
truncnorm,5.0,0.85,0.13,1000.0,0.8207316781109555,0.979,0.129,0.1582683218890445,0.964,0.1139999999999999,0.1432683218890444,0.015,0.023,0.023,0.905,1.0,0.985
truncnorm,7.0,0.85,0.13,1000.0,0.8207316781109555,0.986,0.136,0.1652683218890445,0.973,0.123,0.1522683218890445,0.013,0.005,0.004,0.921,1.25,0.987
truncnorm,9.0,0.85,0.13,1000.0,0.8207316781109555,0.995,0.145,0.1742683218890445,0.985,0.135,0.1642683218890445,0.01,0.006,0.005,0.943,1.2,0.99
truncnorm,11.0,0.85,0.13,1000.0,0.8207316781109555,0.997,0.147,0.1762683218890445,0.993,0.143,0.1722683218890445,0.004,0.004,0.001,0.977,4.0,0.996
truncnorm,21.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15,0.1792683218890445,1.0,0.15,0.1792683218890445,0.0,0.004,0.002,1.0,2.0,1.0
truncnorm,31.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15,0.1792683218890445,1.0,0.15,0.1792683218890445,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15,0.1792683218890445,1.0,0.15,0.1792683218890445,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15,0.1792683218890445,1.0,0.15,0.1792683218890445,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.85,0.14,1000.0,0.8156461282922116,0.91,0.06,0.0943538717077884,0.892,0.042,0.0763538717077884,0.018,0.0,0.0,0.809,,0.98
truncnorm,5.0,0.85,0.14,1000.0,0.8156461282922116,0.974,0.124,0.1583538717077883,0.955,0.1049999999999999,0.1393538717077883,0.019,0.031,0.032,0.88,0.969,0.98
truncnorm,7.0,0.85,0.14,1000.0,0.8156461282922116,0.991,0.141,0.1753538717077883,0.973,0.123,0.1573538717077883,0.018,0.009,0.009,0.897,1.0,0.982
truncnorm,9.0,0.85,0.14,1000.0,0.8156461282922116,0.991,0.141,0.1753538717077883,0.983,0.133,0.1673538717077883,0.008,0.005,0.0,0.954,inf,0.992
truncnorm,11.0,0.85,0.14,1000.0,0.8156461282922116,0.995,0.145,0.1793538717077883,0.988,0.138,0.1723538717077883,0.007,0.003,0.002,0.961,1.5,0.993
truncnorm,21.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15,0.1843538717077883,1.0,0.15,0.1843538717077883,0.0,0.006,0.003,1.0,2.0,1.0
truncnorm,31.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15,0.1843538717077883,1.0,0.15,0.1843538717077883,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15,0.1843538717077883,1.0,0.15,0.1843538717077883,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15,0.1843538717077883,1.0,0.15,0.1843538717077883,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.02,1000.0,0.8999999618679678,0.975,0.0749999999999999,0.0750000381320321,0.975,0.0749999999999999,0.0750000381320321,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.9,0.02,1000.0,0.8999999618679678,0.994,0.0939999999999999,0.0940000381320321,0.994,0.0939999999999999,0.0940000381320321,0.0,0.01,0.01,1.0,1.0,1.0
truncnorm,7.0,0.9,0.02,1000.0,0.8999999618679678,0.995,0.0949999999999999,0.0950000381320321,0.995,0.0949999999999999,0.0950000381320321,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,9.0,0.9,0.02,1000.0,0.8999999618679678,0.999,0.0989999999999999,0.0990000381320321,0.999,0.0989999999999999,0.0990000381320321,0.0,0.002,0.002,1.0,1.0,1.0
truncnorm,11.0,0.9,0.02,1000.0,0.8999999618679678,0.999,0.0989999999999999,0.0990000381320321,0.999,0.0989999999999999,0.0990000381320321,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.0999999999999999,0.1000000381320321,1.0,0.0999999999999999,0.1000000381320321,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,31.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.0999999999999999,0.1000000381320321,1.0,0.0999999999999999,0.1000000381320321,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.0999999999999999,0.1000000381320321,1.0,0.0999999999999999,0.1000000381320321,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.0999999999999999,0.1000000381320321,1.0,0.0999999999999999,0.1000000381320321,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.03,1000.0,0.8999482979378033,0.972,0.0719999999999999,0.0720517020621966,0.972,0.0719999999999999,0.0720517020621966,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.9,0.03,1000.0,0.8999482979378033,0.99,0.0899999999999999,0.0900517020621967,0.99,0.0899999999999999,0.0900517020621967,0.0,0.009,0.009,1.0,1.0,1.0
truncnorm,7.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.0999999999999999,0.1000517020621967,1.0,0.0999999999999999,0.1000517020621967,0.0,0.005,0.005,1.0,1.0,1.0
truncnorm,9.0,0.9,0.03,1000.0,0.8999482979378033,0.999,0.0989999999999999,0.0990517020621967,0.999,0.0989999999999999,0.0990517020621967,0.0,-0.001,-0.001,1.0,1.0,1.0
truncnorm,11.0,0.9,0.03,1000.0,0.8999482979378033,0.999,0.0989999999999999,0.0990517020621967,0.999,0.0989999999999999,0.0990517020621967,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.0999999999999999,0.1000517020621967,1.0,0.0999999999999999,0.1000517020621967,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,31.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.0999999999999999,0.1000517020621967,1.0,0.0999999999999999,0.1000517020621967,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.0999999999999999,0.1000517020621967,1.0,0.0999999999999999,0.1000517020621967,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.0999999999999999,0.1000517020621967,1.0,0.0999999999999999,0.1000517020621967,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.04,1000.0,0.8992488782186222,0.971,0.0709999999999999,0.0717511217813777,0.972,0.0719999999999999,0.0727511217813777,-0.001,0.0,0.0,1.014,,1.001
truncnorm,5.0,0.9,0.04,1000.0,0.8992488782186222,0.992,0.0919999999999999,0.0927511217813777,0.991,0.0909999999999999,0.0917511217813777,0.001,0.01,0.011,0.989,0.909,0.999
truncnorm,7.0,0.9,0.04,1000.0,0.8992488782186222,0.996,0.0959999999999999,0.0967511217813777,0.997,0.0969999999999999,0.0977511217813777,-0.001,0.003,0.002,1.01,1.5,1.001
truncnorm,9.0,0.9,0.04,1000.0,0.8992488782186222,0.999,0.0989999999999999,0.0997511217813778,0.999,0.0989999999999999,0.0997511217813778,0.0,0.001,0.002,1.0,0.5,1.0
truncnorm,11.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.0999999999999999,0.1007511217813778,1.0,0.0999999999999999,0.1007511217813778,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,21.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.0999999999999999,0.1007511217813778,1.0,0.0999999999999999,0.1007511217813778,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.0999999999999999,0.1007511217813778,1.0,0.0999999999999999,0.1007511217813778,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.0999999999999999,0.1007511217813778,1.0,0.0999999999999999,0.1007511217813778,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.0999999999999999,0.1007511217813778,1.0,0.0999999999999999,0.1007511217813778,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.07,1000.0,0.8888509108334456,0.958,0.0579999999999999,0.0691490891665543,0.959,0.0589999999999999,0.0701490891665543,-0.001,0.0,0.0,1.014,,1.001
truncnorm,5.0,0.9,0.07,1000.0,0.8888509108334456,0.994,0.0939999999999999,0.1051490891665544,0.993,0.0929999999999999,0.1041490891665544,0.001,0.017,0.018,0.99,0.944,0.999
