Unnamed: 0.1,Unnamed: 0,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
,,21.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,1.0,0.050000000000000044,0.11682953379585626,0.0,,,,,
,,21.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.050000000000000044,0.12450109832834755,1.0,0.050000000000000044,0.12450109832834755,0.0,,,,,
,,21.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.050000000000000044,0.13206645881831314,1.0,0.050000000000000044,0.13206645881831314,0.0,,,,,
,,31.0,0.55,0.02,1000.0,0.550399601364754,0.713,0.16299999999999992,0.162600398635246,0.678,0.128,0.12760039863524608,0.035,,,,,
,,31.0,0.55,0.03,1000.0,0.5533231948878277,0.754,0.20399999999999996,0.20067680511217234,0.72,0.16999999999999993,0.1666768051121723,0.034,,,,,
,,31.0,0.55,0.04,1000.0,0.5584696183361306,0.748,0.19799999999999995,0.18953038166386937,0.721,0.17099999999999993,0.16253038166386935,0.027,,,,,
,,31.0,0.55,0.07,1000.0,0.5788347324891652,0.855,0.30499999999999994,0.2761652675108348,0.796,0.246,0.21716526751083487,0.059,,,,,
,,31.0,0.55,0.08,1000.0,0.5862472077293333,0.849,0.29899999999999993,0.2627527922706667,0.809,0.259,0.2227527922706668,0.04,,,,,
,,31.0,0.55,0.09,1000.0,0.5937931619750162,0.88,0.32999999999999996,0.2862068380249838,0.836,0.2859999999999999,0.24220683802498377,0.044,,,,,
,,31.0,0.55,0.12,1000.0,0.6168295337958563,0.941,0.3909999999999999,0.3241704662041437,0.897,0.347,0.28017046620414376,0.044,,,,,
,,31.0,0.55,0.13,1000.0,0.6245010983283475,0.966,0.4159999999999999,0.3414989016716524,0.927,0.377,0.3024989016716525,0.039,,,,,
,,31.0,0.55,0.14,1000.0,0.6320664588183131,0.975,0.42499999999999993,0.34293354118168684,0.931,0.381,0.2989335411816869,0.044,,,,,
,,31.0,0.6,0.02,1000.0,0.6000000381320322,0.867,0.267,0.2669999618679678,0.852,0.252,0.2519999618679678,0.015,,,,,
,,31.0,0.6,0.03,1000.0,0.6000517020621967,0.868,0.268,0.2679482979378033,0.866,0.266,0.2659482979378033,0.002,,,,,
,,31.0,0.6,0.04,1000.0,0.6007511217813778,0.88,0.28,0.2792488782186222,0.861,0.261,0.2602488782186222,0.019,,,,,
,,31.0,0.6,0.07,1000.0,0.6111490891665544,0.931,0.33100000000000007,0.31985091083344563,0.887,0.28700000000000003,0.2758509108334456,0.044,,,,,
,,31.0,0.6,0.08,1000.0,0.6166366939012383,0.937,0.3370000000000001,0.32036330609876174,0.903,0.30300000000000005,0.2863633060987617,0.034,,,,,
,,31.0,0.6,0.09,1000.0,0.6226820477205374,0.954,0.354,0.3313179522794626,0.936,0.3360000000000001,0.3133179522794627,0.018,,,,,
,,31.0,0.6,0.12,1000.0,0.6426152912431068,0.976,0.376,0.3333847087568932,0.957,0.357,0.31438470875689317,0.019,,,,,
,,31.0,0.6,0.13,1000.0,0.6494238373590417,0.988,0.388,0.33857616264095824,0.964,0.364,0.3145761626409582,0.024,,,,,
,,31.0,0.6,0.14,1000.0,0.6561081833122446,0.989,0.389,0.33289181668775536,0.965,0.365,0.30889181668775534,0.024,,,,,
,,31.0,0.65,0.02,1000.0,0.6500000000000071,0.962,0.31199999999999994,0.31199999999999284,0.962,0.31199999999999994,0.31199999999999284,0.0,,,,,
,,31.0,0.65,0.03,1000.0,0.6500000526613009,0.956,0.30599999999999994,0.30599994733869906,0.953,0.30299999999999994,0.30299994733869906,0.003,,,,,
,,31.0,0.65,0.04,1000.0,0.6500154866964568,0.971,0.32099999999999995,0.32098451330354316,0.963,0.31299999999999994,0.31298451330354315,0.008,,,,,
,,31.0,0.65,0.07,1000.0,0.6529473169476452,0.976,0.32599999999999996,0.3230526830523548,0.966,0.31599999999999995,0.3130526830523548,0.01,,,,,
,,31.0,0.65,0.08,1000.0,0.6558123768511287,0.98,0.32999999999999996,0.3241876231488713,0.972,0.32199999999999995,0.3161876231488713,0.008,,,,,
,,31.0,0.65,0.09,1000.0,0.6595686969520812,0.981,0.33099999999999996,0.3214313030479188,0.966,0.31599999999999995,0.30643130304791877,0.015,,,,,
,,31.0,0.65,0.12,1000.0,0.6740733103763064,0.996,0.346,0.32192668962369364,0.982,0.33199999999999996,0.30792668962369363,0.014,,,,,
,,31.0,0.65,0.13,1000.0,0.6792683218890445,0.992,0.34199999999999997,0.3127316781109555,0.979,0.32899999999999996,0.29973167811095547,0.013,,,,,
,,31.0,0.65,0.14,1000.0,0.6843538717077884,0.998,0.348,0.3136461282922116,0.986,0.33599999999999997,0.3016461282922116,0.012,,,,,
,,31.0,0.7,0.02,1000.0,0.7,0.989,0.28900000000000003,0.28900000000000003,0.988,0.28800000000000003,0.28800000000000003,0.001,,,,,
,,31.0,0.7,0.03,1000.0,0.7000000000033366,0.984,0.28400000000000003,0.28399999999666337,0.982,0.28200000000000003,0.28199999999666336,0.002,,,,,
,,31.0,0.7,0.04,1000.0,0.7000000673659118,0.995,0.29500000000000004,0.2949999326340882,0.996,0.29600000000000004,0.2959999326340882,-0.001,,,,,
,,31.0,0.7,0.07,1000.0,0.7004890243522323,0.998,0.29800000000000004,0.29751097564776774,0.993,0.29300000000000004,0.29251097564776773,0.005,,,,,
,,31.0,0.7,0.08,1000.0,0.7014264121509118,0.995,0.29500000000000004,0.29357358784908816,0.991,0.29100000000000004,0.28957358784908815,0.004,,,,,
,,31.0,0.7,0.09,1000.0,0.7030134592133441,0.998,0.29800000000000004,0.29498654078665587,0.995,0.29500000000000004,0.29198654078665587,0.003,,,,,
,,31.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.30000000000000004,0.28946454957486323,0.997,0.29700000000000004,0.2864645495748632,0.003,,,,,
,,31.0,0.7,0.13,1000.0,0.7133724283023914,0.997,0.29700000000000004,0.28362757169760855,0.988,0.28800000000000003,0.27462757169760854,0.009,,,,,
,,31.0,0.7,0.14,1000.0,0.7161453463054095,0.999,0.29900000000000004,0.2828546536945905,0.997,0.29700000000000004,0.2808546536945905,0.002,,,,,
,,31.0,0.75,0.02,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,,,,,
,,31.0,0.75,0.03,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,,,,,
,,31.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,,,,,
,,31.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,,,,,
,,31.0,0.75,0.08,1000.0,0.75,0.999,0.249,0.249,0.998,0.248,0.248,0.001,,,,,
,,31.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,,,,,
,,31.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,,,,,
,,31.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,31.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,0.997,0.247,0.247,0.003,,,,,
,,31.0,0.8,0.02,1000.0,0.8,1.0,0.19999999999999996,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.0,,,,,
,,31.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.19999999999999996,0.20000000000333662,1.0,0.19999999999999996,0.20000000000333662,0.0,,,,,
,,31.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.19999999999999996,0.2000000673659118,1.0,0.19999999999999996,0.2000000673659118,0.0,,,,,
,,31.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.19999999999999996,0.20048902435223226,1.0,0.19999999999999996,0.20048902435223226,0.0,,,,,
,,31.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.19999999999999996,0.20142641215091184,1.0,0.19999999999999996,0.20142641215091184,0.0,,,,,
,,31.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.19999999999999996,0.20301345921334413,1.0,0.19999999999999996,0.20301345921334413,0.0,,,,,
,,31.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.19999999999999996,0.21053545042513677,1.0,0.19999999999999996,0.21053545042513677,0.0,,,,,
,,31.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.19999999999999996,0.21337242830239145,1.0,0.19999999999999996,0.21337242830239145,0.0,,,,,
,,31.0,0.8,0.14,1000.0,0.7838546536945905,0.999,0.19899999999999995,0.2151453463054095,0.999,0.19899999999999995,0.2151453463054095,0.0,,,,,
,,31.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15000000000000002,0.15000000000000713,1.0,0.15000000000000002,0.15000000000000713,0.0,,,,,
,,31.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15000000000000002,0.1500000526613009,1.0,0.15000000000000002,0.1500000526613009,0.0,,,,,
,,31.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15000000000000002,0.1500154866964568,1.0,0.15000000000000002,0.1500154866964568,0.0,,,,,
,,31.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15000000000000002,0.15294731694764518,1.0,0.15000000000000002,0.15294731694764518,0.0,,,,,
,,31.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15000000000000002,0.1558123768511287,1.0,0.15000000000000002,0.1558123768511287,0.0,,,,,
,,31.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15000000000000002,0.1595686969520812,1.0,0.15000000000000002,0.1595686969520812,0.0,,,,,
,,31.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15000000000000002,0.17407331037630636,1.0,0.15000000000000002,0.17407331037630636,0.0,,,,,
,,31.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15000000000000002,0.1792683218890445,1.0,0.15000000000000002,0.1792683218890445,0.0,,,,,
,,31.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15000000000000002,0.18435387170778839,1.0,0.15000000000000002,0.18435387170778839,0.0,,,,,
,,31.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.09999999999999998,0.10000003813203218,1.0,0.09999999999999998,0.10000003813203218,0.0,,,,,
,,31.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.09999999999999998,0.10005170206219671,1.0,0.09999999999999998,0.10005170206219671,0.0,,,,,
,,31.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.09999999999999998,0.1007511217813778,1.0,0.09999999999999998,0.1007511217813778,0.0,,,,,
,,31.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.09999999999999998,0.11114908916655442,1.0,0.09999999999999998,0.11114908916655442,0.0,,,,,
,,31.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.09999999999999998,0.11663669390123832,1.0,0.09999999999999998,0.11663669390123832,0.0,,,,,
,,31.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.09999999999999998,0.12268204772053737,1.0,0.09999999999999998,0.12268204772053737,0.0,,,,,
,,31.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.09999999999999998,0.1426152912431068,1.0,0.09999999999999998,0.1426152912431068,0.0,,,,,
,,31.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.09999999999999998,0.14942383735904174,1.0,0.09999999999999998,0.14942383735904174,0.0,,,,,
,,31.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.09999999999999998,0.15610818331224463,1.0,0.09999999999999998,0.15610818331224463,0.0,,,,,
,,31.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,31.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,31.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,31.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,31.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,31.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.050000000000000044,0.09379316197501619,1.0,0.050000000000000044,0.09379316197501619,0.0,,,,,
,,31.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,1.0,0.050000000000000044,0.11682953379585626,0.0,,,,,
,,31.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.050000000000000044,0.12450109832834755,1.0,0.050000000000000044,0.12450109832834755,0.0,,,,,
,,31.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.050000000000000044,0.13206645881831314,1.0,0.050000000000000044,0.13206645881831314,0.0,,,,,
,,41.0,0.55,0.02,1000.0,0.550399601364754,0.771,0.22099999999999997,0.22060039863524605,0.756,0.20599999999999996,0.20560039863524604,0.015,,,,,
,,41.0,0.55,0.03,1000.0,0.5533231948878277,0.792,0.242,0.23867680511217237,0.756,0.20599999999999996,0.20267680511217234,0.036,,,,,
,,41.0,0.55,0.04,1000.0,0.5584696183361306,0.783,0.23299999999999998,0.2245303816638694,0.773,0.22299999999999998,0.2145303816638694,0.01,,,,,
,,41.0,0.55,0.07,1000.0,0.5788347324891652,0.884,0.33399999999999996,0.30516526751083484,0.843,0.2929999999999999,0.2641652675108348,0.041,,,,,
,,41.0,0.55,0.08,1000.0,0.5862472077293333,0.921,0.371,0.3347527922706668,0.865,0.31499999999999995,0.27875279227066674,0.056,,,,,
,,41.0,0.55,0.09,1000.0,0.5937931619750162,0.925,0.375,0.33120683802498385,0.883,0.33299999999999996,0.2892068380249838,0.042,,,,,
,,41.0,0.55,0.12,1000.0,0.6168295337958563,0.979,0.42899999999999994,0.3621704662041437,0.943,0.3929999999999999,0.3261704662041437,0.036,,,,,
,,41.0,0.55,0.13,1000.0,0.6245010983283475,0.987,0.43699999999999994,0.36249890167165244,0.955,0.4049999999999999,0.3304989016716524,0.032,,,,,
,,41.0,0.55,0.14,1000.0,0.6320664588183131,0.983,0.43299999999999994,0.35093354118168685,0.965,0.4149999999999999,0.33293354118168683,0.018,,,,,
,,41.0,0.6,0.02,1000.0,0.6000000381320322,0.906,0.30600000000000005,0.30599996186796785,0.903,0.30300000000000005,0.30299996186796785,0.003,,,,,
,,41.0,0.6,0.03,1000.0,0.6000517020621967,0.921,0.32100000000000006,0.32094829793780333,0.908,0.30800000000000005,0.3079482979378033,0.013,,,,,
,,41.0,0.6,0.04,1000.0,0.6007511217813778,0.924,0.32400000000000007,0.32324887821862225,0.917,0.31700000000000006,0.31624887821862224,0.007,,,,,
,,41.0,0.6,0.07,1000.0,0.6111490891665544,0.952,0.352,0.34085091083344554,0.933,0.3330000000000001,0.32185091083344564,0.019,,,,,
,,41.0,0.6,0.08,1000.0,0.6166366939012383,0.961,0.361,0.34436330609876165,0.939,0.33899999999999997,0.3223633060987616,0.022,,,,,
,,41.0,0.6,0.09,1000.0,0.6226820477205374,0.982,0.382,0.3593179522794626,0.96,0.36,0.3373179522794626,0.022,,,,,
,,41.0,0.6,0.12,1000.0,0.6426152912431068,0.991,0.391,0.3483847087568932,0.972,0.372,0.3293847087568932,0.019,,,,,
,,41.0,0.6,0.13,1000.0,0.6494238373590417,0.994,0.394,0.34457616264095825,0.97,0.37,0.32057616264095823,0.024,,,,,
,,41.0,0.6,0.14,1000.0,0.6561081833122446,0.996,0.396,0.33989181668775537,0.976,0.376,0.31989181668775535,0.02,,,,,
,,41.0,0.65,0.02,1000.0,0.6500000000000071,0.977,0.32699999999999996,0.32699999999999285,0.976,0.32599999999999996,0.32599999999999285,0.001,,,,,
,,41.0,0.65,0.03,1000.0,0.6500000526613009,0.985,0.33499999999999996,0.3349999473386991,0.982,0.33199999999999996,0.3319999473386991,0.003,,,,,
,,41.0,0.65,0.04,1000.0,0.6500154866964568,0.977,0.32699999999999996,0.32698451330354317,0.974,0.32399999999999995,0.32398451330354316,0.003,,,,,
,,41.0,0.65,0.07,1000.0,0.6529473169476452,0.989,0.33899999999999997,0.3360526830523548,0.979,0.32899999999999996,0.3260526830523548,0.01,,,,,
,,41.0,0.65,0.08,1000.0,0.6558123768511287,0.993,0.34299999999999997,0.3371876231488713,0.985,0.33499999999999996,0.3291876231488713,0.008,,,,,
,,41.0,0.65,0.09,1000.0,0.6595686969520812,0.994,0.344,0.3344313030479188,0.982,0.33199999999999996,0.3224313030479188,0.012,,,,,
,,41.0,0.65,0.12,1000.0,0.6740733103763064,0.998,0.348,0.32392668962369364,0.993,0.34299999999999997,0.31892668962369364,0.005,,,,,
,,41.0,0.65,0.13,1000.0,0.6792683218890445,0.998,0.348,0.3187316781109555,0.993,0.34299999999999997,0.3137316781109555,0.005,,,,,
,,41.0,0.65,0.14,1000.0,0.6843538717077884,1.0,0.35,0.3156461282922116,0.991,0.34099999999999997,0.3066461282922116,0.009,,,,,
,,41.0,0.7,0.02,1000.0,0.7,1.0,0.30000000000000004,0.30000000000000004,1.0,0.30000000000000004,0.30000000000000004,0.0,,,,,
,,41.0,0.7,0.03,1000.0,0.7000000000033366,0.994,0.29400000000000004,0.2939999999966634,0.993,0.29300000000000004,0.2929999999966634,0.001,,,,,
,,41.0,0.7,0.04,1000.0,0.7000000673659118,0.998,0.29800000000000004,0.2979999326340882,0.997,0.29700000000000004,0.2969999326340882,0.001,,,,,
,,41.0,0.7,0.07,1000.0,0.7004890243522323,0.998,0.29800000000000004,0.29751097564776774,0.997,0.29700000000000004,0.29651097564776774,0.001,,,,,
,,41.0,0.7,0.08,1000.0,0.7014264121509118,0.998,0.29800000000000004,0.29657358784908816,0.996,0.29600000000000004,0.29457358784908816,0.002,,,,,
,,41.0,0.7,0.09,1000.0,0.7030134592133441,1.0,0.30000000000000004,0.2969865407866559,0.999,0.29900000000000004,0.29598654078665587,0.001,,,,,
,,41.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.30000000000000004,0.28946454957486323,0.999,0.29900000000000004,0.2884645495748632,0.001,,,,,
,,41.0,0.7,0.13,1000.0,0.7133724283023914,1.0,0.30000000000000004,0.28662757169760855,0.999,0.29900000000000004,0.28562757169760855,0.001,,,,,
,,41.0,0.7,0.14,1000.0,0.7161453463054095,1.0,0.30000000000000004,0.2838546536945905,0.998,0.29800000000000004,0.2818546536945905,0.002,,,,,
,,41.0,0.75,0.02,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.03,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,,,,,
,,41.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.08,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,,,,,
,,41.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,41.0,0.8,0.02,1000.0,0.8,1.0,0.19999999999999996,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.0,,,,,
,,41.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.19999999999999996,0.20000000000333662,1.0,0.19999999999999996,0.20000000000333662,0.0,,,,,
,,41.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.19999999999999996,0.2000000673659118,1.0,0.19999999999999996,0.2000000673659118,0.0,,,,,
,,41.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.19999999999999996,0.20048902435223226,1.0,0.19999999999999996,0.20048902435223226,0.0,,,,,
,,41.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.19999999999999996,0.20142641215091184,1.0,0.19999999999999996,0.20142641215091184,0.0,,,,,
,,41.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.19999999999999996,0.20301345921334413,1.0,0.19999999999999996,0.20301345921334413,0.0,,,,,
,,41.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.19999999999999996,0.21053545042513677,1.0,0.19999999999999996,0.21053545042513677,0.0,,,,,
,,41.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.19999999999999996,0.21337242830239145,1.0,0.19999999999999996,0.21337242830239145,0.0,,,,,
,,41.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.19999999999999996,0.2161453463054095,1.0,0.19999999999999996,0.2161453463054095,0.0,,,,,
,,41.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15000000000000002,0.15000000000000713,1.0,0.15000000000000002,0.15000000000000713,0.0,,,,,
,,41.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15000000000000002,0.1500000526613009,1.0,0.15000000000000002,0.1500000526613009,0.0,,,,,
,,41.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15000000000000002,0.1500154866964568,1.0,0.15000000000000002,0.1500154866964568,0.0,,,,,
,,41.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15000000000000002,0.15294731694764518,1.0,0.15000000000000002,0.15294731694764518,0.0,,,,,
,,41.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15000000000000002,0.1558123768511287,1.0,0.15000000000000002,0.1558123768511287,0.0,,,,,
,,41.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15000000000000002,0.1595686969520812,1.0,0.15000000000000002,0.1595686969520812,0.0,,,,,
,,41.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15000000000000002,0.17407331037630636,1.0,0.15000000000000002,0.17407331037630636,0.0,,,,,
,,41.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15000000000000002,0.1792683218890445,1.0,0.15000000000000002,0.1792683218890445,0.0,,,,,
,,41.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15000000000000002,0.18435387170778839,1.0,0.15000000000000002,0.18435387170778839,0.0,,,,,
,,41.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.09999999999999998,0.10000003813203218,1.0,0.09999999999999998,0.10000003813203218,0.0,,,,,
,,41.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.09999999999999998,0.10005170206219671,1.0,0.09999999999999998,0.10005170206219671,0.0,,,,,
,,41.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.09999999999999998,0.1007511217813778,1.0,0.09999999999999998,0.1007511217813778,0.0,,,,,
,,41.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.09999999999999998,0.11114908916655442,1.0,0.09999999999999998,0.11114908916655442,0.0,,,,,
,,41.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.09999999999999998,0.11663669390123832,1.0,0.09999999999999998,0.11663669390123832,0.0,,,,,
,,41.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.09999999999999998,0.12268204772053737,1.0,0.09999999999999998,0.12268204772053737,0.0,,,,,
,,41.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.09999999999999998,0.1426152912431068,1.0,0.09999999999999998,0.1426152912431068,0.0,,,,,
,,41.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.09999999999999998,0.14942383735904174,1.0,0.09999999999999998,0.14942383735904174,0.0,,,,,
,,41.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.09999999999999998,0.15610818331224463,1.0,0.09999999999999998,0.15610818331224463,0.0,,,,,
,,41.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,41.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,41.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,41.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,41.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,41.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.050000000000000044,0.09379316197501619,1.0,0.050000000000000044,0.09379316197501619,0.0,,,,,
,,41.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,1.0,0.050000000000000044,0.11682953379585626,0.0,,,,,
,,41.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.050000000000000044,0.12450109832834755,1.0,0.050000000000000044,0.12450109832834755,0.0,,,,,
,,41.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.050000000000000044,0.13206645881831314,1.0,0.050000000000000044,0.13206645881831314,0.0,,,,,
,,51.0,0.55,0.02,1000.0,0.550399601364754,0.791,0.241,0.24060039863524607,0.774,0.22399999999999998,0.22360039863524606,0.017,,,,,
,,51.0,0.55,0.03,1000.0,0.5533231948878277,0.818,0.2679999999999999,0.2646768051121723,0.779,0.22899999999999998,0.22567680511217236,0.039,,,,,
,,51.0,0.55,0.04,1000.0,0.5584696183361306,0.852,0.30199999999999994,0.29353038166386936,0.812,0.262,0.25353038166386943,0.04,,,,,
,,51.0,0.55,0.07,1000.0,0.5788347324891652,0.912,0.362,0.33316526751083486,0.876,0.32599999999999996,0.29716526751083483,0.036,,,,,
,,51.0,0.55,0.08,1000.0,0.5862472077293333,0.936,0.386,0.3497527922706668,0.896,0.346,0.30975279227066677,0.04,,,,,
,,51.0,0.55,0.09,1000.0,0.5937931619750162,0.96,0.4099999999999999,0.36620683802498377,0.924,0.374,0.33020683802498385,0.036,,,,,
,,51.0,0.55,0.12,1000.0,0.6168295337958563,0.986,0.43599999999999994,0.36917046620414373,0.945,0.3949999999999999,0.3281704662041437,0.041,,,,,
,,51.0,0.55,0.13,1000.0,0.6245010983283475,0.982,0.43199999999999994,0.35749890167165244,0.961,0.4109999999999999,0.3364989016716524,0.021,,,,,
,,51.0,0.55,0.14,1000.0,0.6320664588183131,0.991,0.44099999999999995,0.35893354118168685,0.975,0.42499999999999993,0.34293354118168684,0.016,,,,,
,,51.0,0.6,0.02,1000.0,0.6000000381320322,0.931,0.33100000000000007,0.3309999618679679,0.928,0.32800000000000007,0.32799996186796787,0.003,,,,,
,,51.0,0.6,0.03,1000.0,0.6000517020621967,0.945,0.345,0.34494829793780324,0.937,0.3370000000000001,0.33694829793780334,0.008,,,,,
,,51.0,0.6,0.04,1000.0,0.6007511217813778,0.946,0.346,0.34524887821862216,0.938,0.33799999999999997,0.33724887821862215,0.008,,,,,
,,51.0,0.6,0.07,1000.0,0.6111490891665544,0.966,0.366,0.35485091083344555,0.951,0.351,0.33985091083344554,0.015,,,,,
,,51.0,0.6,0.08,1000.0,0.6166366939012383,0.971,0.371,0.35436330609876165,0.946,0.346,0.32936330609876163,0.025,,,,,
