voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct
3,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.88,-0.020000000000000018,0.3601627547803423,0.533,-0.367,0.013162754780342345,0.347
3,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.899,-0.0010000000000000009,0.3939599876101001,0.507,-0.393,0.001959987610100078,0.392
3,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.01950025261057779,0.993,0.04300000000000004,0.04339960136475396,0.993,0.04300000000000004,0.04339960136475396,0.0
3,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.03336546518137997,0.993,0.04300000000000004,0.05146961833613062,0.993,0.04300000000000004,0.05146961833613062,0.0
3,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480317,0.057532825809893676,0.979,0.029000000000000026,0.06524721355196827,0.978,0.028000000000000025,0.06424721355196827,0.001
3,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.10558131096666137,0.937,-0.0129999999999999,0.08518999314301345,0.924,-0.025999999999999912,0.07218999314301344,0.013
3,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.19762539917749586,0.892,-0.05799999999999994,0.16476671416351107,0.821,-0.129,0.09376671416351101,0.071
3,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.866,-0.08399999999999996,0.2833887409743463,0.613,-0.33699999999999997,0.030388740974346296,0.253
3,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.881,-0.06899999999999995,0.35868873407537516,0.535,-0.4149999999999999,0.012688734075375185,0.346
3,0.95,2.56,"TruncNorm[0.001,0.999]",1000,0.5056699216879861,0.2873350258072477,0.89,-0.05999999999999994,0.38433007831201393,0.505,-0.44499999999999995,-0.0006699216879860748,0.385
5,0.55,0.02,"TruncNorm[0.001,0.999]",1000,0.55,0.02,0.596,0.04599999999999993,0.04599999999999993,0.61,0.05999999999999994,0.05999999999999994,-0.014
5,0.55,0.04,"TruncNorm[0.001,0.999]",1000,0.55,0.04,0.583,0.03299999999999992,0.03299999999999992,0.561,0.01100000000000001,0.01100000000000001,0.022
5,0.55,0.08,"TruncNorm[0.001,0.999]",1000,0.5499999953905459,0.07999998705289593,0.643,0.09299999999999997,0.09300000460945412,0.604,0.05399999999999994,0.05400000460945409,0.039
5,0.55,0.16,"TruncNorm[0.001,0.999]",1000,0.5489297140239869,0.15792706391666828,0.785,0.235,0.2360702859760131,0.591,0.040999999999999925,0.04207028597601303,0.194
5,0.55,0.32,"TruncNorm[0.001,0.999]",1000,0.5290095037068471,0.2432550984320321,0.898,0.348,0.36899049629315295,0.568,0.017999999999999905,0.038990496293152876,0.33
5,0.55,0.64,"TruncNorm[0.001,0.999]",1000,0.5093333089429175,0.27645269692821367,0.914,0.364,0.40466669105708253,0.529,-0.02100000000000002,0.01966669105708252,0.385
5,0.55,1.28,"TruncNorm[0.001,0.999]",1000,0.50248197988839,0.2851790594248402,0.945,0.3949999999999999,0.4425180201116099,0.52,-0.030000000000000027,0.017518020111609967,0.425
5,0.55,2.56,"TruncNorm[0.001,0.999]",1000,0.5006300395384596,0.2873680293553028,0.941,0.3909999999999999,0.4403699604615403,0.545,-0.0050000000000000044,0.0443699604615404,0.396
5,0.6,0.02,"TruncNorm[0.001,0.999]",1000,0.6,0.02,0.693,0.09299999999999997,0.09299999999999997,0.689,0.08899999999999997,0.08899999999999997,0.004
5,0.6,0.04,"TruncNorm[0.001,0.999]",1000,0.6,0.04,0.692,0.09199999999999997,0.09199999999999997,0.679,0.07900000000000007,0.07900000000000007,0.013
5,0.6,0.08,"TruncNorm[0.001,0.999]",1000,0.5999998734014987,0.07999968429413096,0.728,0.128,0.12800012659850124,0.687,0.08700000000000008,0.08700012659850132,0.041
5,0.6,0.16,"TruncNorm[0.001,0.999]",1000,0.5971911076667299,0.15624773175758844,0.822,0.22199999999999998,0.22480889233327006,0.685,0.08500000000000008,0.08780889233327016,0.137
5,0.6,0.32,"TruncNorm[0.001,0.999]",1000,0.5576729048100907,0.2410818771832,0.894,0.29400000000000004,0.33632709518990933,0.596,-0.0040000000000000036,0.03832709518990929,0.298
5,0.6,0.64,"TruncNorm[0.001,0.999]",1000,0.5186547733905137,0.2761896044905053,0.927,0.32700000000000007,0.40834522660948636,0.543,-0.05699999999999994,0.024345226609486348,0.384
5,0.6,1.28,"TruncNorm[0.001,0.999]",1000,0.504963738137385,0.2851599598301377,0.924,0.32400000000000007,0.419036261862615,0.497,-0.10299999999999998,-0.007963738137385046,0.427
5,0.6,2.56,"TruncNorm[0.001,0.999]",1000,0.5012600754585549,0.28736679157324885,0.93,0.33000000000000007,0.42873992454144516,0.498,-0.10199999999999998,-0.0032600754585548897,0.432
5,0.65,0.02,"TruncNorm[0.001,0.999]",1000,0.65,0.02,0.757,0.10699999999999998,0.10699999999999998,0.758,0.10799999999999998,0.10799999999999998,-0.001
5,0.65,0.04,"TruncNorm[0.001,0.999]",1000,0.65,0.039999999999999994,0.772,0.122,0.122,0.776,0.126,0.126,-0.004
5,0.65,0.08,"TruncNorm[0.001,0.999]",1000,0.6499976482806836,0.07999487011320067,0.778,0.128,0.1280023517193164,0.775,0.125,0.1250023517193164,0.003
5,0.65,0.16,"TruncNorm[0.001,0.999]",1000,0.6440157333110005,0.15316131885192233,0.862,0.21199999999999997,0.2179842666889995,0.748,0.09799999999999998,0.10398426668899952,0.114
5,0.65,0.32,"TruncNorm[0.001,0.999]",1000,0.5856645387734013,0.23755986049657035,0.896,0.246,0.3103354612265987,0.671,0.02100000000000002,0.08533546122659874,0.225
5,0.65,0.64,"TruncNorm[0.001,0.999]",1000,0.5279526215413912,0.27575235566400014,0.928,0.278,0.4000473784586088,0.572,-0.07800000000000007,0.04404737845860873,0.356
5,0.65,1.28,"TruncNorm[0.001,0.999]",1000,0.5074450532022363,0.28512813339240783,0.938,0.2879999999999999,0.4305549467977636,0.535,-0.11499999999999999,0.027554946797763713,0.403
5,0.65,2.56,"TruncNorm[0.001,0.999]",1000,0.5018901041420145,0.28736472862895734,0.917,0.267,0.4151098958579855,0.513,-0.137,0.011109895857985497,0.404
5,0.7,0.02,"TruncNorm[0.001,0.999]",1000,0.7,0.02,0.845,0.14500000000000002,0.14500000000000002,0.845,0.14500000000000002,0.14500000000000002,0.0
5,0.7,0.04,"TruncNorm[0.001,0.999]",1000,0.6999999999999882,0.03999999999995612,0.856,0.15600000000000003,0.1560000000000118,0.856,0.15600000000000003,0.1560000000000118,0.0
5,0.7,0.08,"TruncNorm[0.001,0.999]",1000,0.6999704381940288,0.07994473182214225,0.824,0.124,0.12402956180597113,0.825,0.125,0.12502956180597113,-0.001
5,0.7,0.16,"TruncNorm[0.001,0.999]",1000,0.6885151203927853,0.1484230627507326,0.882,0.18200000000000005,0.19348487960721472,0.832,0.132,0.14348487960721468,0.05
5,0.7,0.32,"TruncNorm[0.001,0.999]",1000,0.6126969280273624,0.2328284215085219,0.912,0.21200000000000008,0.2993030719726376,0.681,-0.018999999999999906,0.06830307197263763,0.231
5,0.7,0.64,"TruncNorm[0.001,0.999]",1000,0.537215225993422,0.2751427950128484,0.918,0.21800000000000008,0.38078477400657806,0.569,-0.131,0.031784774006577976,0.349
5,0.7,1.28,"TruncNorm[0.001,0.999]",1000,0.5099257037274031,0.28508358943721684,0.93,0.2300000000000001,0.42007429627259696,0.513,-0.18699999999999994,0.0030742962725969214,0.417
5,0.7,2.56,"TruncNorm[0.001,0.999]",1000,0.5025201219707741,0.28736184056113045,0.942,0.242,0.43947987802922583,0.501,-0.19899999999999995,-0.0015201219707741132,0.441
5,0.75,0.02,"TruncNorm[0.001,0.999]",1000,0.75,0.02,0.889,0.139,0.139,0.889,0.139,0.139,0.0
5,0.75,0.04,"TruncNorm[0.001,0.999]",1000,0.7499999999385702,0.0399999998087999,0.914,0.16400000000000003,0.16400000006142978,0.913,0.16300000000000003,0.16300000006142978,0.001
5,0.75,0.08,"TruncNorm[0.001,0.999]",1000,0.7497483741565512,0.07960704648092498,0.913,0.16300000000000003,0.16325162584344888,0.907,0.15700000000000003,0.15725162584344887,0.006
5,0.75,0.16,"TruncNorm[0.001,0.999]",1000,0.7297751958636265,0.14196407909452044,0.901,0.15100000000000002,0.17122480413637353,0.858,0.10799999999999998,0.1282248041363735,0.043
5,0.75,0.32,"TruncNorm[0.001,0.999]",1000,0.6385337571747727,0.227063364800983,0.912,0.16200000000000003,0.27346624282522736,0.748,-0.0020000000000000018,0.10946624282522732,0.164
5,0.75,0.64,"TruncNorm[0.001,0.999]",1000,0.5464311734952103,0.27436347860056404,0.947,0.19699999999999995,0.40056882650478964,0.598,-0.15200000000000002,0.05156882650478967,0.349
5,0.75,1.28,"TruncNorm[0.001,0.999]",1000,0.5124054686409275,0.2850263410111577,0.939,0.18899999999999995,0.42659453135907244,0.524,-0.22599999999999998,0.011594531359072513,0.415
5,0.75,2.56,"TruncNorm[0.001,0.999]",1000,0.5031501253270607,0.28735812742396716,0.949,0.19899999999999995,0.44584987467293924,0.505,-0.245,0.001849874672939289,0.444
5,0.8,0.02,"TruncNorm[0.001,0.999]",1000,0.8,0.02,0.957,0.15699999999999992,0.15699999999999992,0.957,0.15699999999999992,0.15699999999999992,0.0
5,0.8,0.04,"TruncNorm[0.001,0.999]",1000,0.7999999326340764,0.039999832426857375,0.929,0.129,0.12900006736592362,0.928,0.128,0.12800006736592362,0.001
5,0.8,0.08,"TruncNorm[0.001,0.999]",1000,0.7985439708429357,0.07815452755175457,0.936,0.136,0.13745602915706434,0.931,0.131,0.13245602915706434,0.005
5,0.8,0.16,"TruncNorm[0.001,0.999]",1000,0.7670262991644978,0.13398020141549968,0.936,0.136,0.16897370083550223,0.907,0.10699999999999998,0.1399737008355022,0.029
5,0.8,0.32,"TruncNorm[0.001,0.999]",1000,0.662996996694915,0.22046169000853547,0.929,0.129,0.2660030033050851,0.776,-0.02400000000000002,0.11300300330508506,0.153
5,0.8,0.64,"TruncNorm[0.001,0.999]",1000,0.5555893318240682,0.273417648249734,0.954,0.15399999999999991,0.39841066817593174,0.605,-0.19500000000000006,0.04941066817593176,0.349
5,0.8,1.28,"TruncNorm[0.001,0.999]",1000,0.5148841272485516,0.28495640487267054,0.935,0.135,0.42011587275144846,0.538,-0.262,0.02311587275144844,0.397
5,0.8,2.56,"TruncNorm[0.001,0.999]",1000,0.5037801105934989,0.28735358928712496,0.945,0.1449999999999999,0.44121988940650103,0.512,-0.28800000000000003,0.00821988940650109,0.433
5,0.85,0.02,"TruncNorm[0.001,0.999]",1000,0.8499999999999929,0.019999999999973646,0.977,0.127,0.1270000000000071,0.977,0.127,0.1270000000000071,0.0
5,0.85,0.04,"TruncNorm[0.001,0.999]",1000,0.8499845133035432,0.03997114262052274,0.97,0.12,0.12001548669645679,0.971,0.121,0.12101548669645679,-0.001
5,0.85,0.08,"TruncNorm[0.001,0.999]",1000,0.844185234117554,0.0741605581238969,0.966,0.11599999999999999,0.121814765882446,0.96,0.10999999999999999,0.11581476588244599,0.006
5,0.85,0.16,"TruncNorm[0.001,0.999]",1000,0.7997988303159214,0.12489919469910582,0.965,0.11499999999999999,0.1652011696840786,0.948,0.09799999999999998,0.1482011696840786,0.017
5,0.85,0.32,"TruncNorm[0.001,0.999]",1000,0.6859681938940367,0.213226599978182,0.916,0.06600000000000006,0.2300318061059633,0.791,-0.05899999999999994,0.1050318061059633,0.125
5,0.85,0.64,"TruncNorm[0.001,0.999]",1000,0.5646789129374159,0.27230919926516567,0.942,0.09199999999999997,0.37732108706258405,0.628,-0.22199999999999998,0.0633210870625841,0.314
5,0.85,1.28,"TruncNorm[0.001,0.999]",1000,0.5173614593274731,0.2848738014802637,0.944,0.09399999999999997,0.4266385406725268,0.514,-0.33599999999999997,-0.0033614593274731153,0.43
5,0.85,2.56,"TruncNorm[0.001,0.999]",1000,0.5044100741532065,0.2873482262357409,0.941,0.09099999999999997,0.43658992584679346,0.507,-0.34299999999999997,0.002589925846793517,0.434
5,0.9,0.02,"TruncNorm[0.001,0.999]",1000,0.8999999618679678,0.01999990562296125,0.992,0.09199999999999997,0.09200003813203217,0.992,0.09199999999999997,0.09200003813203217,0.0
5,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.039052205567843855,0.991,0.09099999999999997,0.09175112178137779,0.991,0.09099999999999997,0.09175112178137779,0.0
5,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.06690418299457593,0.989,0.08899999999999997,0.10563683011626956,0.986,0.08599999999999997,0.10263683011626956,0.003
5,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.11526037585630039,0.981,0.08099999999999996,0.15301248337657447,0.966,0.06599999999999995,0.13801248337657446,0.015
5,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.94,0.039999999999999925,0.23261515491241513,0.849,-0.051000000000000045,0.14161515491241516,0.091
5,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.917,0.017000000000000015,0.34331046837052215,0.642,-0.258,0.06831046837052213,0.275
5,0.9,1.28,"TruncNorm[0.001,0.999]",1000,0.5198372452196577,0.2847785549781354,0.938,0.03799999999999992,0.41816275478034226,0.56,-0.33999999999999997,0.04016275478034237,0.378
5,0.9,2.56,"TruncNorm[0.001,0.999]",1000,0.5050400123898999,0.2873420383704211,0.934,0.03400000000000003,0.4289599876101001,0.509,-0.391,0.00395998761010008,0.425
5,0.95,0.02,"TruncNorm[0.001,0.999]",1000,0.949600398635246,0.01950025261057779,0.998,0.04800000000000004,0.048399601364753964,0.998,0.04800000000000004,0.048399601364753964,0.0
5,0.95,0.04,"TruncNorm[0.001,0.999]",1000,0.9415303816638694,0.03336546518137997,0.998,0.04800000000000004,0.05646961833613062,0.998,0.04800000000000004,0.05646961833613062,0.0
5,0.95,0.08,"TruncNorm[0.001,0.999]",1000,0.9137527864480317,0.057532825809893676,0.993,0.04300000000000004,0.07924721355196829,0.994,0.04400000000000004,0.08024721355196829,-0.001
5,0.95,0.16,"TruncNorm[0.001,0.999]",1000,0.8518100068569866,0.10558131096666137,0.984,0.03400000000000003,0.13218999314301338,0.977,0.027000000000000024,0.12518999314301338,0.007
5,0.95,0.32,"TruncNorm[0.001,0.999]",1000,0.7272332858364889,0.19762539917749586,0.939,-0.01100000000000001,0.211766714163511,0.848,-0.10199999999999998,0.12076671416351104,0.091
5,0.95,0.64,"TruncNorm[0.001,0.999]",1000,0.5826112590256537,0.269623059345236,0.948,-0.0020000000000000018,0.36538874097434626,0.671,-0.2789999999999999,0.08838874097434635,0.277
5,0.95,1.28,"TruncNorm[0.001,0.999]",1000,0.5223112659246248,0.2846706931792354,0.938,-0.01200000000000001,0.4156887340753751,0.561,-0.3889999999999999,0.03868873407537521,0.377
